scheduling_time,nb_jobs,nb_jobs_finished,nb_jobs_success,nb_jobs_killed,success_rate,makespan,mean_waiting_time,mean_turnaround_time,mean_slowdown,max_waiting_time,max_turnaround_time,max_slowdown,energy_consumed
3.260146,200,200,0,200,0.0,757.00903,246.489205,251.109205,114.454991,653.00903,654.00903,654.00903,1455133.4775
