scheduling_time,nb_jobs,nb_jobs_finished,nb_jobs_success,nb_jobs_killed,success_rate,makespan,mean_waiting_time,mean_turnaround_time,mean_slowdown,max_waiting_time,max_turnaround_time,max_slowdown,energy_consumed
2.977429,200,200,0,200,0.0,681.00798,201.113484,205.213484,102.834645,530.00798,531.00798,531.00798,1305011.9025
