time,energy,event_type,wattmin,epower
6e-05,0.09,s,2100,1500
1.00003,1620.04,s,2100,1620
3.00003,5340.04,e,2100,1860
3.00006,5340.09,e,2100,1620
4.00009,6840.14,s,2100,1500
4.00011,6840.16,s,2100,1620
6.00009,10680.1,e,2100,1920
11.0002,19680.3,s,2100,1800
18.0001,34380.1,e,2100,2100
22.0002,41580.3,s,2100,1800
23.0002,43680.3,e,2100,2100
23.0002,43680.3,s,2100,1800
23.0002,43680.4,s,2100,1860
24.0002,45720.3,e,2100,2040
24.0002,45720.4,e,2100,1980
26.0003,49320.4,s,2100,1800
29.0003,54900.5,s,2100,1860
31.0003,59100.5,e,2100,2100
34.0002,64680.3,e,2100,1860
34.0003,64680.5,s,2100,1560
39.0003,75180.3,e,2100,2100
49.0003,95580.5,e,2100,2040
49.0004,95580.7,s,2100,1500
50.0004,97320.7,s,2100,1740
51.0004,99360.7,e,2100,2040
52.0005,101101,s,2100,1740
55.0005,107041,e,2100,1980
58.0006,112261,s,2100,1740
59.0004,114361,e,2100,2100
59.0006,114361,e,2100,1860
60.0005,115861,s,2100,1500
62.0005,120061,e,2100,2100
62.0005,120061,s,2100,1500
64.0005,124261,e,2100,2100
64.0005,124261,s,2100,1500
67.0005,130021,e,2100,1920
68.0006,131521,s,2100,1500
68.0006,131521,s,2100,1860
70.0006,135601,e,2100,2040
71.0006,137281,s,2100,1680
74.0006,143401,e,2100,2040
75.0007,145081,s,2100,1680
78.0007,151381,e,2100,2100
78.0007,151381,s,2100,1680
80.0006,155581,e,2100,2100
85.0007,165181,s,2100,1920
87.0007,169381,e,2100,2100
91.0007,177061,e,2100,1920
91.0008,177061,s,2100,1500
94.0008,183181,e,2100,2040
95.0008,184681,s,2100,1500
97.0008,188761,e,2100,2040
98.0009,190261,s,2100,1500
99.0009,192241,e,2100,1980
100.001,193741,s,2100,1500
100.001,193741,s,2100,1740
101.001,195781,e,2100,2040
101.001,195781,e,2100,1800
102.001,197281,s,2100,1500
102.001,197281,s,2100,1980
103.001,199381,e,2100,2100
104.001,201001,s,2100,1620
105.001,202981,e,2100,1980
107.001,206701,e,2100,1860
108.001,208202,s,2100,1500
108.001,208202,s,2100,1860
109.001,210302,e,2100,2100
109.001,210302,e,2100,1740
109.001,210302,s,2100,1500
110.001,212042,e,2100,1740
110.001,212042,s,2100,1500
111.001,213782,s,2100,1740
122.001,234902,e,2100,1920
122.001,234902,e,2100,1680
122.001,234902,s,2100,1500
125.001,241022,e,2100,2040
126.001,242522,s,2100,1500
128.001,246242,e,2100,1860
129.001,247742,s,2100,1500
143.001,276302,e,2100,2040
143.002,276302,s,2100,1500
148.002,285602,s,2100,1860
151.002,291902,e,2100,2100
151.002,291902,s,2100,1860
152.002,294002,e,2100,2100
