time,nb_sleeping,nb_switching_on,nb_switching_off,nb_idle,nb_computing
6e-05,0,0,0,8,2
1.00003,0,0,0,0,10
2.00006,0,0,0,2,8
4.00003,0,0,0,10,0
4.00012,0,0,0,3,7
5.00014,0,0,0,2,8
7.00012,0,0,0,9,1
8.00013,0,0,0,10,0
8.00018,0,0,0,8,2
8.0002,0,0,0,4,6
9.00018,0,0,0,6,4
12.0002,0,0,0,2,8
13.0002,0,0,0,6,4
14.0003,0,0,0,0,10
16.0003,0,0,0,6,4
20.0002,0,0,0,10,0
20.0003,0,0,0,4,6
21.0003,0,0,0,10,0
22.0004,0,0,0,2,8
25.0004,0,0,0,10,0
26.0004,0,0,0,6,4
26.0004,0,0,0,3,7
26.0005,0,0,0,0,10
27.0004,0,0,0,4,6
27.0005,0,0,0,2,8
28.0005,0,0,0,4,6
29.0005,0,0,0,2,8
32.0005,0,0,0,4,6
35.0006,0,0,0,2,8
37.0004,0,0,0,5,5
37.0006,0,0,0,0,10
38.0006,0,0,0,2,8
38.0006,0,0,0,0,10
39.0006,0,0,0,5,5
40.0004,0,0,0,8,2
40.0006,0,0,0,5,5
40.0006,0,0,0,2,8
40.0006,0,0,0,0,10
42.0006,0,0,0,2,8
49.0006,0,0,0,4,6
49.0008,0,0,0,1,9
50.0008,0,0,0,4,6
52.0006,0,0,0,7,3
55.0006,0,0,0,10,0
55.0009,0,0,0,0,10
57.0009,0,0,0,10,0
57.0009,0,0,0,4,6
57.0009,0,0,0,1,9
59.0009,0,0,0,7,3
59.0009,0,0,0,10,0
60.0009,0,0,0,4,6
63.0009,0,0,0,10,0
63.001,0,0,0,6,4
64.001,0,0,0,3,7
65.001,0,0,0,6,4
66.001,0,0,0,0,10
67.001,0,0,0,6,4
67.0011,0,0,0,0,10
69.0011,0,0,0,6,4
69.0011,0,0,0,0,10
70.0011,0,0,0,6,4
70.0011,0,0,0,1,9
70.0011,0,0,0,0,10
72.0011,0,0,0,5,5
72.0011,0,0,0,6,4
72.0011,0,0,0,2,8
75.0011,0,0,0,6,4
76.001,0,0,0,10,0
76.0012,0,0,0,2,8
77.0012,0,0,0,10,0
78.0012,0,0,0,0,10
89.0012,0,0,0,10,0
89.0012,0,0,0,2,8
89.0012,0,0,0,1,9
90.0012,0,0,0,2,8
91.0012,0,0,0,10,0
92.0012,0,0,0,0,10
106.001,0,0,0,10,0
106.001,0,0,0,3,7
106.001,0,0,0,1,9
109.001,0,0,0,8,2
110.001,0,0,0,1,9
113.001,0,0,0,8,2
114.001,0,0,0,6,4
114.001,0,0,0,5,5
114.001,0,0,0,0,10
116.001,0,0,0,2,8
117.001,0,0,0,3,7
117.001,0,0,0,8,2
118.001,0,0,0,10,0
118.001,0,0,0,0,10
128.001,0,0,0,10,0
128.001,0,0,0,3,7
128.001,0,0,0,2,8
130.001,0,0,0,9,1
131.001,0,0,0,0,10
133.001,0,0,0,9,1
133.001,0,0,0,0,10
135.001,0,0,0,9,1
135.002,0,0,0,2,8
136.002,0,0,0,0,10
138.002,0,0,0,7,3
138.002,0,0,0,3,7
139.002,0,0,0,5,5
140.002,0,0,0,0,10
141.002,0,0,0,4,6
143.001,0,0,0,5,5
143.002,0,0,0,10,0
144.002,0,0,0,0,10
145.002,0,0,0,10,0
145.002,0,0,0,7,3
145.002,0,0,0,5,5
147.002,0,0,0,8,2
147.002,0,0,0,10,0
148.002,0,0,0,3,7
150.002,0,0,0,10,0
151.002,0,0,0,1,9
165.002,0,0,0,10,0
165.002,0,0,0,0,10
168.002,0,0,0,10,0
168.002,0,0,0,0,10
169.002,0,0,0,10,0
169.002,0,0,0,1,9
172.002,0,0,0,10,0
173.002,0,0,0,0,10
176.002,0,0,0,10,0
176.002,0,0,0,5,5
176.002,0,0,0,3,7
176.002,0,0,0,1,9
177.002,0,0,0,3,7
186.002,0,0,0,8,2
186.002,0,0,0,10,0
187.002,0,0,0,3,7
189.002,0,0,0,10,0
190.002,0,0,0,3,7
196.002,0,0,0,0,10
199.002,0,0,0,3,7
201.002,0,0,0,10,0
201.002,0,0,0,5,5
202.002,0,0,0,3,7
204.002,0,0,0,5,5
205.002,0,0,0,0,10
207.002,0,0,0,5,5
213.002,0,0,0,10,0
213.003,0,0,0,0,10
216.003,0,0,0,10,0
216.003,0,0,0,0,10
218.003,0,0,0,10,0
218.003,0,0,0,3,7
218.003,0,0,0,1,9
218.003,0,0,0,0,10
220.003,0,0,0,7,3
220.003,0,0,0,5,5
220.003,0,0,0,0,10
221.003,0,0,0,1,9
222.003,0,0,0,6,4
223.003,0,0,0,8,2
223.003,0,0,0,1,9
226.003,0,0,0,8,2
227.003,0,0,0,0,10
228.003,0,0,0,8,2
228.003,0,0,0,1,9
230.003,0,0,0,8,2
231.003,0,0,0,10,0
231.003,0,0,0,3,7
233.003,0,0,0,10,0
234.003,0,0,0,6,4
234.003,0,0,0,0,10
237.003,0,0,0,4,6
237.003,0,0,0,10,0
238.003,0,0,0,4,6
238.003,0,0,0,0,10
239.003,0,0,0,4,6
241.003,0,0,0,10,0
241.003,0,0,0,4,6
241.003,0,0,0,3,7
242.003,0,0,0,2,8
243.003,0,0,0,8,2
243.003,0,0,0,9,1
244.003,0,0,0,10,0
244.003,0,0,0,3,7
246.003,0,0,0,10,0
247.003,0,0,0,0,10
248.003,0,0,0,10,0
248.003,0,0,0,0,10
260.003,0,0,0,10,0
260.003,0,0,0,0,10
272.003,0,0,0,10,0
272.003,0,0,0,5,5
273.003,0,0,0,0,10
275.003,0,0,0,5,5
275.003,0,0,0,10,0
275.003,0,0,0,9,1
276.003,0,0,0,10,0
276.003,0,0,0,2,8
276.003,0,0,0,1,9
279.003,0,0,0,2,8
291.003,0,0,0,10,0
291.003,0,0,0,1,9
293.003,0,0,0,10,0
294.003,0,0,0,6,4
294.003,0,0,0,2,8
295.003,0,0,0,1,9
297.003,0,0,0,2,8
306.003,0,0,0,6,4
306.004,0,0,0,0,10
307.004,0,0,0,6,4
307.004,0,0,0,2,8
307.004,0,0,0,0,10
308.003,0,0,0,4,6
308.003,0,0,0,0,10
309.004,0,0,0,4,6
311.003,0,0,0,8,2
311.004,0,0,0,1,9
313.004,0,0,0,8,2
314.004,0,0,0,0,10
316.004,0,0,0,8,2
316.004,0,0,0,0,10
317.004,0,0,0,2,8
317.004,0,0,0,1,9
319.004,0,0,0,2,8
329.004,0,0,0,10,0
329.004,0,0,0,3,7
332.004,0,0,0,10,0
333.004,0,0,0,5,5
337.004,0,0,0,1,9
340.004,0,0,0,5,5
345.004,0,0,0,10,0
345.004,0,0,0,0,10
347.004,0,0,0,10,0
347.004,0,0,0,1,9
360.004,0,0,0,10,0
360.004,0,0,0,0,10
371.004,0,0,0,10,0
371.004,0,0,0,8,2
371.004,0,0,0,3,7
373.004,0,0,0,5,5
