time,energy,event_type,wattmin,epower
6e-05,0.09,s,2100,1500
2.00006,3360.09,e,2100,1680
3.00008,4860.11,s,2100,1500
5.00008,9060.11,e,2100,2100
5.00011,9060.16,s,2100,1500
6.00011,11100.2,e,2100,2040
7.00012,12600.2,s,2100,1500
7.00014,12600.2,s,2100,1740
9.00012,16800.2,e,2100,2100
10.0001,18660.2,e,2100,1860
11.0002,20160.3,s,2100,1500
12.0002,22020.3,s,2100,1860
13.0002,23940.3,e,2100,1920
14.0002,25800.3,e,2100,1860
15.0002,27300.3,s,2100,1500
15.0002,27300.4,s,2100,1980
16.0002,29400.4,e,2100,2100
17.0002,31380.3,e,2100,1980
17.0003,31380.4,s,2100,1500
17.0003,31380.5,s,2100,1620
19.0003,35220.5,e,2100,1920
20.0003,36840.5,s,2100,1620
23.0003,43140.5,e,2100,2100
23.0003,43140.5,s,2100,1620
32.0003,62040.4,e,2100,2100
32.0003,62040.5,s,2100,1980
34.0003,66120.5,e,2100,2040
35.0003,67680.5,e,2100,1560
35.0003,67680.5,s,2100,1500
37.0003,71760.5,e,2100,2040
37.0004,71760.6,s,2100,1500
39.0004,75840.6,e,2100,2040
40.0005,77340.7,s,2100,1500
40.0005,77340.7,s,2100,1860
41.0005,79320.7,e,2100,1980
42.0005,80940.7,s,2100,1620
43.0005,82920.7,e,2100,1980
44.0005,84780.8,s,2100,1860
46.0005,88980.8,e,2100,2100
46.0005,88980.8,s,2100,1860
47.0005,90960.8,e,2100,1980
48.0006,92820.9,s,2100,1860
49.0006,94920.9,e,2100,2100
49.0006,94920.9,s,2100,1860
50.0006,97020.9,e,2100,2100
50.0006,97020.9,s,2100,1860
52.0006,101221,e,2100,2100
52.0006,101221,s,2100,1860
52.0006,101221,s,2100,2040
53.0006,103321,e,2100,2100
54.0005,105241,e,2100,1920
54.0006,105241,e,2100,1560
54.0006,105241,s,2100,1500
54.0007,105241,s,2100,1800
55.0007,107161,e,2100,1920
56.0006,108961,e,2100,1800
56.0007,108961,s,2100,1500
57.0007,110761,s,2100,1800
59.0007,114961,e,2100,2100
66.0007,127561,e,2100,1800
66.0008,127561,s,2100,1500
68.0008,131401,e,2100,1920
69.0009,132901,s,2100,1500
70.0009,134881,e,2100,1980
71.0009,136381,s,2100,1500
72.0009,138301,s,2100,1920
72.0009,138301,s,2100,1980
73.0009,140341,e,2100,2040
74.0009,142321,e,2100,1980
75.001,143881,s,2100,1560
77.001,148081,e,2100,2100
77.001,148081,s,2100,1560
78.001,150181,e,2100,2100
78.001,150181,s,2100,1560
81.001,156481,e,2100,2100
81.001,156482,s,2100,1560
81.001,156482,s,2100,1620
83.001,160442,e,2100,1980
85.0009,164281,e,2100,1920
90.0011,173582,s,2100,1860
93.0011,179882,e,2100,2100
95.001,183602,e,2100,1860
95.0012,183602,s,2100,1500
97.0012,187322,e,2100,1860
98.0012,188822,s,2100,1500
101.001,195122,e,2100,2100
101.001,195122,s,2100,1500
103.001,199322,e,2100,2100
103.001,199322,s,2100,1500
104.001,201242,s,2100,1920
104.001,201242,s,2100,2040
105.001,203342,e,2100,2100
106.001,205382,e,2100,2040
106.001,205382,e,2100,NA
106.001,205382,s,2100,1500
106.001,205382,s,2100,1980
109.001,211682,e,2100,2100
119.001,231482,e,2100,1980
119.002,231482,s,2100,1500
122.002,237782,e,2100,2100
122.002,237782,s,2100,1500
123.002,239762,e,2100,1980
124.002,241262,s,2100,1500
125.002,243242,e,2100,1980
126.002,244742,s,2100,1500
127.002,246782,s,2100,2040
129.002,250982,e,2100,2100
129.002,250982,e,2100,NA
129.002,250982,s,2100,1500
130.002,252962,s,2100,1980
131.002,255062,e,2100,2100
131.002,255063,s,2100,1620
133.002,259142,e,2100,2040
133.002,259142,e,2100,1920
134.002,260643,s,2100,1500
134.002,260643,s,2100,1740
137.002,266763,e,2100,2040
137.002,266763,e,2100,1800
138.002,268263,s,2100,1500
138.002,268263,s,2100,2040
140.002,272463,e,2100,2100
141.002,274503,e,2100,2040
141.002,274503,s,2100,1500
141.002,274503,s,2100,1860
142.002,276603,e,2100,2100
142.002,276603,s,2100,1740
142.002,276603,s,2100,1860
143.002,278703,e,2100,2100
143.002,278703,s,2100,1860
144.002,280743,e,2100,2040
145.002,282603,e,2100,1860
145.002,282603,s,2100,1620
146.002,284343,s,2100,1740
148.002,288543,e,2100,2100
149.002,290523,e,2100,1980
149.002,290523,s,2100,1620
150.002,292203,s,2100,1680
152.002,296403,e,2100,2100
155.002,302523,e,2100,2040
164.002,319803,e,2100,1920
164.002,319803,s,2100,1500
166.002,323643,e,2100,1920
167.002,325143,s,2100,1500
168.002,327123,e,2100,1980
169.002,328623,s,2100,1500
172.002,334743,e,2100,2040
173.002,336243,s,2100,1500
184.002,358023,e,2100,1980
184.002,358024,s,2100,1500
185.002,360124,e,2100,2100
187.002,363124,s,2100,1500
190.002,368884,e,2100,1920
191.003,370384,s,2100,1500
191.003,370384,s,2100,1740
