time,energy,event_type,wattmin,epower
6e-05,0.09,s,2100,1500
1.00003,1560.04,s,2100,1560
2.00003,3480.04,e,2100,1920
2.00006,3480.09,e,2100,1560
3.00008,4980.11,s,2100,1500
4.00008,6540.11,e,2100,1560
4.00009,6540.14,s,2100,1500
5.00009,8160.14,e,2100,1620
5.00011,8160.16,s,2100,1500
6.00011,9720.16,e,2100,1560
7.00012,11220.2,s,2100,1500
8.00012,13320.2,e,2100,2100
8.00015,13320.2,s,2100,1500
8.00017,13320.2,s,2100,1620
9.00017,15240.2,e,2100,1920
11.0002,18480.3,s,2100,1620
15.0003,25680.4,s,2100,1800
17.0003,29640.4,e,2100,1980
19.0003,33240.5,s,2100,1800
20.0002,35280.2,e,2100,2040
21.0002,37200.3,e,2100,1920
21.0003,37200.5,s,2100,1740
21.0003,37200.5,s,2100,1980
22.0003,39300.5,e,2100,2100
22.0003,39300.5,s,2100,1860
23.0003,41220.5,e,2100,1920
30.0005,52980.7,s,2100,1680
30.0005,52980.7,s,2100,1980
31.0005,55080.7,e,2100,2100
31.0005,55080.7,s,2100,1800
32.0003,57060.5,e,2100,1980
33.0005,58980.7,e,2100,1920
33.0005,58980.7,e,2100,1800
34.0005,60600.8,s,2100,1620
35.0005,62580.8,e,2100,1980
36.0003,64200.5,e,2100,1620
36.0006,64200.8,s,2100,1500
39.0006,70320.9,s,2100,2040
40.0006,72420.9,e,2100,2100
46.0006,84660.8,e,2100,2040
46.0007,84661,s,2100,1500
48.0007,88861,e,2100,2100
48.0007,88861.1,s,2100,1500
48.0007,88861.1,s,2100,1980
50.0007,93061.1,e,2100,2100
50.0007,93061.1,s,2100,1980
61.0007,116161,e,2100,2100
61.0007,116161,s,2100,1620
61.0007,116161,s,2100,1740
62.0007,118261,e,2100,2100
62.0007,118261,e,2100,1980
62.0007,118261,s,2100,1620
63.0007,119941,e,2100,1680
63.0008,119941,s,2100,1620
64.0007,121801,e,2100,1860
64.0008,121801,s,2100,1740
64.0008,121801,s,2100,1980
66.0008,126001,e,2100,2100
66.0008,126001,s,2100,1860
67.0008,128101,e,2100,2100
67.0008,128101,e,2100,1860
67.0008,128101,s,2100,1740
69.0008,131821,e,2100,1860
70.0008,133561,s,2100,1740
77.0008,148261,e,2100,2100
80.0008,153841,e,2100,1860
81.0009,155341,s,2100,1500
96.0009,185041,e,2100,1980
96.0011,185042,s,2100,1500
98.0011,188522,s,2100,1740
107.001,206882,e,2100,2040
108.001,208682,e,2100,1800
108.001,208682,s,2100,1500
109.001,210782,e,2100,2100
109.001,210782,s,2100,1500
109.001,210782,s,2100,1800
119.001,231782,e,2100,2100
122.001,237182,s,2100,1800
123.001,239222,e,2100,2040
124.001,241022,e,2100,1800
124.001,241022,s,2100,1500
126.001,245222,e,2100,2100
126.001,245222,s,2100,1500
126.001,245222,s,2100,1680
126.001,245222,s,2100,1740
127.001,247322,e,2100,2100
127.001,247322,s,2100,1920
128.001,249422,e,2100,2100
128.001,249422,s,2100,2040
130.001,253622,e,2100,2100
131.001,255542,e,2100,1920
131.001,255542,s,2100,1860
131.001,255542,s,2100,2040
134.001,261842,e,2100,2100
136.001,265682,s,2100,1920
137.001,267722,e,2100,2040
140.001,273482,e,2100,1920
140.002,273482,s,2100,1560
143.001,279782,e,2100,2100
143.002,279782,e,2100,2040
144.001,281282,s,2100,1500
144.001,281282,s,2100,1800
146.001,285482,e,2100,2100
146.002,285482,s,2100,1800
147.001,287522,e,2100,2040
147.002,287522,s,2100,1740
147.002,287522,s,2100,1800
149.002,291602,e,2100,2040
150.002,293402,e,2100,1800
150.002,293402,s,2100,1740
151.002,295382,s,2100,1980
152.002,297482,e,2100,2100
153.002,299462,e,2100,1980
154.002,301202,s,2100,1740
155.002,303302,e,2100,2100
156.002,305043,s,2100,1740
159.002,311162,e,2100,2040
159.002,311163,e,2100,1800
160.002,312663,s,2100,1500
162.002,316503,e,2100,1920
163.002,318003,s,2100,1500
165.002,321963,e,2100,1980
166.002,323463,s,2100,1500
167.002,325443,s,2100,1980
169.002,329643,e,2100,2100
169.002,329643,s,2100,1620
170.002,331743,e,2100,2100
179.002,349563,e,2100,1980
179.002,349563,s,2100,1500
179.002,349563,s,2100,1680
181.002,353763,e,2100,2100
181.002,353763,e,2100,1920
182.002,355263,s,2100,1500
183.002,357003,e,2100,1740
184.002,358503,s,2100,1500
186.002,362463,e,2100,1980
187.002,363963,s,2100,1500
187.002,363963,s,2100,1860
189.002,368163,e,2100,2100
190.002,370023,e,2100,1860
190.002,370023,s,2100,1500
192.002,374223,e,2100,2100
192.002,374223,s,2100,1500
194.002,378183,s,2100,1980
195.002,380223,e,2100,2040
207.002,403983,e,2100,1980
207.002,403984,s,2100,1500
207.002,403984,s,2100,1980
208.002,406024,e,2100,2040
218.002,425824,e,2100,1980
218.003,425824,s,2100,1500
219.003,427504,e,2100,1680
220.003,429004,s,2100,1500
232.003,453484,e,2100,2040
241.003,466984,s,2100,1500
243.003,471184,e,2100,2100
243.003,471184,s,2100,1500
244.003,473164,e,2100,1980
245.003,474664,s,2100,1500
245.003,474664,s,2100,1680
246.003,476584,e,2100,1920
247.003,478264,s,2100,1680
247.003,478264,s,2100,1920
247.003,478265,s,2100,1980
250.003,484384,e,2100,2040
250.003,484385,e,2100,1800
251.003,486125,s,2100,1740
255.003,494044,e,2100,1980
255.003,494045,s,2100,1800
258.003,499984,e,2100,1980
258.003,499985,e,2100,1920
258.003,499985,s,2100,1740
258.003,499985,s,2100,1920
258.003,499985,s,2100,1980
259.003,502085,e,2100,2100
260.003,504125,e,2100,2040
261.003,506045,e,2100,1920
261.003,506045,s,2100,1740
262.003,508025,e,2100,1980
266.003,514985,e,2100,1740
266.003,514985,s,2100,1500
270.003,522665,s,2100,1920
271.003,524765,e,2100,2100
271.003,524765,s,2100,1920
272.003,526805,s,2100,2040
273.003,528905,e,2100,2100
278.003,539105,e,2100,2040
278.003,539105,s,2100,1620
280.003,543185,e,2100,2040
281.003,544805,s,2100,1620
284.003,551105,e,2100,2100
284.003,551105,e,2100,1980
285.003,552605,s,2100,1500
297.003,573485,e,2100,1740
297.004,573485,s,2100,1500
298.004,575465,e,2100,1980
299.004,576965,s,2100,1500
313.004,606365,e,2100,2100
313.004,606365,s,2100,1500
315.004,610445,e,2100,2040
316.004,611946,s,2100,1500
319.004,618066,e,2100,2040
320.004,619566,s,2100,1500
320.004,619566,s,2100,1980
322.004,623766,e,2100,2100
322.004,623766,e,2100,1620
322.004,623766,s,2100,1500
323.004,625686,e,2100,1920
324.004,627186,s,2100,1500
324.004,627186,s,2100,1860
335.004,650286,e,2100,2100
335.004,650286,s,2100,1740
337.004,654126,e,2100,1920
338.004,655806,s,2100,1680
340.004,659646,e,2100,1920
343.004,664686,s,2100,1680
345.004,668886,e,2100,2100
345.004,668886,e,2100,1920
346.004,670386,s,2100,1500
346.004,670386,s,2100,1980
347.004,672486,e,2100,2100
347.004,672486,s,2100,1620
348.004,674346,e,2100,1860
348.004,674346,s,2100,1740
348.004,674346,s,2100,1920
348.004,674346,s,2100,1980
349.004,676386,e,2100,2040
350.004,678366,e,2100,1980
350.004,678366,e,2100,NA
350.004,678366,s,2100,1560
351.004,680286,e,2100,1920
351.004,680286,e,2100,1860
352.004,681786,s,2100,1500
352.004,681786,s,2100,2040
353.004,683886,e,2100,2100
354.004,685926,e,2100,2040
354.004,685926,s,2100,1500
354.004,685926,s,2100,1800
354.004,685926,s,2100,1980
355.004,688026,e,2100,2100
355.004,688026,s,2100,1800
356.004,690126,e,2100,2100
356.004,690126,s,2100,1980
356.004,690126,s,2100,2040
359.004,696426,e,2100,2100
365.004,708666,e,2100,2040
366.004,710526,s,2100,1860
368.004,714726,e,2100,2100
369.004,716766,e,2100,2040
369.004,716766,e,2100,1740
370.004,718266,s,2100,1500
372.004,722226,s,2100,1980
375.004,728526,e,2100,2100
381.004,740406,e,2100,1980
381.004,740406,s,2100,1500
382.004,742506,e,2100,2100
382.004,742506,s,2100,1500
384.004,746586,e,2100,2040
385.004,748086,s,2100,1500
386.004,750066,e,2100,1980
386.004,750066,s,2100,NA
386.004,750067,s,2100,1620
387.004,752167,e,2100,2100
387.004,752167,s,2100,1620
387.004,752167,s,2100,1860
388.004,754207,e,2100,2040
389.004,756006,e,2100,1800
389.004,756007,s,2100,1680
395.004,767887,s,2100,1980
396.004,769927,e,2100,2040
398.004,773887,e,2100,1980
402.004,781087,e,2100,1800
402.005,781087,s,2100,1500
402.005,781087,s,2100,1800
404.005,785287,e,2100,2100
404.005,785287,s,2100,1800
415.005,808387,e,2100,2100
415.005,808387,s,2100,1800
415.005,808387,s,2100,1920
416.005,810367,e,2100,1980
416.005,810367,e,2100,NA
417.005,811927,s,2100,1560
418.005,813847,e,2100,1920
419.005,815707,e,2100,1860
420.005,817207,s,2100,1500
423.005,823507,e,2100,2100
423.005,823507,s,2100,1500
424.005,825307,e,2100,1800
425.005,826807,s,2100,1500
428.005,833107,e,2100,2100
428.005,833107,s,2100,1500
428.005,833107,s,2100,2040
431.005,839407,e,2100,2100
431.005,839407,s,2100,1560
440.005,857227,e,2100,1980
440.005,857227,s,2100,1920
442.005,861427,e,2100,2100
446.005,869107,e,2100,1920
446.005,869107,s,2100,1500
448.005,873307,e,2100,2100
448.005,873307,s,2100,1500
448.005,873307,s,2100,1920
451.005,879607,e,2100,2100
451.005,879607,e,2100,1680
452.005,881108,s,2100,1500
454.005,885188,e,2100,2040
455.005,886688,s,2100,1500
455.005,886688,s,2100,1680
456.005,888668,e,2100,1980
456.005,888668,e,2100,1800
457.005,890168,s,2100,1500
460.005,895928,e,2100,1920
461.005,897428,s,2100,1500
462.005,899228,s,2100,1800
464.005,903308,e,2100,2040
464.005,903308,e,2100,1740
466.005,906308,s,2100,1500
467.005,908408,e,2100,2100
467.005,908408,s,2100,1500
467.005,908408,s,2100,1680
467.005,908408,s,2100,1980
468.005,910508,e,2100,2100
469.005,912428,e,2100,1920
470.005,914048,e,2100,1620
470.005,914048,s,2100,1500
471.005,915908,e,2100,1860
472.005,917408,s,2100,1500
472.005,917408,s,2100,1920
474.005,921608,e,2100,2100
474.005,921608,s,2100,1680
475.005,923468,s,2100,1860
475.005,923468,s,2100,1980
476.005,925568,e,2100,2100
476.005,925568,s,2100,1980
477.005,927668,e,2100,2100
478.005,929588,e,2100,1920
478.005,929588,e,2100,1800
480.005,932948,s,2100,1680
480.005,932948,s,2100,1920
481.005,934928,e,2100,1980
482.005,936668,s,2100,1740
483.005,938708,e,2100,2040
484.005,940448,s,2100,1740
485.005,942368,e,2100,1920
486.005,944108,e,2100,1740
487.006,945668,s,2100,1560
488.006,947708,e,2100,2040
489.006,949268,s,2100,1560
489.006,949268,s,2100,1620
490.006,951248,e,2100,1980
491.006,953168,s,2100,1920
492.006,955208,e,2100,2040
492.006,955208,e,2100,1680
494.006,958328,s,2100,1560
495.005,960368,e,2100,2040
495.006,960368,s,2100,1980
497.006,964568,e,2100,2100
497.006,964568,s,2100,1620
498.006,966608,e,2100,2040
499.006,968529,s,2100,1920
501.006,972609,e,2100,2040
510.006,989888,e,2100,1920
510.006,989889,s,2100,1500
513.006,996189,e,2100,2100
513.006,996189,s,2100,1500
526.006,1.02349e+06,e,2100,2100
526.006,1.02349e+06,s,2100,1500
539.006,1.05001e+06,e,2100,2040
539.006,1.05001e+06,s,2100,1500
542.006,1.05631e+06,e,2100,2100
542.006,1.05631e+06,s,2100,1500
545.006,1.06261e+06,e,2100,2100
545.006,1.06261e+06,s,2100,1500
548.006,1.06873e+06,e,2100,2040
578.007,1.11373e+06,s,2100,1500
581.007,1.11931e+06,e,2100,1860
582.007,1.12081e+06,s,2100,1500
584.007,1.12501e+06,e,2100,2100
584.007,1.12501e+06,s,2100,1500
586.007,1.12909e+06,e,2100,2040
587.007,1.13059e+06,s,2100,1500
588.007,1.13269e+06,e,2100,2100
588.007,1.13269e+06,s,2100,1500
600.007,1.15717e+06,e,2100,2040
600.007,1.15717e+06,s,2100,1500
602.007,1.16089e+06,e,2100,1860
603.007,1.16239e+06,s,2100,1500
606.007,1.16833e+06,e,2100,1980
607.007,1.16983e+06,s,2100,1500
608.007,1.17169e+06,e,2100,1860
609.007,1.17319e+06,s,2100,1500
611.007,1.17739e+06,e,2100,2100
611.007,1.17739e+06,s,2100,1500
621.007,1.19839e+06,e,2100,2100
621.007,1.19839e+06,s,2100,1500
631.007,1.21879e+06,e,2100,2040
631.007,1.21879e+06,s,2100,1500
632.007,1.22089e+06,e,2100,2100
632.007,1.22089e+06,s,2100,1500
634.007,1.22509e+06,e,2100,2100
