time,nb_sleeping,nb_switching_on,nb_switching_off,nb_idle,nb_computing
6e-05,0,0,0,8,2
1.00003,0,0,0,4,6
3.00006,0,0,0,6,4
4.00003,0,0,0,10,0
5.00011,0,0,0,4,6
5.00012,0,0,0,2,8
6.00012,0,0,0,4,6
7.00011,0,0,0,10,0
15.0003,0,0,0,7,3
18.0003,0,0,0,10,0
18.0003,0,0,0,4,6
18.0003,0,0,0,3,7
18.0003,0,0,0,1,9
19.0003,0,0,0,7,3
19.0003,0,0,0,8,2
19.0003,0,0,0,10,0
19.0004,0,0,0,7,3
19.0004,0,0,0,5,5
19.0004,0,0,0,3,7
22.0004,0,0,0,6,4
22.0004,0,0,0,8,2
24.0004,0,0,0,3,7
24.0004,0,0,0,0,10
27.0004,0,0,0,5,5
27.0004,0,0,0,8,2
27.0005,0,0,0,4,6
29.0005,0,0,0,1,9
30.0005,0,0,0,5,5
30.0005,0,0,0,8,2
31.0005,0,0,0,2,8
32.0005,0,0,0,8,2
33.0005,0,0,0,1,9
34.0004,0,0,0,3,7
35.0005,0,0,0,10,0
36.0006,0,0,0,2,8
51.0006,0,0,0,10,0
51.0008,0,0,0,1,9
65.0008,0,0,0,10,0
65.001,0,0,0,5,5
66.001,0,0,0,10,0
67.001,0,0,0,0,10
70.001,0,0,0,10,0
70.0011,0,0,0,0,10
73.0011,0,0,0,10,0
73.0011,0,0,0,5,5
73.0011,0,0,0,2,8
73.0011,0,0,0,1,9
73.0011,0,0,0,0,10
74.0011,0,0,0,1,9
76.0011,0,0,0,6,4
76.0011,0,0,0,7,3
76.0012,0,0,0,1,9
77.0012,0,0,0,7,3
78.0012,0,0,0,4,6
80.0012,0,0,0,1,9
81.0012,0,0,0,4,6
82.0012,0,0,0,1,9
82.0013,0,0,0,0,10
84.0012,0,0,0,3,7
84.0013,0,0,0,0,10
85.0013,0,0,0,3,7
85.0013,0,0,0,0,10
86.0011,0,0,0,3,7
86.0011,0,0,0,2,8
93.0012,0,0,0,5,5
93.0013,0,0,0,6,4
94.0012,0,0,0,1,9
97.0012,0,0,0,6,4
98.0013,0,0,0,3,7
99.0013,0,0,0,6,4
100.001,0,0,0,9,1
100.001,0,0,0,3,7
100.001,0,0,0,0,10
101.001,0,0,0,1,9
101.001,0,0,0,0,10
101.001,0,0,0,6,4
101.001,0,0,0,0,10
102.001,0,0,0,3,7
102.001,0,0,0,2,8
102.001,0,0,0,1,9
104.001,0,0,0,2,8
104.001,0,0,0,8,2
104.001,0,0,0,9,1
104.001,0,0,0,1,9
105.001,0,0,0,2,8
106.001,0,0,0,10,0
106.001,0,0,0,5,5
106.001,0,0,0,1,9
108.001,0,0,0,5,5
109.001,0,0,0,10,0
109.002,0,0,0,8,2
110.002,0,0,0,1,9
112.001,0,0,0,3,7
112.002,0,0,0,10,0
113.002,0,0,0,3,7
113.002,0,0,0,1,9
116.002,0,0,0,3,7
124.002,0,0,0,10,0
124.002,0,0,0,1,9
125.002,0,0,0,10,0
126.002,0,0,0,2,8
127.002,0,0,0,10,0
128.002,0,0,0,0,10
131.002,0,0,0,10,0
131.002,0,0,0,0,10
134.002,0,0,0,10,0
134.002,0,0,0,2,8
144.002,0,0,0,10,0
144.002,0,0,0,1,9
146.002,0,0,0,10,0
147.002,0,0,0,4,6
147.002,0,0,0,1,9
148.002,0,0,0,7,3
149.002,0,0,0,10,0
149.002,0,0,0,3,7
149.002,0,0,0,0,10
150.002,0,0,0,3,7
150.002,0,0,0,0,10
152.002,0,0,0,3,7
160.002,0,0,0,10,0
160.002,0,0,0,2,8
174.002,0,0,0,10,0
174.002,0,0,0,1,9
175.002,0,0,0,10,0
176.002,0,0,0,0,10
190.002,0,0,0,10,0
190.002,0,0,0,1,9
193.002,0,0,0,10,0
194.003,0,0,0,7,3
194.003,0,0,0,0,10
196.003,0,0,0,7,3
196.003,0,0,0,0,10
199.003,0,0,0,7,3
199.003,0,0,0,1,9
201.003,0,0,0,7,3
202.003,0,0,0,1,9
205.003,0,0,0,7,3
205.003,0,0,0,6,4
205.003,0,0,0,0,10
206.003,0,0,0,1,9
206.003,0,0,0,7,3
207.003,0,0,0,10,0
207.003,0,0,0,0,10
209.003,0,0,0,10,0
209.003,0,0,0,0,10
210.003,0,0,0,10,0
210.003,0,0,0,3,7
210.003,0,0,0,1,9
211.003,0,0,0,3,7
212.003,0,0,0,0,10
213.003,0,0,0,7,3
213.003,0,0,0,0,10
216.003,0,0,0,7,3
216.003,0,0,0,0,10
218.003,0,0,0,7,3
218.003,0,0,0,1,9
222.003,0,0,0,4,6
222.003,0,0,0,3,7
224.003,0,0,0,1,9
226.003,0,0,0,3,7
228.003,0,0,0,9,1
228.003,0,0,0,1,9
237.003,0,0,0,2,8
238.003,0,0,0,10,0
239.003,0,0,0,2,8
241.003,0,0,0,10,0
