batsim_version,consumed_joules,makespan,max_slowdown,max_turnaround_time,max_waiting_time,mean_slowdown,mean_turnaround_time,mean_waiting_time,nb_computing_machines,nb_grouped_switches,nb_jobs,nb_jobs_finished,nb_jobs_killed,nb_jobs_success,nb_machine_switches,scheduling_time,simulation_time,success_rate,time_computing,time_idle,time_sleeping,time_switching_off,time_switching_on
UNKNOWN,1001528.167500,511.005490,456.004965,456.004965,455.004965,68.687764,134.907475,130.897475,10,0,200,200,200,0,0,2.273119,2.432089,0.000000,3917.000000,1193.054900,0.000000,0.000000,0.000000
