time,energy,event_type,wattmin,epower
6e-05,0.09,s,2100,1500
1.00003,1560.04,s,2100,1560
3.00006,5520.1,e,2100,1980
4.00008,7440.13,s,2100,1920
6.00008,11640.1,e,2100,2100
6.00011,11640.2,s,2100,1920
7.00011,13680.2,e,2100,2040
10.0002,19440.3,s,2100,1920
13,25560,e,2100,2040
13.0002,25560.2,e,2100,1620
13.0002,25560.3,s,2100,1500
14.0002,27480.3,s,2100,1920
20.0003,39720.5,s,2100,2040
21.0003,41820.5,e,2100,2100
24.0002,47940.3,e,2100,2040
24.0002,47940.3,e,2100,1620
24.0004,47940.5,s,2100,1500
27.0004,54240.5,e,2100,2100
27.0004,54240.6,s,2100,1500
30.0004,60540.6,e,2100,2100
30.0004,60540.6,s,2100,1500
30.0004,60540.6,s,2100,1800
30.0004,60540.6,s,2100,1980
32.0004,64740.6,e,2100,2100
33.0004,66540.6,e,2100,1800
33.0004,66540.7,s,2100,1620
34.0004,68280.7,e,2100,1740
34.0004,68280.7,s,2100,1620
35.0004,70140.7,e,2100,1860
35.0004,70140.7,s,2100,NA
35.0005,70140.7,s,2100,1860
38.0004,76440.7,e,2100,2100
38.0005,76440.7,s,2100,1860
41.0005,82740.7,e,2100,2100
41.0005,82740.8,s,2100,1860
43.0004,86700.6,e,2100,1980
43.0005,86700.8,s,2100,1860
44.0005,88800.7,e,2100,2100
50.0005,100681,e,2100,1980
50.0006,100681,s,2100,1740
53.0006,106801,e,2100,2040
54.0007,108541,s,2100,1740
55.0007,110581,s,2100,2040
56.0005,112681,e,2100,2100
56.0005,112681,s,2100,1860
56.0007,112681,e,2100,2100
57.0005,114721,e,2100,2040
58.0007,116521,s,2100,1800
67.0007,134341,e,2100,1980
68.0009,136021,s,2100,1680
69.0009,138061,e,2100,2040
70.0009,139741,s,2100,1680
72.0007,143461,e,2100,1860
72.0009,143461,s,2100,1680
73.0009,145501,e,2100,2040
74.0009,147361,e,2100,1860
75.001,148861,s,2100,1500
78.001,154981,e,2100,2040
81.0011,159482,s,2100,1500
82.0011,161522,e,2100,2040
83.0011,163022,s,2100,1500
85.0011,167102,e,2100,2040
86.0012,168602,s,2100,1500
89.0012,174722,e,2100,2040
90.0012,176222,s,2100,1500
90.0012,176222,s,2100,1980
93.0012,182342,e,2100,2040
93.0012,182342,e,2100,1560
94.0013,183842,s,2100,1500
94.0013,183842,s,2100,1920
95.0013,185882,s,2100,2040
96.0013,187982,e,2100,2100
97.0013,189962,e,2100,1980
97.0013,189962,e,2100,NA
97.0013,189962,s,2100,1500
97.0014,189962,s,2100,1800
98.0013,192062,e,2100,2100
98.0014,192062,s,2100,1800
99.0014,194162,e,2100,2100
99.0014,194162,s,2100,1800
99.0014,194162,s,2100,1980
101.001,198362,e,2100,2100
102.001,200342,e,2100,1980
110.001,214742,e,2100,1800
111.002,216242,s,2100,1500
125.002,245642,e,2100,2100
125.002,245642,s,2100,1500
125.002,245642,s,2100,2040
127.002,249842,e,2100,2100
136.002,268202,e,2100,2040
136.002,268203,s,2100,1500
137.002,270063,s,2100,1860
138.002,272043,e,2100,1980
139.002,273663,e,2100,1620
139.002,273663,s,2100,1500
141.002,277623,e,2100,1980
141.002,277623,s,2100,1500
153.002,302103,e,2100,2040
153.002,302103,s,2100,1500
155.002,305823,e,2100,1860
156.002,307323,s,2100,1500
159.002,313083,e,2100,1920
160.002,314583,s,2100,1500
163.002,320883,e,2100,2100
163.002,320883,s,2100,1500
163.002,320883,s,2100,1980
165.002,325083,e,2100,2100
166.002,327063,e,2100,1980
166.002,327063,s,2100,1500
168.002,331023,e,2100,1980
169.002,332523,s,2100,1500
169.002,332523,s,2100,1860
171.002,336723,e,2100,2100
171.002,336723,s,2100,1740
174.002,343023,e,2100,2100
174.002,343023,s,2100,1740
177.002,349323,e,2100,2100
177.002,349323,s,2100,1740
177.002,349323,s,2100,1920
179.002,353523,e,2100,2100
180.002,355443,e,2100,1920
181.002,357184,s,2100,1740
182.002,359223,e,2100,2040
182.002,359223,e,2100,1800
182.002,359223,s,2100,NA
182.002,359224,s,2100,1800
183.002,361323,e,2100,2100
183.002,361324,s,2100,1800
183.002,361324,s,2100,1860
184.002,363424,e,2100,2100
185.002,365284,s,2100,1860
185.002,365284,s,2100,1920
186.002,367383,e,2100,2100
187.002,369424,e,2100,2040
188.002,371284,s,2100,1860
190.002,375244,e,2100,1980
193.002,380824,e,2100,1860
194.002,382384,s,2100,1560
196.002,386464,e,2100,2040
197.002,388024,e,2100,1560
197.003,388024,s,2100,1500
198.003,389884,e,2100,1860
199.003,391384,s,2100,1500
202.003,397324,e,2100,1980
203.003,398824,s,2100,1500
206.003,404764,e,2100,1980
207.003,406264,s,2100,1500
209.003,410344,e,2100,2040
210.003,411844,s,2100,1500
213.003,418144,e,2100,2100
213.003,418144,s,2100,1500
213.003,418144,s,2100,1680
213.003,418144,s,2100,1860
214.003,420244,e,2100,2100
214.003,420244,s,2100,1860
214.003,420244,s,2100,1920
215.003,422344,e,2100,2100
215.003,422344,s,2100,1920
216.003,424444,e,2100,2100
216.003,424444,e,2100,NA
216.003,424444,e,2100,1740
217.003,426004,e,2100,1560
217.003,426004,s,2100,NA
218.003,428044,e,2100,2040
218.003,428044,s,2100,1500
220.003,432124,e,2100,2040
221.003,433624,s,2100,1500
222.003,435484,e,2100,1860
223.003,436984,s,2100,1500
223.003,436984,s,2100,1800
223.003,436984,s,2100,1860
224.003,438964,e,2100,1980
226.003,442804,e,2100,1920
226.003,442804,e,2100,1620
227.003,444304,s,2100,1500
229.003,448384,e,2100,2040
230.003,449884,s,2100,1500
230.003,449885,s,2100,1800
232.003,454084,e,2100,2100
232.003,454085,s,2100,1800
233.003,456185,e,2100,2100
233.003,456185,s,2100,1800
234.003,458285,e,2100,2100
234.003,458285,e,2100,1800
234.003,458285,s,2100,NA
234.003,458285,s,2100,1800
238.003,465725,s,2100,1860
239.003,467645,s,2100,1920
240.003,469685,e,2100,2040
242.003,473645,e,2100,1980
244.003,477365,e,2100,1860
244.003,477365,s,2100,1560
245.003,479345,e,2100,1980
245.003,479345,s,2100,1920
258.003,506645,e,2100,2100
258.003,506645,s,2100,1680
259.003,508685,e,2100,2040
260.003,510545,s,2100,1860
261.003,512645,e,2100,2100
261.003,512645,e,2100,1740
261.003,512645,s,2100,NA
275.003,538685,e,2100,1860
275.004,538685,s,2100,1500
287.004,563885,e,2100,2100
287.004,563885,s,2100,1500
290.004,570005,e,2100,2040
291.004,571505,s,2100,1500
291.004,571505,s,2100,1680
292.004,573605,e,2100,2100
292.004,573605,s,2100,1680
293.004,575705,e,2100,2100
293.004,575705,s,2100,1920
305.004,600185,e,2100,2040
306.004,602106,s,2100,1920
307.004,604145,e,2100,2040
308.004,605766,s,2100,1620
310.004,609966,e,2100,2100
310.004,609966,s,2100,1620
310.004,609966,s,2100,1800
311.004,612066,e,2100,2100
312.004,613986,e,2100,1920
312.004,613986,s,2100,1620
312.004,613986,s,2100,1800
312.004,613986,s,2100,1980
313.004,616086,e,2100,2100
313.004,616086,e,2100,1920
315.004,619686,e,2100,1800
316.004,621306,s,2100,1620
317.004,623406,e,2100,2100
319.004,627366,e,2100,1980
320.004,628866,s,2100,1500
323.004,635166,e,2100,2100
323.004,635166,s,2100,1500
326.004,641106,e,2100,1980
327.004,642606,s,2100,1500
327.004,642606,s,2100,1800
327.004,642606,s,2100,2040
329.004,646806,e,2100,2100
329.004,646806,e,2100,1800
329.004,646806,s,2100,1560
330.004,648606,s,2100,1800
331.004,650706,e,2100,2100
331.004,650706,s,2100,1860
334.004,657006,e,2100,2100
334.004,657006,s,2100,1860
334.004,657006,s,2100,1920
337.004,662946,e,2100,1980
337.004,662946,e,2100,1920
338.004,664806,e,2100,1860
338.004,664806,s,2100,1800
340.004,668886,e,2100,2040
341.004,670686,s,2100,1800
344.004,676986,e,2100,2100
344.004,676986,e,2100,1800
345.004,678486,s,2100,1500
346.004,680586,e,2100,2100
346.004,680586,s,2100,1500
346.004,680586,s,2100,1980
349.004,686886,e,2100,2100
349.004,686886,s,2100,1980
350.004,688926,e,2100,2040
360.004,708726,e,2100,1980
360.004,708726,s,2100,1500
361.004,710706,e,2100,1980
362.004,712206,s,2100,1500
364.004,716406,e,2100,2100
364.004,716406,s,2100,1500
365.004,718506,e,2100,2100
365.004,718506,s,2100,1500
366.004,720486,e,2100,1980
367.004,721986,s,2100,1500
368.004,723726,e,2100,1740
368.004,723727,s,2100,1500
369.004,725527,s,2100,1800
370.004,727567,e,2100,2040
378.004,741967,e,2100,1800
378.004,741967,s,2100,1500
380.004,746167,e,2100,2100
380.004,746167,s,2100,1500
380.005,746167,s,2100,1920
382.005,750367,e,2100,2100
382.005,750367,s,2100,1920
383.004,752347,e,2100,1980
383.005,752347,e,2100,1560
383.005,752347,s,2100,1500
383.005,752347,s,2100,1920
384.005,754327,e,2100,1980
385.005,755887,s,2100,1560
394.005,774787,e,2100,2100
398.005,782947,e,2100,2040
398.005,782947,s,2100,1500
411.005,810247,e,2100,2100
411.005,810247,s,2100,1500
412.005,812287,e,2100,2040
413.005,813787,s,2100,1500
416.005,820087,e,2100,2100
416.005,820087,s,2100,1500
419.005,826027,s,2100,1980
422.005,832327,e,2100,2100
424.005,836287,s,2100,1980
425.005,838387,e,2100,2100
431.005,850267,e,2100,1980
431.005,850267,s,2100,1500
431.005,850267,s,2100,1680
433.005,854467,e,2100,2100
434.005,856387,e,2100,1920
435.005,857887,s,2100,1500
437.005,862087,e,2100,2100
437.005,862087,s,2100,1500
437.005,862087,s,2100,1740
440.005,868207,e,2100,2040
440.005,868207,e,2100,1800
441.005,869708,s,2100,1500
443.005,873788,e,2100,2040
444.005,875288,s,2100,1500
445.005,877328,e,2100,2040
446.005,878828,s,2100,1500
458.005,903308,e,2100,2040
458.005,903308,s,2100,1500
460.005,907388,e,2100,2040
461.005,908888,s,2100,1500
462.005,910928,e,2100,2040
463.005,912428,s,2100,1500
464.005,914408,e,2100,1980
465.005,915908,s,2100,1500
466.005,918008,e,2100,2100
466.005,918008,s,2100,1500
466.005,918008,s,2100,1860
467.005,919988,s,2100,1980
468.005,922088,e,2100,2100
468.005,922088,e,2100,1980
469.005,923948,e,2100,1860
469.005,923948,s,2100,1500
470.005,925628,s,2100,1680
471.005,927728,e,2100,2100
471.005,927728,s,2100,1920
472.005,929828,e,2100,2100
473.005,931748,e,2100,1920
473.006,931748,s,2100,1500
476.006,937688,e,2100,1980
477.006,939188,s,2100,1500
477.006,939188,s,2100,1860
480.006,945488,e,2100,2100
481.006,947228,s,2100,1740
482.006,949328,e,2100,2100
482.006,949328,s,2100,1740
483.006,951428,e,2100,2100
483.006,951428,s,2100,1740
484.006,953228,s,2100,1800
486.006,957308,e,2100,2040
486.006,957308,e,2100,1980
487.006,959048,e,2100,1740
490.006,963549,s,2100,1500
490.006,963549,s,2100,2040
491.006,965649,e,2100,2100
492.006,967689,e,2100,2040
492.006,967689,s,2100,1500
492.006,967689,s,2100,1920
494.006,971769,e,2100,2040
494.006,971769,e,2100,1620
495.006,973269,s,2100,1500
498.006,979209,e,2100,1980
499.006,980709,s,2100,1500
513.006,1.00843e+06,e,2100,1980
513.006,1.00843e+06,s,2100,1500
515.006,1.01251e+06,e,2100,2040
516.006,1.01401e+06,s,2100,1500
518.006,1.01785e+06,s,2100,1920
519.006,1.01995e+06,e,2100,2100
523.006,1.02763e+06,s,2100,1920
524.006,1.02973e+06,e,2100,2100
530.006,1.04125e+06,e,2100,1920
530.006,1.04125e+06,s,2100,1500
530.006,1.04125e+06,s,2100,1800
531.006,1.04329e+06,e,2100,2040
532.006,1.04503e+06,s,2100,1740
535.006,1.05097e+06,e,2100,1980
536.006,1.05271e+06,s,2100,1740
540.006,1.06111e+06,e,2100,2100
547.006,1.07413e+06,e,2100,1860
547.006,1.07413e+06,s,2100,1500
550.006,1.08025e+06,e,2100,2040
551.007,1.08175e+06,s,2100,1500
552.007,1.08367e+06,e,2100,1920
553.007,1.08517e+06,s,2100,1500
568.007,1.11577e+06,e,2100,2040
568.007,1.11577e+06,s,2100,1500
571.007,1.12117e+06,e,2100,1800
572.007,1.12267e+06,s,2100,1500
575.007,1.12861e+06,e,2100,1980
577.007,1.13161e+06,s,2100,1500
578.007,1.13371e+06,e,2100,2100
578.007,1.13371e+06,s,2100,1500
581.007,1.13947e+06,e,2100,1920
582.007,1.14097e+06,s,2100,1500
583.007,1.14289e+06,e,2100,1920
584.007,1.14439e+06,s,2100,1500
586.007,1.14823e+06,e,2100,1920
587.007,1.14973e+06,s,2100,1500
589.007,1.15357e+06,e,2100,1920
