time,nb_sleeping,nb_switching_on,nb_switching_off,nb_idle,nb_computing
2.00011,0,0,0,7,3
3.00011,0,0,0,10,0
3.00012,0,0,0,4,6
4.00012,0,0,0,10,0
4.00012,0,0,0,6,4
4.00017,0,0,0,4,6
6.00012,0,0,0,8,2
6.00016,0,0,0,10,0
6.00018,0,0,0,3,7
6.0002,0,0,0,2,8
8.0002,0,0,0,3,7
12.0003,0,0,0,2,8
14.0003,0,0,0,3,7
14.0003,0,0,0,1,9
15.0003,0,0,0,3,7
15.0004,0,0,0,2,8
17.0004,0,0,0,3,7
20.0002,0,0,0,10,0
20.0005,0,0,0,2,8
21.0005,0,0,0,10,0
22.0005,0,0,0,1,9
24.0005,0,0,0,10,0
25.0006,0,0,0,5,5
27.0006,0,0,0,1,9
29.0006,0,0,0,5,5
30.0006,0,0,0,1,9
32.0006,0,0,0,5,5
33.0007,0,0,0,2,8
34.0007,0,0,0,0,10
36.0007,0,0,0,3,7
36.0007,0,0,0,0,10
37.0007,0,0,0,2,8
38.0006,0,0,0,7,3
38.0007,0,0,0,10,0
38.0007,0,0,0,3,7
38.0007,0,0,0,0,10
39.0007,0,0,0,7,3
39.0007,0,0,0,10,0
39.0007,0,0,0,6,4
39.0007,0,0,0,5,5
39.0008,0,0,0,4,6
40.0007,0,0,0,5,5
40.0008,0,0,0,6,4
41.0007,0,0,0,0,10
42.0007,0,0,0,4,6
43.0008,0,0,0,0,10
44.0007,0,0,0,6,4
44.0008,0,0,0,2,8
45.0008,0,0,0,6,4
46.0008,0,0,0,4,6
47.0008,0,0,0,6,4
47.0008,0,0,0,3,7
48.0008,0,0,0,6,4
49.0009,0,0,0,1,9
50.0009,0,0,0,6,4
53.0009,0,0,0,1,9
54.0009,0,0,0,0,10
56.0009,0,0,0,5,5
57.0009,0,0,0,6,4
57.0009,0,0,0,1,9
59.0008,0,0,0,5,5
59.0009,0,0,0,10,0
59.001,0,0,0,2,8
60.001,0,0,0,0,10
62.001,0,0,0,8,2
62.001,0,0,0,10,0
62.001,0,0,0,5,5
63.001,0,0,0,10,0
63.0011,0,0,0,6,4
64.0011,0,0,0,1,9
66.0011,0,0,0,5,5
67.0011,0,0,0,1,9
68.0011,0,0,0,5,5
69.0012,0,0,0,2,8
71.0012,0,0,0,5,5
77.0011,0,0,0,10,0
77.0013,0,0,0,4,6
80.0013,0,0,0,10,0
81.0013,0,0,0,0,10
84.0013,0,0,0,10,0
84.0014,0,0,0,1,9
95.0014,0,0,0,10,0
95.0015,0,0,0,4,6
96.0015,0,0,0,0,10
98.0015,0,0,0,6,4
98.0015,0,0,0,10,0
98.0015,0,0,0,4,6
98.0016,0,0,0,1,9
98.0016,0,0,0,0,10
100.002,0,0,0,6,4
100.002,0,0,0,0,10
100.002,0,0,0,3,7
101.002,0,0,0,9,1
101.002,0,0,0,1,9
103.002,0,0,0,9,1
104.002,0,0,0,1,9
107.002,0,0,0,9,1
108.002,0,0,0,3,7
109.002,0,0,0,0,10
110.002,0,0,0,3,7
110.002,0,0,0,0,10
111.002,0,0,0,6,4
111.002,0,0,0,0,10
112.002,0,0,0,1,9
113.002,0,0,0,4,6
114.002,0,0,0,10,0
115.002,0,0,0,0,10
116.002,0,0,0,10,0
