batsim_version,consumed_joules,makespan,max_slowdown,max_turnaround_time,max_waiting_time,mean_slowdown,mean_turnaround_time,mean_waiting_time,nb_computing_machines,nb_grouped_switches,nb_jobs,nb_jobs_finished,nb_jobs_killed,nb_jobs_success,nb_machine_switches,scheduling_time,simulation_time,success_rate,time_computing,time_idle,time_sleeping,time_switching_off,time_switching_on
UNKNOWN,1145411.632500,598.007800,442.007800,498.007020,486.007020,112.280265,205.648853,202.003853,10,0,200,200,200,0,0,2.792063,2.953904,0.000000,4140.000000,1840.078000,0.000000,0.000000,0.000000
