time,nb_sleeping,nb_switching_on,nb_switching_off,nb_idle,nb_computing
6e-05,0,0,0,7,3
2.00006,0,0,0,10,0
3.00009,0,0,0,2,8
14.0001,0,0,0,10,0
14.0003,0,0,0,1,9
15.0003,0,0,0,10,0
16.0003,0,0,0,6,4
18.0003,0,0,0,10,0
19.0003,0,0,0,3,7
21.0003,0,0,0,10,0
22.0004,0,0,0,4,6
23.0004,0,0,0,10,0
24.0004,0,0,0,1,9
26.0004,0,0,0,10,0
27.0005,0,0,0,2,8
28.0005,0,0,0,0,10
29.0005,0,0,0,2,8
30.0005,0,0,0,10,0
31.0005,0,0,0,5,5
33.0005,0,0,0,10,0
34.0006,0,0,0,1,9
37.0006,0,0,0,10,0
38.0006,0,0,0,3,7
39.0006,0,0,0,1,9
39.0006,0,0,0,0,10
40.0006,0,0,0,1,9
41.0006,0,0,0,8,2
41.0007,0,0,0,0,10
43.0007,0,0,0,8,2
43.0007,0,0,0,3,7
43.0007,0,0,0,1,9
44.0007,0,0,0,3,7
45.0007,0,0,0,8,2
46.0007,0,0,0,1,9
48.0007,0,0,0,8,2
49.0008,0,0,0,7,3
49.0008,0,0,0,2,8
52.0008,0,0,0,3,7
54.0006,0,0,0,5,5
54.0008,0,0,0,0,10
56.0008,0,0,0,5,5
57.0009,0,0,0,3,7
57.0009,0,0,0,2,8
59.0008,0,0,0,7,3
59.0009,0,0,0,8,2
59.0009,0,0,0,4,6
60.0009,0,0,0,6,4
60.0009,0,0,0,10,0
61.0009,0,0,0,4,6
62.001,0,0,0,1,9
63.001,0,0,0,4,6
64.0009,0,0,0,10,0
64.001,0,0,0,6,4
64.001,0,0,0,0,10
66.001,0,0,0,4,6
66.001,0,0,0,0,10
67.001,0,0,0,4,6
67.001,0,0,0,10,0
68.001,0,0,0,0,10
71.001,0,0,0,10,0
71.001,0,0,0,3,7
71.0011,0,0,0,1,9
71.0011,0,0,0,0,10
72.0011,0,0,0,2,8
73.001,0,0,0,9,1
73.0011,0,0,0,2,8
73.0011,0,0,0,1,9
74.0011,0,0,0,2,8
76.0011,0,0,0,9,1
77.0012,0,0,0,2,8
79.0012,0,0,0,9,1
80.0012,0,0,0,5,5
80.0012,0,0,0,4,6
82.0012,0,0,0,8,2
82.0012,0,0,0,9,1
83.0012,0,0,0,0,10
84.0011,0,0,0,1,9
85.0012,0,0,0,10,0
86.0011,0,0,0,6,4
87.0011,0,0,0,0,10
89.0011,0,0,0,4,6
90.0011,0,0,0,10,0
91.0012,0,0,0,0,10
93.0012,0,0,0,10,0
93.0012,0,0,0,8,2
93.0012,0,0,0,2,8
95.0012,0,0,0,4,6
97.0013,0,0,0,2,8
100.001,0,0,0,4,6
105.001,0,0,0,10,0
105.001,0,0,0,2,8
106.001,0,0,0,10,0
107.001,0,0,0,1,9
107.001,0,0,0,0,10
108.001,0,0,0,1,9
109.001,0,0,0,10,0
109.001,0,0,0,3,7
112.001,0,0,0,10,0
113.002,0,0,0,4,6
121.002,0,0,0,0,10
124.002,0,0,0,4,6
127.002,0,0,0,10,0
127.002,0,0,0,2,8
132.002,0,0,0,1,9
134.002,0,0,0,2,8
136.002,0,0,0,1,9
138.002,0,0,0,2,8
140.002,0,0,0,10,0
140.002,0,0,0,2,8
151.002,0,0,0,0,10
153.002,0,0,0,8,2
153.002,0,0,0,0,10
154.002,0,0,0,8,2
161.002,0,0,0,2,8
161.002,0,0,0,0,10
163.002,0,0,0,6,4
164.002,0,0,0,8,2
164.002,0,0,0,10,0
165.002,0,0,0,1,9
166.002,0,0,0,10,0
167.002,0,0,0,1,9
170.002,0,0,0,10,0
171.002,0,0,0,1,9
174.002,0,0,0,10,0
175.002,0,0,0,2,8
177.002,0,0,0,10,0
178.002,0,0,0,1,9
181.002,0,0,0,10,0
182.002,0,0,0,0,10
185.002,0,0,0,10,0
185.002,0,0,0,6,4
185.002,0,0,0,0,10
186.002,0,0,0,6,4
186.002,0,0,0,2,8
188.002,0,0,0,6,4
195.003,0,0,0,1,9
196.003,0,0,0,6,4
197.002,0,0,0,10,0
197.003,0,0,0,3,7
211.003,0,0,0,10,0
211.003,0,0,0,2,8
212.003,0,0,0,10,0
213.003,0,0,0,9,1
213.003,0,0,0,7,3
213.003,0,0,0,2,8
214.003,0,0,0,7,3
215.003,0,0,0,0,10
216.003,0,0,0,1,9
216.003,0,0,0,3,7
217.003,0,0,0,10,0
218.003,0,0,0,1,9
220.003,0,0,0,10,0
221.003,0,0,0,0,10
222.003,0,0,0,10,0
222.003,0,0,0,1,9
224.003,0,0,0,10,0
225.003,0,0,0,2,8
227.003,0,0,0,1,9
228.003,0,0,0,2,8
234.003,0,0,0,1,9
236.003,0,0,0,9,1
236.003,0,0,0,4,6
237.003,0,0,0,5,5
239.003,0,0,0,10,0
240.003,0,0,0,0,10
243.003,0,0,0,10,0
243.003,0,0,0,5,5
243.003,0,0,0,2,8
245.003,0,0,0,7,3
245.003,0,0,0,10,0
246.003,0,0,0,6,4
247.003,0,0,0,4,6
248.003,0,0,0,8,2
