time,nb_sleeping,nb_switching_on,nb_switching_off,nb_idle,nb_computing
6e-05,0,0,0,0,10
1.00006,0,0,0,10,0
1.00008,0,0,0,1,9
4.00008,0,0,0,10,0
5.00011,0,0,0,7,3
5.00012,0,0,0,3,7
5.00014,0,0,0,1,9
6.00011,0,0,0,4,6
6.00012,0,0,0,8,2
7.00014,0,0,0,10,0
7.00014,0,0,0,8,2
8.00014,0,0,0,0,10
9.00014,0,0,0,8,2
9.00017,0,0,0,3,7
14.0002,0,0,0,0,10
16.0002,0,0,0,3,7
17.0003,0,0,0,1,9
18.0003,0,0,0,3,7
19.0001,0,0,0,5,5
20.0003,0,0,0,4,6
22.0002,0,0,0,9,1
22.0003,0,0,0,10,0
22.0003,0,0,0,2,8
23.0003,0,0,0,10,0
24.0004,0,0,0,3,7
26.0004,0,0,0,1,9
28.0004,0,0,0,3,7
31.0005,0,0,0,2,8
32.0005,0,0,0,0,10
35.0005,0,0,0,2,8
39.0004,0,0,0,9,1
39.0006,0,0,0,4,6
40.0006,0,0,0,1,9
42.0006,0,0,0,6,4
43.0005,0,0,0,7,3
44.0006,0,0,0,2,8
47.0006,0,0,0,7,3
48.0007,0,0,0,3,7
48.0007,0,0,0,0,10
49.0007,0,0,0,4,6
49.0007,0,0,0,7,3
49.0007,0,0,0,3,7
50.0006,0,0,0,6,4
51.0007,0,0,0,10,0
51.0008,0,0,0,3,7
51.0008,0,0,0,0,10
52.0008,0,0,0,7,3
52.0008,0,0,0,10,0
52.0008,0,0,0,5,5
53.0008,0,0,0,0,10
54.0008,0,0,0,5,5
54.0008,0,0,0,1,9
55.0008,0,0,0,6,4
57.0008,0,0,0,10,0
58.0009,0,0,0,3,7
59.0009,0,0,0,10,0
60.0009,0,0,0,0,10
62.0009,0,0,0,10,0
62.0009,0,0,0,7,3
63.0009,0,0,0,10,0
64.0009,0,0,0,4,6
64.001,0,0,0,0,10
67.001,0,0,0,4,6
69.001,0,0,0,0,10
70.001,0,0,0,4,6
70.001,0,0,0,1,9
71.001,0,0,0,4,6
72.0011,0,0,0,1,9
73.0011,0,0,0,4,6
77.0009,0,0,0,10,0
77.0011,0,0,0,3,7
80.0011,0,0,0,10,0
81.0012,0,0,0,2,8
82.0012,0,0,0,10,0
83.0012,0,0,0,0,10
96.0012,0,0,0,10,0
96.0012,0,0,0,7,3
96.0013,0,0,0,6,4
99.0013,0,0,0,5,5
101.001,0,0,0,6,4
102.001,0,0,0,0,10
104.001,0,0,0,6,4
104.001,0,0,0,1,9
105.001,0,0,0,6,4
107.001,0,0,0,2,8
108.001,0,0,0,3,7
