time,energy,event_type,wattmin,epower
6e-05,0.09,s,2100,1500
1.00003,1680.04,s,2100,1680
2.00003,3720.04,e,2100,2040
2.00006,3720.09,e,2100,1680
4.00008,6720.11,s,2100,1500
4.00009,6720.14,s,2100,1800
4.00011,6720.17,s,2100,1860
5.00003,8760.01,s,2100,2040
5.00009,8760.14,e,2100,2100
5.00011,8760.17,e,2100,2040
6.00003,10620,e,2100,1860
6.00008,10620.1,e,2100,1800
7.00008,12120.1,s,2100,1500
8.00009,13920.1,s,2100,1800
9.00007,15840.1,e,2100,1920
10.0001,17460.2,s,2100,1620
21.0001,40560.1,e,2100,2100
21.0001,40560.2,s,2100,1980
23.0001,44760.2,e,2100,2100
23.0001,44760.2,s,2100,1980
24.0001,46860.2,e,2100,2100
24.0001,46860.2,s,2100,1620
25.0001,48720.2,e,2100,1860
27.0002,52200.3,s,2100,1740
27.0002,52200.3,s,2100,1920
29.0002,56160.3,e,2100,1980
29.0002,56160.3,e,2100,1800
29.0002,56160.3,s,2100,1740
30.0002,57960.3,s,2100,1800
30.0002,57960.4,s,2100,2040
32.0002,62160.3,e,2100,2100
32.0002,62160.4,e,2100,2040
35.0001,68100.2,e,2100,1980
35.0003,68100.4,s,2100,1740
37.0003,71940.5,s,2100,1920
43.0002,84540.3,e,2100,2100
44.0002,86400.3,s,2100,1860
45.0003,88500.4,e,2100,2100
45.0003,88500.5,s,2100,1920
46.0002,90540.3,e,2100,2040
46.0003,90540.5,s,2100,1800
47.0003,92580.4,e,2100,2040
48.0003,94440.5,e,2100,1860
49.0004,96180.5,s,2100,1740
51.0004,100381,e,2100,2100
51.0004,100381,s,2100,1740
53.0004,104341,e,2100,1980
53.0004,104341,s,2100,1740
54.0005,106201,s,2100,1860
55.0004,108241,e,2100,2040
56.0003,110160,e,2100,1920
56.0005,110161,e,2100,1680
56.0005,110161,s,2100,1500
58.0005,113881,e,2100,1860
59.0005,115381,s,2100,1500
62.0005,121321,e,2100,1980
63.0006,122821,s,2100,1500
63.0006,122821,s,2100,2040
65.0006,127021,e,2100,2100
65.0006,127021,e,2100,1560
65.0006,127021,s,2100,1500
68.0006,132781,e,2100,1920
69.0007,134281,s,2100,1500
70.0007,136021,s,2100,1740
72.0007,139741,e,2100,1860
72.0007,139741,e,2100,1620
73.0007,141241,s,2100,1500
75.0007,145441,e,2100,2100
75.0008,145441,s,2100,1500
80.0008,155041,s,2100,1920
81.0008,157081,e,2100,2040
85.0009,164761,s,2100,1920
88.0009,171061,e,2100,2100
90.0008,174901,e,2100,1920
90.0009,174901,s,2100,1500
92.0009,178981,e,2100,2040
93.001,180481,s,2100,1500
94.001,182521,e,2100,2040
94.001,182521,s,2100,NA
94.001,182522,s,2100,1560
95.001,184442,s,2100,1920
96.001,186541,e,2100,2100
97.001,188582,e,2100,2040
97.001,188582,e,2100,NA
98.001,190082,s,2100,1500
101.001,196382,e,2100,2100
101.001,196382,s,2100,1500
101.001,196382,s,2100,1740
104.001,202502,e,2100,2040
104.001,202502,e,2100,1800
105.001,204002,s,2100,1500
108.001,210122,e,2100,2040
109.001,211622,s,2100,1500
109.001,211622,s,2100,1860
111.001,215822,e,2100,2100
111.001,215822,s,2100,1740
114.001,222122,e,2100,2100
116.001,225602,s,2100,1740
117.001,227582,s,2100,1980
118.001,229622,e,2100,2040
119.001,231422,s,2100,1800
120.001,233342,e,2100,1920
120.001,233342,e,2100,1860
121.001,235082,e,2100,1740
121.001,235082,s,2100,1500
124.001,241202,e,2100,2040
125.001,242702,s,2100,1500
126.001,244562,e,2100,1860
126.001,244562,s,2100,1500
127.001,246242,s,2100,1680
128.001,248042,e,2100,1800
129.001,249722,e,2100,1680
129.001,249722,s,2100,1500
130.001,251402,s,2100,1680
130.001,251402,s,2100,1980
131.001,253502,e,2100,2100
132.001,255482,e,2100,1980
132.001,255482,e,2100,NA
132.001,255482,s,2100,1500
135.001,261782,e,2100,2100
135.002,261782,s,2100,1500
138.002,268082,e,2100,2100
138.002,268082,s,2100,1500
140.002,272282,e,2100,2100
140.002,272282,s,2100,1500
142.002,276242,e,2100,1980
143.002,277742,s,2100,1500
146.002,283862,e,2100,2040
147.002,285362,s,2100,1500
148.002,287462,e,2100,2100
148.002,287463,s,2100,1500
149.002,289443,e,2100,1980
149.002,289443,s,2100,NA
149.002,289443,s,2100,1620
150.002,291543,e,2100,2100
150.002,291543,s,2100,1980
152.002,295623,e,2100,2040
153.002,297183,s,2100,1560
155.002,301263,e,2100,2040
156.002,302823,s,2100,1560
156.002,302823,s,2100,1920
158.002,306903,e,2100,2040
159.002,308583,e,2100,1680
159.002,308583,s,2100,1560
162.002,314523,e,2100,1980
162.002,314523,s,2100,1560
163.002,316323,e,2100,1800
163.002,316323,s,2100,1740
165.002,320403,e,2100,2040
167.002,323883,s,2100,1740
175.002,339243,s,2100,1920
175.002,339243,s,2100,2040
177.002,343443,e,2100,2100
177.002,343443,e,2100,1860
178.002,345123,s,2100,1680
178.002,345123,e,2100,1980
190.002,368163,e,2100,1920
192.002,371763,e,2100,1800
192.002,371763,s,2100,1500
195.002,377703,e,2100,1980
196.002,379203,s,2100,1500
209.002,404163,e,2100,1920
209.002,404164,s,2100,1500
211.002,408004,e,2100,1920
212.002,409504,s,2100,1500
215.002,415444,e,2100,1980
