time,nb_sleeping,nb_switching_on,nb_switching_off,nb_idle,nb_computing
6e-05,0,0,0,5,5
3.00006,0,0,0,10,0
3.00009,0,0,0,8,2
4.00009,0,0,0,10,0
4.00011,0,0,0,7,3
5.00011,0,0,0,10,0
5.00012,0,0,0,8,2
7.00012,0,0,0,10,0
10.0002,0,0,0,2,8
11.0002,0,0,0,10,0
12.0002,0,0,0,2,8
14.0002,0,0,0,10,0
15.0003,0,0,0,0,10
29.0003,0,0,0,10,0
29.0003,0,0,0,3,7
30.0003,0,0,0,10,0
31.0003,0,0,0,3,7
32.0003,0,0,0,10,0
32.0003,0,0,0,7,3
32.0003,0,0,0,0,10
33.0003,0,0,0,3,7
34.0004,0,0,0,1,9
35.0004,0,0,0,3,7
36.0004,0,0,0,1,9
36.0004,0,0,0,0,10
38.0004,0,0,0,2,8
38.0004,0,0,0,3,7
39.0004,0,0,0,1,9
41.0004,0,0,0,3,7
44.0003,0,0,0,10,0
44.0005,0,0,0,6,4
44.0005,0,0,0,2,8
46.0005,0,0,0,6,4
47.0005,0,0,0,10,0
47.0005,0,0,0,5,5
48.0006,0,0,0,1,9
50.0005,0,0,0,6,4
50.0006,0,0,0,10,0
51.0006,0,0,0,2,8
58.0007,0,0,0,0,10
66.0006,0,0,0,8,2
67.0006,0,0,0,4,6
67.0006,0,0,0,0,10
68.0007,0,0,0,2,8
68.0007,0,0,0,1,9
69.0006,0,0,0,5,5
71.0007,0,0,0,6,4
72.0008,0,0,0,0,10
75.0008,0,0,0,6,4
75.0008,0,0,0,1,9
81.0006,0,0,0,5,5
81.0009,0,0,0,1,9
84.0009,0,0,0,5,5
85.0008,0,0,0,10,0
85.0009,0,0,0,0,10
87.0009,0,0,0,10,0
87.0009,0,0,0,0,10
90.0009,0,0,0,10,0
90.001,0,0,0,2,8
92.001,0,0,0,10,0
93.001,0,0,0,4,6
93.001,0,0,0,1,9
94.001,0,0,0,0,10
96.001,0,0,0,1,9
103.001,0,0,0,7,3
103.001,0,0,0,1,9
107.001,0,0,0,4,6
108.001,0,0,0,0,10
111.001,0,0,0,4,6
115.001,0,0,0,0,10
117.001,0,0,0,6,4
117.001,0,0,0,1,9
117.001,0,0,0,5,5
119.001,0,0,0,10,0
120.001,0,0,0,1,9
121.001,0,0,0,10,0
122.001,0,0,0,3,7
123.001,0,0,0,1,9
125.001,0,0,0,8,2
126.001,0,0,0,10,0
126.001,0,0,0,3,7
139.001,0,0,0,10,0
139.002,0,0,0,1,9
140.002,0,0,0,10,0
141.002,0,0,0,1,9
153.002,0,0,0,10,0
153.002,0,0,0,0,10
156.002,0,0,0,10,0
156.002,0,0,0,4,6
157.002,0,0,0,0,10
159.002,0,0,0,6,4
159.002,0,0,0,10,0
160.002,0,0,0,0,10
161.002,0,0,0,10,0
161.002,0,0,0,0,10
162.002,0,0,0,10,0
162.002,0,0,0,1,9
172.002,0,0,0,10,0
172.002,0,0,0,2,8
173.002,0,0,0,10,0
174.002,0,0,0,3,7
175.002,0,0,0,10,0
176.002,0,0,0,3,7
176.002,0,0,0,0,10
178.002,0,0,0,3,7
179.002,0,0,0,10,0
179.002,0,0,0,4,6
180.002,0,0,0,10,0
181.002,0,0,0,3,7
188.002,0,0,0,2,8
189.002,0,0,0,3,7
190.002,0,0,0,0,10
193.002,0,0,0,3,7
196.002,0,0,0,10,0
196.002,0,0,0,1,9
198.002,0,0,0,10,0
199.002,0,0,0,5,5
201.002,0,0,0,0,10
204.002,0,0,0,5,5
209.002,0,0,0,10,0
209.002,0,0,0,4,6
211.002,0,0,0,10,0
212.003,0,0,0,5,5
214.003,0,0,0,4,6
216.003,0,0,0,5,5
223.003,0,0,0,10,0
223.003,0,0,0,1,9
223.003,0,0,0,0,10
225.003,0,0,0,9,1
225.003,0,0,0,4,6
225.003,0,0,0,0,10
226.003,0,0,0,1,9
226.003,0,0,0,6,4
226.003,0,0,0,10,0
227.003,0,0,0,4,6
228.003,0,0,0,10,0
228.003,0,0,0,6,4
228.003,0,0,0,5,5
228.003,0,0,0,0,10
230.003,0,0,0,5,5
231.003,0,0,0,9,1
231.003,0,0,0,0,10
232.003,0,0,0,9,1
232.003,0,0,0,2,8
234.003,0,0,0,9,1
235.003,0,0,0,0,10
236.003,0,0,0,9,1
236.003,0,0,0,3,7
238.003,0,0,0,9,1
239.003,0,0,0,3,7
239.003,0,0,0,0,10
241.003,0,0,0,1,9
251.003,0,0,0,4,6
254.003,0,0,0,10,0
254.003,0,0,0,0,10
257.003,0,0,0,10,0
257.003,0,0,0,7,3
257.003,0,0,0,0,10
259.003,0,0,0,3,7
259.003,0,0,0,10,0
260.003,0,0,0,0,10
261.003,0,0,0,10,0
261.003,0,0,0,3,7
268.003,0,0,0,2,8
271.003,0,0,0,3,7
273.003,0,0,0,10,0
280.003,0,0,0,4,6
282.003,0,0,0,10,0
283.003,0,0,0,0,10
286.003,0,0,0,10,0
286.003,0,0,0,2,8
289.003,0,0,0,10,0
290.003,0,0,0,3,7
292.003,0,0,0,10,0
348.004,0,0,0,6,4
350.004,0,0,0,10,0
350.004,0,0,0,5,5
352.004,0,0,0,10,0
353.004,0,0,0,3,7
354.004,0,0,0,10,0
355.004,0,0,0,4,6
356.004,0,0,0,0,10
357.004,0,0,0,6,4
359.004,0,0,0,10,0
378.005,0,0,0,2,8
379.005,0,0,0,10,0
380.005,0,0,0,7,3
380.005,0,0,0,0,10
382.005,0,0,0,7,3
394.005,0,0,0,10,0
400.005,0,0,0,4,6
402.005,0,0,0,10,0
403.005,0,0,0,4,6
404.005,0,0,0,10,0
405.005,0,0,0,3,7
407.005,0,0,0,10,0
408.005,0,0,0,4,6
410.005,0,0,0,10,0
410.005,0,0,0,7,3
411.005,0,0,0,5,5
412.005,0,0,0,7,3
413.005,0,0,0,10,0
414.005,0,0,0,0,10
417.005,0,0,0,10,0
417.005,0,0,0,1,9
420.005,0,0,0,10,0
421.005,0,0,0,8,2
421.005,0,0,0,0,10
422.005,0,0,0,8,2
422.005,0,0,0,7,3
424.005,0,0,0,9,1
424.005,0,0,0,2,8
425.005,0,0,0,3,7
425.005,0,0,0,1,9
427.005,0,0,0,8,2
427.005,0,0,0,10,0
433.006,0,0,0,0,10
446.006,0,0,0,10,0
446.006,0,0,0,1,9
447.006,0,0,0,10,0
448.006,0,0,0,1,9
450.006,0,0,0,10,0
451.006,0,0,0,5,5
454.006,0,0,0,10,0
455.006,0,0,0,1,9
458.006,0,0,0,10,0
475.006,0,0,0,0,10
486.006,0,0,0,10,0
486.006,0,0,0,3,7
487.006,0,0,0,10,0
488.006,0,0,0,5,5
491.006,0,0,0,10,0
492.006,0,0,0,2,8
493.006,0,0,0,10,0
494.006,0,0,0,0,10
497.006,0,0,0,10,0
497.006,0,0,0,0,10
498.006,0,0,0,10,0
498.006,0,0,0,6,4
502.006,0,0,0,5,5
502.006,0,0,0,2,8
502.006,0,0,0,0,10
504.006,0,0,0,1,9
505.006,0,0,0,4,6
505.006,0,0,0,6,4
506.006,0,0,0,0,10
508.006,0,0,0,6,4
508.006,0,0,0,1,9
509.006,0,0,0,6,4
510.006,0,0,0,10,0
510.006,0,0,0,3,7
513.006,0,0,0,10,0
514.006,0,0,0,4,6
517.006,0,0,0,10,0
518.006,0,0,0,3,7
521.007,0,0,0,0,10
523.007,0,0,0,3,7
524.007,0,0,0,1,9
524.007,0,0,0,0,10
526.007,0,0,0,2,8
529.006,0,0,0,9,1
529.007,0,0,0,5,5
533.007,0,0,0,3,7
533.007,0,0,0,1,9
534.007,0,0,0,3,7
535.007,0,0,0,4,6
535.007,0,0,0,6,4
536.007,0,0,0,1,9
538.007,0,0,0,6,4
540.007,0,0,0,10,0
540.007,0,0,0,0,10
542.007,0,0,0,10,0
542.007,0,0,0,0,10
543.007,0,0,0,10,0
543.007,0,0,0,6,4
543.007,0,0,0,4,6
545.007,0,0,0,8,2
546.007,0,0,0,10,0
546.007,0,0,0,2,8
546.007,0,0,0,1,9
546.007,0,0,0,0,10
549.007,0,0,0,8,2
549.007,0,0,0,7,3
549.007,0,0,0,4,6
549.007,0,0,0,1,9
550.007,0,0,0,4,6
551.007,0,0,0,5,5
551.007,0,0,0,8,2
552.007,0,0,0,4,6
554.007,0,0,0,8,2
554.007,0,0,0,5,5
555.007,0,0,0,0,10
556.007,0,0,0,3,7
557.007,0,0,0,8,2
558.007,0,0,0,9,1
558.007,0,0,0,0,10
559.007,0,0,0,9,1
559.007,0,0,0,3,7
560.007,0,0,0,4,6
568.007,0,0,0,2,8
570.007,0,0,0,4,6
571.007,0,0,0,0,10
572.007,0,0,0,4,6
572.007,0,0,0,1,9
573.007,0,0,0,7,3
573.007,0,0,0,3,7
573.007,0,0,0,2,8
574.007,0,0,0,3,7
575.007,0,0,0,6,4
575.007,0,0,0,10,0
576.007,0,0,0,3,7
577.007,0,0,0,0,10
578.007,0,0,0,3,7
579.007,0,0,0,10,0
580.007,0,0,0,3,7
580.007,0,0,0,0,10
581.007,0,0,0,3,7
582.007,0,0,0,10,0
582.007,0,0,0,1,9
584.007,0,0,0,10,0
585.007,0,0,0,3,7
585.007,0,0,0,0,10
587.007,0,0,0,7,3
587.007,0,0,0,2,8
588.007,0,0,0,5,5
589.007,0,0,0,10,0
590.007,0,0,0,1,9
593.007,0,0,0,10,0
594.008,0,0,0,1,9
596.008,0,0,0,10,0
597.008,0,0,0,2,8
600.008,0,0,0,10,0
601.008,0,0,0,1,9
602.008,0,0,0,10,0
603.008,0,0,0,2,8
604.008,0,0,0,10,0
605.008,0,0,0,4,6
608.008,0,0,0,10,0
609.008,0,0,0,2,8
611.008,0,0,0,0,10
612.008,0,0,0,2,8
623.008,0,0,0,10,0
623.008,0,0,0,0,10
625.008,0,0,0,10,0
625.008,0,0,0,2,8
628.008,0,0,0,10,0
629.008,0,0,0,5,5
631.008,0,0,0,10,0
632.008,0,0,0,0,10
633.008,0,0,0,10,0
633.008,0,0,0,4,6
634.008,0,0,0,0,10
643.008,0,0,0,6,4
643.008,0,0,0,0,10
646.008,0,0,0,4,6
646.008,0,0,0,1,9
648.008,0,0,0,4,6
651.008,0,0,0,1,9
652.008,0,0,0,4,6
653.008,0,0,0,10,0
653.008,0,0,0,1,9
656.008,0,0,0,10,0
657.008,0,0,0,2,8
659.008,0,0,0,10,0
660.008,0,0,0,5,5
660.008,0,0,0,1,9
661.008,0,0,0,6,4
661.008,0,0,0,10,0
662.008,0,0,0,4,6
663.008,0,0,0,10,0
664.008,0,0,0,3,7
665.008,0,0,0,10,0
666.008,0,0,0,2,8
667.008,0,0,0,10,0
668.008,0,0,0,1,9
682.008,0,0,0,10,0
682.009,0,0,0,3,7
683.009,0,0,0,10,0
684.009,0,0,0,4,6
685.009,0,0,0,10,0
686.009,0,0,0,5,5
700.009,0,0,0,10,0
700.009,0,0,0,3,7
710.009,0,0,0,10,0
710.009,0,0,0,1,9
713.009,0,0,0,10,0
714.009,0,0,0,3,7
717.009,0,0,0,10,0
718.009,0,0,0,2,8
728.009,0,0,0,10,0
728.009,0,0,0,2,8
731.009,0,0,0,10,0
732.009,0,0,0,2,8
734.009,0,0,0,10,0
735.009,0,0,0,2,8
738.009,0,0,0,10,0
739.01,0,0,0,3,7
741.01,0,0,0,10,0
742.01,0,0,0,3,7
743.01,0,0,0,10,0
