batsim_version,consumed_joules,makespan,max_slowdown,max_turnaround_time,max_waiting_time,mean_slowdown,mean_turnaround_time,mean_waiting_time,nb_computing_machines,nb_grouped_switches,nb_jobs,nb_jobs_finished,nb_jobs_killed,nb_jobs_success,nb_machine_switches,scheduling_time,simulation_time,success_rate,time_computing,time_idle,time_sleeping,time_switching_off,time_switching_on
UNKNOWN,1351872.397500,693.008310,675.008280,676.008295,674.008280,113.380469,229.188920,224.828920,10,0,200,200,200,0,0,2.968074,3.135840,0.000000,5206.000000,1724.083100,0.000000,0.000000,0.000000
