time,energy,event_type,wattmin,epower
6e-05,0.09,s,2100,1500
2.00006,3960.09,e,2100,1980
3.00009,5460.14,s,2100,1500
4.00011,7260.16,s,2100,1800
5.00011,9180.16,e,2100,1920
7.00015,12780.2,s,2100,1800
10.0001,18900.2,e,2100,2040
11.0002,20700.4,s,2100,1800
13.0002,24540.4,e,2100,1920
15.0001,28140.1,e,2100,1800
15.0003,28140.4,s,2100,1500
17.0003,32340.4,e,2100,2100
17.0003,32340.4,s,2100,1500
17.0003,32340.4,s,2100,1620
20.0003,38640.4,e,2100,2100
20.0003,38640.4,s,2100,1980
22.0003,42840.4,e,2100,2100
22.0003,42840.5,s,2100,1980
24.0003,47040.5,e,2100,2100
25.0003,49020.5,s,2100,1980
27.0003,53220.5,e,2100,2100
28.0003,55200.4,e,2100,1980
28.0004,55200.5,s,2100,1500
30.0004,59400.5,e,2100,2100
30.0004,59400.6,s,2100,1500
31.0004,61500.6,e,2100,2100
31.0004,61500.6,s,2100,1500
31.0004,61500.6,s,2100,1620
33.0004,65460.6,e,2100,1980
34.0004,67080.6,e,2100,1620
34.0004,67080.7,s,2100,1500
36.0004,70800.7,e,2100,1860
38.0005,73800.8,s,2100,1500
40.0005,77640.8,s,2100,1920
52.0005,102841,e,2100,2100
53.0005,104521,e,2100,1680
53.0006,104521,s,2100,1500
54.0006,106381,e,2100,1860
55.0006,107881,s,2100,1500
57.0006,111601,e,2100,1860
58.0006,113101,s,2100,1500
58.0006,113101,s,2100,1920
59.0006,115081,e,2100,1980
60.0006,117001,e,2100,1920
60.0007,117001,s,2100,1500
61.0007,118561,s,2100,1560
62.0007,120541,e,2100,1980
62.0007,120541,e,2100,1920
62.0007,120541,s,2100,1500
63.0007,122101,e,2100,1560
63.0007,122101,s,2100,NA
65.0007,126181,e,2100,2040
65.0008,126181,s,2100,1500
65.0008,126181,s,2100,1680
66.0008,128281,e,2100,2100
66.0008,128281,s,2100,1920
68.0008,132481,e,2100,2100
68.0008,132481,s,2100,1680
71.0008,138781,e,2100,2100
71.0008,138781,s,2100,1680
73.0008,142981,e,2100,2100
73.0008,142981,s,2100,1680
76.0008,148741,e,2100,1920
77.0008,150421,e,2100,1680
79.0009,153421,s,2100,1500
82.0009,159181,e,2100,1920
82.0009,159181,s,2100,1500
83.001,160862,s,2100,1680
84.001,162842,e,2100,1980
84.001,162842,s,2100,NA
86.001,166442,e,2100,1800
86.0011,166442,s,2100,1680
87.0011,168362,e,2100,1920
89.0011,171722,s,2100,1680
91.0011,175922,e,2100,2100
92.0011,177602,s,2100,1680
92.0012,177602,s,2100,1980
93.0011,179702,e,2100,2100
94.0012,181502,s,2100,1800
94.0012,181502,s,2100,1980
96.0009,185701,e,2100,2100
96.0012,185702,e,2100,1920
97.001,187501,s,2100,1800
99.001,191701,e,2100,2100
105.001,202502,e,2100,1800
109.001,209222,e,2100,1680
110.001,210722,s,2100,1500
113.001,217022,e,2100,2100
113.001,217022,s,2100,1500
115.001,221222,e,2100,2100
115.001,221222,s,2100,1500
126.001,243002,e,2100,1980
126.001,243002,s,2100,1500
127.001,245042,e,2100,2040
128.001,246542,s,2100,1500
138.001,267542,e,2100,2100
138.001,267542,s,2100,1500
140.001,271022,s,2100,1740
143.001,277322,e,2100,2100
143.001,277322,s,2100,1740
149.001,288482,e,2100,1860
150.002,290102,s,2100,1620
151.002,291902,e,2100,1800
155.002,298382,s,2100,1620
157.001,301742,e,2100,1680
157.002,301742,e,2100,1560
157.002,301742,s,2100,1500
159.002,305822,e,2100,2040
159.002,305823,s,2100,1500
162.002,311403,e,2100,1860
162.002,311403,s,2100,1500
163.002,312963,e,2100,1560
163.002,312963,s,2100,1500
164.002,314883,e,2100,1920
165.002,316383,s,2100,1500
180.002,347883,e,2100,2100
180.002,347883,s,2100,1500
183.002,353463,e,2100,1860
183.002,353463,s,2100,1500
185.002,356943,e,2100,1740
185.002,356943,s,2100,1500
186.002,358983,e,2100,2040
187.002,360483,s,2100,1500
193.002,372363,s,2100,1980
194.002,374403,e,2100,2040
199.002,384303,e,2100,1980
199.002,384303,s,2100,1500
200.002,386283,e,2100,1980
201.002,387783,s,2100,1500
216.002,419283,e,2100,2100
216.002,419283,s,2100,1500
216.002,419283,s,2100,1860
219.002,425223,e,2100,1980
219.002,425223,e,2100,1620
220.002,426723,s,2100,1500
222.002,430803,e,2100,2040
223.002,432303,s,2100,1500
224.002,434403,e,2100,2100
224.002,434403,s,2100,1500
224.002,434403,s,2100,1680
225.002,436263,e,2100,1860
225.002,436263,e,2100,1680
226.002,437764,s,2100,1500
228.002,441844,e,2100,2040
235.002,452344,s,2100,1500
235.002,452344,s,2100,1560
237.002,456064,e,2100,1860
238.002,457624,e,2100,1560
245.003,468124,s,2100,1500
246.003,470104,e,2100,1980
247.003,471604,s,2100,1500
250.003,477904,e,2100,2100
250.003,477904,s,2100,1500
251.003,479824,e,2100,1920
252.003,481324,s,2100,1500
255.003,486904,s,2100,1860
255.003,486904,s,2100,1980
257.003,491104,e,2100,2100
257.003,491104,s,2100,1980
259.003,495184,e,2100,2040
265.003,507064,e,2100,1980
265.003,507064,s,2100,1860
266.003,509104,e,2100,2040
266.003,509104,e,2100,1680
266.003,509104,s,2100,NA
267.003,511024,e,2100,1920
267.003,511024,s,2100,1500
281.003,540424,e,2100,2100
281.003,540424,s,2100,1500
284.003,546364,e,2100,1980
285.003,547865,s,2100,1500
285.003,547865,s,2100,1680
