time,energy,event_type,wattmin,epower
6e-05,0.09,s,2100,1500
2.00008,3240.11,s,2100,1620
4.00008,7320.11,e,2100,2040
5.00012,8940.19,s,2100,1620
6.00012,10980.2,e,2100,2040
7.00015,12600.2,s,2100,1620
10.0001,18360.2,e,2100,1920
13.0002,23220.4,s,2100,1620
14.0002,25320.4,e,2100,2100
14.0002,25320.4,s,2100,1620
15.0001,27420,e,2100,2100
16.0001,29400.1,s,2100,1980
20.0002,37560.2,s,2100,2040
26.0002,50160.4,e,2100,2100
26.0003,50160.4,s,2100,1620
26.0003,50160.4,s,2100,1740
29.0003,56460.4,e,2100,2100
29.0003,56460.5,s,2100,1740
30.0001,58560.1,e,2100,2100
31.0003,60600.4,e,2100,2040
32.0001,62280.2,s,2100,1680
32.0002,62280.2,s,2100,2040
33.0002,64380.2,e,2100,2100
34.0001,66420.2,e,2100,2040
35.0002,68100.2,e,2100,1680
35.0002,68100.3,s,2100,1620
35.0002,68100.3,s,2100,1860
36.0002,70140.3,e,2100,2040
36.0003,70140.4,s,2100,1860
37.0002,72120.3,e,2100,1980
37.0003,72120.4,e,2100,1740
40.0003,76980.5,s,2100,1620
41.0003,78960.4,e,2100,1980
42.0004,80820.6,s,2100,1860
43.0003,82860.5,e,2100,2040
44.0004,84540.6,s,2100,1680
44.0004,84540.6,s,2100,1980
45.0004,86640.6,e,2100,2100
46.0004,88620.6,e,2100,1980
47.0004,90300.7,s,2100,1680
48.0004,92220.7,e,2100,1920
48.0004,92220.7,s,2100,NA
48.0005,92220.8,s,2100,1860
49.0004,94200.7,e,2100,1980
50.0005,96000.8,e,2100,1800
52.0005,99360.8,s,2100,1680
54.0005,103561,e,2100,2100
54.0006,103561,s,2100,1680
55.0004,105660,e,2100,2100
55.0006,105661,e,2100,1920
56.0004,107161,s,2100,1500
56.0004,107161,s,2100,1860
59.0004,113281,e,2100,2040
59.0004,113281,e,2100,1680
60.0005,114781,s,2100,1500
62.0005,118741,e,2100,1980
62.0005,118741,s,2100,1500
63.0005,120301,s,2100,1560
64.0005,122221,e,2100,1920
65.0005,124081,e,2100,1860
66.0006,125581,s,2100,1500
68.0006,129541,e,2100,1980
68.0006,129541,s,2100,1500
68.0006,129541,s,2100,1620
68.0006,129541,s,2100,2040
69.0006,131641,e,2100,2100
70.0006,133621,e,2100,1980
70.0006,133621,s,2100,NA
70.0006,133621,e,2100,1680
70.0006,133621,s,2100,1620
73.0006,139741,e,2100,2040
75.0007,143581,s,2100,1920
84.0006,162481,e,2100,2100
84.0007,162481,s,2100,1680
84.0007,162481,s,2100,1920
86.0007,166441,e,2100,1980
86.0007,166441,e,2100,1740
87.0007,168001,e,2100,1560
87.0007,168001,s,2100,1500
89.0007,171721,e,2100,1860
90.0008,173221,s,2100,1500
100.001,193621,e,2100,2040
100.001,193621,s,2100,1500
100.001,193621,s,2100,1980
103.001,199921,e,2100,2100
103.001,199921,e,2100,1620
104.001,201421,s,2100,1500
116.001,223741,e,2100,1860
116.001,223742,s,2100,1500
118.001,227822,e,2100,2040
119.001,229322,s,2100,1500
120.001,231302,e,2100,1980
121.001,232802,s,2100,1500
122.001,234842,e,2100,2040
123.001,236342,s,2100,1500
124.001,238382,e,2100,2040
125.001,239882,s,2100,1500
126.001,241922,e,2100,2040
127.001,243422,s,2100,1500
135.001,258782,s,2100,1920
136.001,260822,s,2100,2040
137.001,262922,e,2100,2100
137.001,262922,s,2100,1680
138.001,265022,e,2100,2100
138.001,265022,s,2100,1680
138.001,265022,e,2100,1980
138.001,265022,e,2100,NA
140.001,268622,e,2100,1800
140.001,268622,s,2100,1500
143.001,274022,e,2100,1800
143.001,274022,s,2100,1500
145.001,277742,e,2100,1860
150.002,285242,s,2100,1500
151.002,287222,e,2100,1980
152.002,288722,s,2100,1500
152.002,288722,s,2100,1920
153.002,290702,e,2100,1980
154.002,292262,s,2100,1560
157.002,298562,e,2100,2100
157.002,298562,s,2100,1560
160.002,304502,e,2100,1980
161.002,306063,s,2100,1560
161.002,306063,s,2100,1860
164.002,312183,e,2100,2040
164.002,312183,e,2100,1740
165.002,313742,e,2100,1560
165.002,313743,s,2100,1500
167.002,317943,e,2100,2100
168.002,319443,s,2100,1500
169.002,321363,e,2100,1920
170.002,322863,s,2100,1500
170.002,322863,s,2100,1920
171.002,324843,e,2100,1980
171.002,324843,s,2100,1560
172.002,326463,e,2100,1620
172.002,326463,s,2100,1560
174.002,330303,e,2100,1920
175.002,332163,e,2100,1860
175.002,332163,s,2100,1500
175.002,332163,s,2100,1740
176.002,334263,e,2100,2100
176.002,334263,s,2100,1860
176.002,334263,e,2100,2100
179.002,339483,s,2100,1740
180.002,341463,e,2100,1980
181.002,343203,s,2100,1740
183.002,347403,e,2100,2100
184.002,349143,s,2100,1740
186.002,352983,e,2100,1920
187.002,354723,s,2100,1740
190.002,360663,e,2100,1980
191.002,362403,e,2100,1740
191.002,362403,s,2100,1500
192.002,364383,e,2100,1980
193.002,365883,s,2100,1500
200.002,379323,s,2100,1920
202.002,383523,e,2100,2100
206.002,391203,e,2100,1920
206.002,391203,s,2100,1500
220.002,419763,e,2100,2040
220.003,419764,s,2100,1500
222.003,423964,e,2100,2100
222.003,423964,s,2100,1500
224.003,428044,e,2100,2040
225.003,429544,s,2100,1500
226.003,431644,e,2100,2100
226.003,431644,s,2100,1500
226.003,431644,s,2100,1800
227.003,433744,e,2100,2100
227.003,433744,s,2100,1800
227.003,433744,s,2100,1980
229.003,437944,e,2100,2100
229.003,437944,s,2100,1800
229.003,437944,s,2100,1860
230.003,439984,e,2100,2040
231.003,441964,e,2100,1980
233.003,445564,s,2100,1800
234.003,447484,e,2100,1920
235.003,449284,s,2100,1800
236.003,451324,e,2100,2040
239.003,456724,e,2100,1800
239.003,456724,e,2100,1620
239.003,456724,s,2100,1500
242.003,462664,e,2100,1980
243.003,464164,s,2100,1500
