time,energy,event_type,wattmin,epower
1.00008,1500.11,s,2100,1500
1.00009,1500.14,s,2100,1620
2.00003,3180.04,s,2100,1680
3.00008,5220.13,e,2100,2040
3.00009,5220.16,e,2100,1920
5.00009,8940.16,s,2100,1860
6.00009,10920.2,e,2100,1980
8.00014,14640.2,s,2100,1860
10.0001,18600.2,e,2100,1980
14,26040,e,2100,1860
14.0002,26040.3,s,2100,1500
16.0002,30000.3,e,2100,1980
17.0003,31500.4,s,2100,1500
20.0003,37800.4,e,2100,2100
20.0003,37800.4,s,2100,1500
21.0003,39720.5,s,2100,1920
22.0003,41700.4,e,2100,1980
22.0003,41700.5,e,2100,1560
23.0003,43200.5,s,2100,1500
25.0003,47400.5,e,2100,2100
25.0003,47400.5,s,2100,1500
25.0003,47400.5,s,2100,1860
26.0003,49500.5,e,2100,2100
26.0004,49500.5,s,2100,1740
26.0004,49500.6,s,2100,1800
26.0004,49500.6,s,2100,1860
27.0004,51480.5,s,2100,1980
27.0004,51480.6,s,2100,2040
27.0004,51480.6,e,2100,2100
28.0003,53460.5,e,2100,1980
28.0004,53460.5,e,2100,1740
28.0004,53460.7,s,2100,1680
29.0004,55380.5,e,2100,1920
29.0004,55380.5,e,2100,1860
29.0004,55380.5,e,2100,NA
29.0005,55380.7,s,2100,1740
30.0005,57420.7,e,2100,2040
31.0004,59160.7,e,2100,1740
31.0005,59160.7,s,2100,1500
32.0005,60840.7,e,2100,1680
32.0005,60840.7,s,2100,1500
33.0005,62520.7,e,2100,1680
33.0005,62520.7,s,2100,NA
33.0005,62520.8,s,2100,1740
35.0005,66360.7,e,2100,1920
35.0006,66360.9,s,2100,1680
37.0006,70200.9,e,2100,1920
41.0007,76921,s,2100,1680
42.0007,78961,e,2100,2040
43.0007,80641.1,s,2100,1680
45.0007,84841.1,e,2100,2100
45.0007,84841.1,s,2100,1680
46.0005,86760.7,e,2100,1920
47.0007,88501.1,e,2100,1740
48.0007,90001.1,s,2100,1500
51.0007,96301.1,e,2100,2100
51.0008,96301.2,s,2100,1500
53.0008,100261,e,2100,1980
54.0008,101761,s,2100,1500
54.0008,101761,s,2100,1560
57.0008,107881,e,2100,2040
61.0009,115801,s,2100,1980
63.0009,119881,e,2100,2040
67.0008,127801,e,2100,1980
67.001,127802,s,2100,1500
67.001,127802,s,2100,1680
69.001,132002,e,2100,2100
70.001,133922,e,2100,1920
71.0011,135422,s,2100,1500
74.0011,141542,e,2100,2040
75.0011,143042,s,2100,1500
76.0011,145142,e,2100,2100
76.0011,145142,s,2100,1500
91.0011,175742,e,2100,2040
91.0014,175742,s,2100,1500
94.0014,182042,e,2100,2100
94.0014,182042,s,2100,1500
94.0014,182042,s,2100,1620
94.0014,182042,s,2100,1680
95.0014,183962,e,2100,1920
95.0014,183962,e,2100,1860
96.0014,185582,e,2100,1620
96.0014,185582,s,2100,1500
97.0014,187382,e,2100,1800
98.0014,188882,s,2100,1500
101.001,195182,e,2100,2100
101.001,195182,s,2100,1500
103.001,198902,e,2100,1860
104.002,200402,s,2100,1500
105.002,202202,s,2100,1800
106.002,204302,e,2100,2100
106.002,204302,e,2100,NA
107.002,205802,s,2100,1500
109.002,209522,e,2100,1860
109.002,209522,s,2100,1500
110.002,211082,s,2100,1560
112.002,214442,e,2100,1680
112.002,214442,s,2100,1620
113.002,216422,e,2100,1980
117.002,223863,s,2100,1860
118.002,225963,e,2100,2100
118.002,225963,s,2100,1860
118.002,225963,s,2100,1920
120.002,229923,e,2100,1980
125.002,239522,e,2100,1920
125.002,239523,s,2100,1560
