time,energy,event_type,wattmin,epower
1.00009,1500.14,s,2100,1500
3.00012,4980.19,s,2100,1740
4.00014,6780.21,s,2100,1800
5.00012,8700.19,e,2100,1920
6.00014,10560.2,e,2100,1860
7.00018,12300.3,s,2100,1740
8.00018,14340.3,e,2100,2040
10.0002,17820.4,s,2100,1740
11.0002,19800.4,e,2100,1980
11.0002,19800.4,s,2100,1792
12.0002,21660.4,e,2100,1860
13.0003,23400.5,s,2100,1740
14.0003,25260.5,e,2100,1860
14.0003,25260.5,s,2100,1740
15.0003,27120.5,e,2100,1860
15.0003,27120.5,s,2100,2560
16.0001,29100.1,e,2100,1980
19.0004,34320.7,s,2100,1740
21.0004,38400.7,s,2100,2040
29.0003,55200.4,e,2100,2100
29.0003,55200.5,s,2100,1860
29.0004,55200.5,s,2100,1980
30.0003,57240.5,s,2100,2040
30.0004,57240.6,e,2100,2100
30.0005,57240.7,s,2100,1800
32.0003,61200.5,e,2100,1980
32.0003,61200.5,e,2100,NA
32.0005,61200.7,s,2100,1800
33.0004,63240.6,e,2100,2040
33.0004,63240.7,e,2100,1980
33.0005,63240.8,s,2100,1800
34.0005,65100.8,s,2100,1860
36.0005,69180.8,e,2100,2040
37.0005,71160.8,e,2100,1980
38.0006,72960.9,s,2100,1800
40.0006,77040.9,e,2100,2040
41.0006,78841,s,2100,1800
43.0006,82801,e,2100,1980
44.0004,84600.5,e,2100,1800
44.0006,84601,s,2100,1740
47.0005,90900.7,e,2100,2100
47.0006,90901,e,2100,1860
48.0005,92400.8,s,2100,1500
48.0005,92400.8,s,2100,1680
49.0005,94260.8,s,2100,1860
51.0005,98340.8,e,2100,2040
51.0005,98340.8,e,2100,1860
52.0006,100021,s,2100,1680
53.0006,102121,e,2100,2100
53.0006,102121,s,2100,1680
55.0006,106321,e,2100,2100
55.0006,106321,s,2100,1680
58.0006,112621,e,2100,2100
58.0006,112621,s,2100,1680
60.0006,116821,e,2100,2100
61.0005,118501,e,2100,1680
61.0006,118501,s,2100,1500
62.0006,120601,e,2100,2100
62.0007,120601,s,2100,1500
63.0007,122461,s,2100,1860
65.0007,126301,e,2100,1920
65.0007,126301,e,2100,1560
66.0007,127801,s,2100,1500
66.0008,127801,s,2100,1800
66.0008,127801,s,2100,1860
67.0007,129781,s,2100,1980
67.0008,129781,e,2100,2100
68.0007,131761,e,2100,1980
69.0007,133441,e,2100,1680
69.0008,133441,e,2100,1560
69.0008,133441,s,2100,1500
69.0008,133441,s,2100,1800
71.0008,137281,e,2100,1920
71.0008,137281,e,2100,1620
72.0009,138781,s,2100,1500
82.0009,159781,e,2100,2100
82.0009,159781,s,2100,1500
82.0009,159781,s,2100,1920
83.0009,161761,e,2100,1980
84.0009,163681,e,2100,1920
85.0009,165181,s,2100,1500
98.0009,192481,e,2100,2100
98.0009,192481,s,2100,1500
