time,nb_sleeping,nb_switching_on,nb_switching_off,nb_idle,nb_computing
6e-05,0,0,0,8,2
1.00003,0,0,0,5,5
4.00003,0,0,0,8,2
4.00009,0,0,0,2,8
6.00009,0,0,0,8,2
7.00012,0,0,0,6,4
7.00014,0,0,0,5,5
7.00015,0,0,0,2,8
7.00017,0,0,0,0,10
9.00012,0,0,0,2,8
9.00014,0,0,0,0,10
10.0001,0,0,0,2,8
11.0001,0,0,0,4,6
11.0002,0,0,0,1,9
12.0002,0,0,0,4,6
14.0002,0,0,0,0,10
16.0002,0,0,0,4,6
20.0002,0,0,0,7,3
20.0002,0,0,0,9,1
22.0001,0,0,0,10,0
22.0003,0,0,0,0,10
25.0003,0,0,0,10,0
25.0003,0,0,0,4,6
29.0004,0,0,0,0,10
31.0004,0,0,0,4,6
32.0004,0,0,0,3,7
35.0005,0,0,0,1,9
35.0005,0,0,0,0,10
37.0005,0,0,0,2,8
38.0005,0,0,0,3,7
40.0003,0,0,0,9,1
41.0006,0,0,0,3,7
42.0004,0,0,0,4,6
42.0006,0,0,0,10,0
43.0006,0,0,0,3,7
45.0006,0,0,0,10,0
46.0006,0,0,0,0,10
48.0006,0,0,0,10,0
48.0006,0,0,0,3,7
49.0007,0,0,0,1,9
50.0007,0,0,0,3,7
51.0006,0,0,0,10,0
52.0007,0,0,0,6,4
52.0007,0,0,0,1,9
54.0007,0,0,0,5,5
54.0007,0,0,0,10,0
55.0007,0,0,0,4,6
57.0007,0,0,0,10,0
58.0008,0,0,0,1,9
59.0008,0,0,0,10,0
60.0008,0,0,0,5,5
62.0008,0,0,0,10,0
63.0009,0,0,0,1,9
65.0009,0,0,0,10,0
66.0009,0,0,0,1,9
66.0009,0,0,0,0,10
69.0009,0,0,0,1,9
79.0009,0,0,0,10,0
79.0011,0,0,0,5,5
81.0011,0,0,0,10,0
82.0011,0,0,0,5,5
83.0011,0,0,0,10,0
84.0012,0,0,0,6,4
86.0012,0,0,0,3,7
88.0012,0,0,0,6,4
89.0012,0,0,0,2,8
90.0012,0,0,0,6,4
91.0013,0,0,0,1,9
91.0013,0,0,0,0,10
92.0013,0,0,0,5,5
92.0013,0,0,0,3,7
93.0013,0,0,0,4,6
97.0012,0,0,0,8,2
97.0014,0,0,0,0,10
98.0014,0,0,0,8,2
106.002,0,0,0,3,7
107.001,0,0,0,5,5
107.002,0,0,0,10,0
107.002,0,0,0,5,5
108.002,0,0,0,10,0
108.002,0,0,0,8,2
108.002,0,0,0,4,6
109.002,0,0,0,6,4
111.002,0,0,0,10,0
112.002,0,0,0,6,4
112.002,0,0,0,5,5
113.002,0,0,0,9,1
114.002,0,0,0,10,0
114.002,0,0,0,9,1
114.002,0,0,0,1,9
116.002,0,0,0,9,1
116.002,0,0,0,4,6
117.002,0,0,0,5,5
117.002,0,0,0,10,0
117.002,0,0,0,6,4
119.002,0,0,0,1,9
120.002,0,0,0,5,5
120.002,0,0,0,10,0
121.002,0,0,0,1,9
122.002,0,0,0,10,0
123.002,0,0,0,5,5
124.002,0,0,0,10,0
125.002,0,0,0,4,6
126.002,0,0,0,3,7
128.002,0,0,0,9,1
129.002,0,0,0,10,0
129.002,0,0,0,3,7
129.002,0,0,0,1,9
129.002,0,0,0,0,10
132.002,0,0,0,1,9
132.002,0,0,0,0,10
135.002,0,0,0,1,9
141.002,0,0,0,8,2
141.002,0,0,0,4,6
142.002,0,0,0,3,7
144.002,0,0,0,5,5
144.002,0,0,0,0,10
145.002,0,0,0,1,9
147.002,0,0,0,6,4
149.002,0,0,0,1,9
151.002,0,0,0,5,5
152.002,0,0,0,10,0
153.002,0,0,0,1,9
156.002,0,0,0,10,0
157.002,0,0,0,0,10
159.002,0,0,0,10,0
159.002,0,0,0,3,7
160.002,0,0,0,2,8
162.002,0,0,0,9,1
163.002,0,0,0,1,9
164.002,0,0,0,9,1
165.002,0,0,0,1,9
166.002,0,0,0,9,1
167.002,0,0,0,7,3
167.002,0,0,0,6,4
167.002,0,0,0,4,6
167.002,0,0,0,3,7
