time,nb_sleeping,nb_switching_on,nb_switching_off,nb_idle,nb_computing
6e-05,0,0,0,0,10
3.00006,0,0,0,10,0
3.00008,0,0,0,0,10
6.00008,0,0,0,10,0
6.00011,0,0,0,2,8
8.0001,0,0,0,10,0
9.00015,0,0,0,4,6
14.0002,0,0,0,1,9
15.0002,0,0,0,4,6
17.0003,0,0,0,1,9
18.0003,0,0,0,4,6
19.0002,0,0,0,10,0
19.0003,0,0,0,6,4
19.0003,0,0,0,0,10
21.0003,0,0,0,4,6
21.0003,0,0,0,0,10
22.0003,0,0,0,4,6
24.0003,0,0,0,0,10
26.0003,0,0,0,4,6
27.0004,0,0,0,3,7
29.0004,0,0,0,4,6
30.0003,0,0,0,10,0
30.0004,0,0,0,6,4
30.0004,0,0,0,0,10
31.0004,0,0,0,4,6
32.0005,0,0,0,0,10
33.0004,0,0,0,6,4
33.0004,0,0,0,10,0
33.0004,0,0,0,4,6
36.0004,0,0,0,10,0
36.0005,0,0,0,8,2
36.0005,0,0,0,0,10
37.0005,0,0,0,2,8
39.0005,0,0,0,10,0
40.0006,0,0,0,1,9
42.0006,0,0,0,10,0
43.0006,0,0,0,3,7
43.0007,0,0,0,2,8
44.0007,0,0,0,3,7
45.0007,0,0,0,0,10
46.0007,0,0,0,3,7
53.0006,0,0,0,10,0
53.0008,0,0,0,1,9
54.0008,0,0,0,10,0
55.0008,0,0,0,1,9
58.0008,0,0,0,10,0
59.0009,0,0,0,1,9
61.0009,0,0,0,10,0
62.0009,0,0,0,2,8
63.0009,0,0,0,10,0
64.0009,0,0,0,0,10
67.0009,0,0,0,10,0
67.001,0,0,0,7,3
67.001,0,0,0,2,8
67.001,0,0,0,0,10
70.001,0,0,0,5,5
70.001,0,0,0,7,3
70.001,0,0,0,2,8
80.001,0,0,0,5,5
80.0012,0,0,0,1,9
82.0012,0,0,0,5,5
85.001,0,0,0,10,0
85.0013,0,0,0,2,8
98.0013,0,0,0,10,0
98.0014,0,0,0,0,10
113.001,0,0,0,10,0
113.001,0,0,0,0,10
116.001,0,0,0,10,0
116.001,0,0,0,7,3
116.002,0,0,0,3,7
119.002,0,0,0,7,3
121.002,0,0,0,2,8
122.002,0,0,0,7,3
123.002,0,0,0,4,6
131.001,0,0,0,7,3
131.002,0,0,0,1,9
133.002,0,0,0,7,3
134.002,0,0,0,3,7
135.002,0,0,0,2,8
136.002,0,0,0,1,9
138.002,0,0,0,4,6
139.002,0,0,0,5,5
139.002,0,0,0,4,6
140.002,0,0,0,5,5
142.002,0,0,0,4,6
144.002,0,0,0,8,2
144.002,0,0,0,9,1
144.002,0,0,0,1,9
145.002,0,0,0,9,1
145.002,0,0,0,0,10
149.002,0,0,0,1,9
155.002,0,0,0,10,0
156.002,0,0,0,1,9
158.002,0,0,0,10,0
159.002,0,0,0,0,10
161.002,0,0,0,10,0
161.002,0,0,0,2,8
162.002,0,0,0,0,10
165.002,0,0,0,2,8
165.002,0,0,0,0,10
168.002,0,0,0,2,8
171.002,0,0,0,10,0
171.002,0,0,0,2,8
174.002,0,0,0,10,0
175.002,0,0,0,5,5
175.002,0,0,0,0,10
176.002,0,0,0,5,5
176.002,0,0,0,10,0
176.002,0,0,0,8,2
177.002,0,0,0,10,0
177.002,0,0,0,2,8
178.002,0,0,0,10,0
178.002,0,0,0,0,10
189.002,0,0,0,10,0
189.002,0,0,0,0,10
190.002,0,0,0,10,0
190.002,0,0,0,2,8
192.002,0,0,0,10,0
193.002,0,0,0,3,7
195.002,0,0,0,10,0
196.002,0,0,0,2,8
197.002,0,0,0,1,9
198.002,0,0,0,9,1
199.002,0,0,0,4,6
200.002,0,0,0,5,5
208.002,0,0,0,1,9
209.002,0,0,0,6,4
210.003,0,0,0,0,10
211.003,0,0,0,6,4
213.003,0,0,0,5,5
214.003,0,0,0,4,6
216.003,0,0,0,2,8
217.003,0,0,0,3,7
219.002,0,0,0,7,3
219.003,0,0,0,0,10
221.003,0,0,0,7,3
221.003,0,0,0,0,10
224.003,0,0,0,1,9
224.003,0,0,0,8,2
227.003,0,0,0,10,0
228.003,0,0,0,0,10
231.003,0,0,0,10,0
231.003,0,0,0,2,8
232.003,0,0,0,10,0
233.003,0,0,0,3,7
234.003,0,0,0,10,0
235.003,0,0,0,2,8
235.003,0,0,0,0,10
238.003,0,0,0,2,8
246.003,0,0,0,0,10
247.003,0,0,0,2,8
248.003,0,0,0,10,0
248.003,0,0,0,2,8
251.003,0,0,0,10,0
252.003,0,0,0,5,5
252.003,0,0,0,1,9
254.003,0,0,0,5,5
255.003,0,0,0,10,0
255.003,0,0,0,5,5
255.003,0,0,0,1,9
256.003,0,0,0,5,5
264.003,0,0,0,2,8
265.003,0,0,0,7,3
274.003,0,0,0,3,7
275.003,0,0,0,7,3
278.003,0,0,0,10,0
278.003,0,0,0,1,9
279.003,0,0,0,10,0
280.003,0,0,0,5,5
280.003,0,0,0,4,6
280.003,0,0,0,0,10
281.003,0,0,0,5,5
283.003,0,0,0,6,4
284.003,0,0,0,0,10
285.003,0,0,0,6,4
285.003,0,0,0,3,7
286.003,0,0,0,6,4
288.004,0,0,0,1,9
290.004,0,0,0,6,4
291.004,0,0,0,0,10
294.003,0,0,0,4,6
294.004,0,0,0,10,0
295.003,0,0,0,5,5
295.003,0,0,0,3,7
296.003,0,0,0,8,2
297.003,0,0,0,10,0
297.004,0,0,0,5,5
298.004,0,0,0,10,0
298.004,0,0,0,7,3
299.004,0,0,0,10,0
299.004,0,0,0,3,7
299.004,0,0,0,0,10
302.004,0,0,0,7,3
304.004,0,0,0,0,10
307.004,0,0,0,7,3
309.004,0,0,0,10,0
309.004,0,0,0,0,10
311.004,0,0,0,10,0
311.004,0,0,0,2,8
312.004,0,0,0,10,0
313.004,0,0,0,8,2
313.004,0,0,0,1,9
316.004,0,0,0,3,7
316.004,0,0,0,10,0
317.004,0,0,0,2,8
318.004,0,0,0,10,0
319.004,0,0,0,6,4
322.004,0,0,0,10,0
323.004,0,0,0,0,10
324.004,0,0,0,10,0
324.004,0,0,0,0,10
337.004,0,0,0,10,0
