batsim_version,consumed_joules,makespan,max_slowdown,max_turnaround_time,max_waiting_time,mean_slowdown,mean_turnaround_time,mean_waiting_time,nb_computing_machines,nb_grouped_switches,nb_jobs,nb_jobs_finished,nb_jobs_killed,nb_jobs_success,nb_machine_switches,scheduling_time,simulation_time,success_rate,time_computing,time_idle,time_sleeping,time_switching_off,time_switching_on
UNKNOWN,1173971.475000,613.007695,493.007350,493.007350,492.007350,112.160046,207.408988,203.403988,10,0,200,200,200,0,0,2.869191,3.049639,0.000000,4241.000000,1886.076905,0.000000,0.000000,0.000000
