batsim_version,consumed_joules,makespan,max_slowdown,max_turnaround_time,max_waiting_time,mean_slowdown,mean_turnaround_time,mean_waiting_time,nb_computing_machines,nb_grouped_switches,nb_jobs,nb_jobs_finished,nb_jobs_killed,nb_jobs_success,nb_machine_switches,scheduling_time,simulation_time,success_rate,time_computing,time_idle,time_sleeping,time_switching_off,time_switching_on
UNKNOWN,1376532.037500,717.008070,531.008055,540.008070,538.008070,115.592086,243.458753,239.033753,10,0,200,200,200,0,0,2.957259,3.125532,0.000000,5017.000000,2143.080625,0.000000,0.000000,0.000000
