scheduling_time,nb_jobs,nb_jobs_finished,nb_jobs_success,nb_jobs_killed,success_rate,makespan,mean_waiting_time,mean_turnaround_time,mean_slowdown,max_waiting_time,max_turnaround_time,max_slowdown,energy_consumed
2.524701,200,200,0,200,0.0,505.00645,143.208227,146.883227,84.755901,393.006345,394.006345,394.006345,969549.6075
