time,nb_sleeping,nb_switching_on,nb_switching_off,nb_idle,nb_computing
6e-05,0,0,0,7,3
3.00006,0,0,0,10,0
3.00009,0,0,0,5,5
4.00009,0,0,0,0,10
6.00009,0,0,0,5,5
10.0002,0,0,0,2,8
11.0002,0,0,0,5,5
12.0002,0,0,0,1,9
14.0001,0,0,0,6,4
14.0002,0,0,0,0,10
17.0002,0,0,0,6,4
17.0002,0,0,0,3,7
17.0003,0,0,0,0,10
19.0002,0,0,0,3,7
19.0003,0,0,0,2,8
20.0003,0,0,0,3,7
20.0003,0,0,0,1,9
22.0003,0,0,0,3,7
22.0003,0,0,0,0,10
24.0002,0,0,0,4,6
24.0002,0,0,0,1,9
24.0003,0,0,0,4,6
25.0002,0,0,0,7,3
26.0003,0,0,0,1,9
27.0003,0,0,0,7,3
28.0003,0,0,0,0,10
31.0003,0,0,0,7,3
31.0003,0,0,0,5,5
31.0003,0,0,0,1,9
32.0003,0,0,0,4,6
32.0003,0,0,0,0,10
33.0003,0,0,0,2,8
33.0003,0,0,0,6,4
34.0003,0,0,0,10,0
35.0004,0,0,0,8,2
35.0004,0,0,0,1,9
37.0004,0,0,0,3,7
38.0004,0,0,0,10,0
39.0004,0,0,0,0,10
42.0004,0,0,0,10,0
42.0004,0,0,0,1,9
43.0004,0,0,0,10,0
44.0005,0,0,0,4,6
45.0005,0,0,0,10,0
46.0005,0,0,0,3,7
49.0005,0,0,0,10,0
50.0006,0,0,0,1,9
52.0006,0,0,0,10,0
53.0006,0,0,0,5,5
61.0007,0,0,0,2,8
64.0007,0,0,0,5,5
65.0006,0,0,0,10,0
65.0008,0,0,0,3,7
67.0008,0,0,0,10,0
68.0008,0,0,0,1,9
69.0008,0,0,0,10,0
69.0008,0,0,0,9,1
69.0009,0,0,0,6,4
72.0008,0,0,0,7,3
73.0009,0,0,0,1,9
74.0009,0,0,0,7,3
77.001,0,0,0,5,5
80.001,0,0,0,7,3
81.0009,0,0,0,10,0
81.0011,0,0,0,6,4
84.0011,0,0,0,10,0
85.0011,0,0,0,0,10
86.0011,0,0,0,10,0
86.0011,0,0,0,2,8
89.0011,0,0,0,10,0
90.0012,0,0,0,0,10
104.001,0,0,0,10,0
104.001,0,0,0,4,6
104.001,0,0,0,0,10
115.001,0,0,0,6,4
115.001,0,0,0,0,10
116.001,0,0,0,6,4
116.001,0,0,0,1,9
117.001,0,0,0,6,4
118.001,0,0,0,10,0
118.001,0,0,0,3,7
118.001,0,0,0,0,10
119.001,0,0,0,7,3
119.001,0,0,0,5,5
119.001,0,0,0,1,9
120.001,0,0,0,4,6
121.001,0,0,0,6,4
123.001,0,0,0,4,6
126.001,0,0,0,6,4
126.001,0,0,0,4,6
129.001,0,0,0,6,4
134.001,0,0,0,10,0
134.001,0,0,0,5,5
134.002,0,0,0,0,10
136.002,0,0,0,5,5
136.002,0,0,0,2,8
136.002,0,0,0,0,10
137.001,0,0,0,5,5
138.002,0,0,0,8,2
139.002,0,0,0,10,0
139.002,0,0,0,2,8
140.002,0,0,0,10,0
140.002,0,0,0,7,3
141.002,0,0,0,3,7
144.002,0,0,0,7,3
147.002,0,0,0,1,9
149.002,0,0,0,7,3
150.002,0,0,0,2,8
151.002,0,0,0,1,9
152.002,0,0,0,6,4
155.002,0,0,0,9,1
155.002,0,0,0,1,9
158.002,0,0,0,9,1
162.002,0,0,0,1,9
164.002,0,0,0,2,8
165.002,0,0,0,10,0
166.002,0,0,0,2,8
