batsim_version,consumed_joules,makespan,max_slowdown,max_turnaround_time,max_waiting_time,mean_slowdown,mean_turnaround_time,mean_waiting_time,nb_computing_machines,nb_grouped_switches,nb_jobs,nb_jobs_finished,nb_jobs_killed,nb_jobs_success,nb_machine_switches,scheduling_time,simulation_time,success_rate,time_computing,time_idle,time_sleeping,time_switching_off,time_switching_on
UNKNOWN,1152370.620000,589.007125,480.007020,480.007020,479.007020,84.389809,165.118235,160.923235,10,0,200,200,200,0,0,2.690377,2.847423,0.000000,4481.000000,1409.071250,0.000000,0.000000,0.000000
