scheduling_time,nb_jobs,nb_jobs_finished,nb_jobs_success,nb_jobs_killed,success_rate,makespan,mean_waiting_time,mean_turnaround_time,mean_slowdown,max_waiting_time,max_turnaround_time,max_slowdown,energy_consumed
3.03593,200,200,0,200,0.0,683.00873,198.88361,202.93861,104.948362,560.008715,561.008715,561.008715,1295173.0275
