time,energy,event_type,wattmin,epower
6e-05,0.09,s,2100,1500
2.00006,4200.09,e,2100,2100
2.00008,4200.11,s,2100,1500
2.00009,4200.14,s,2100,1800
3.00003,6060.03,s,2100,1860
3.00008,6060.12,e,2100,1980
4.00003,7740.04,e,2100,1680
5.00009,9300.14,e,2100,1560
6.00009,10800.1,s,2100,1500
7.00011,12420.2,s,2100,1620
8.0001,14400.2,e,2100,1980
9.00014,16020.2,s,2100,1620
12.0001,21960.2,e,2100,1980
13.0002,23580.3,s,2100,1620
13.0002,23580.3,s,2100,1740
14.0002,25680.3,e,2100,2100
14.0002,25680.3,e,2100,1980
15.0002,27300.4,s,2100,1620
16.0002,29100.4,s,2100,1800
17.0001,31080.1,e,2100,1980
17.0002,31080.3,e,2100,1860
17.0002,31080.4,e,2100,1680
18.0003,32580.4,s,2100,1500
19.0003,34680.4,e,2100,2100
19.0003,34680.4,s,2100,1500
20.0003,36660.4,s,2100,1980
22.0003,40860.4,e,2100,2100
22.0003,40860.4,e,2100,NA
22.0003,40860.5,s,2100,1500
23.0003,42600.5,s,2100,1740
23.0003,42600.5,s,2100,1920
25.0003,46800.5,e,2100,2100
25.0003,46800.5,s,2100,1920
27.0003,51000.5,e,2100,2100
33.0003,62520.5,e,2100,1920
33.0005,62520.7,s,2100,1680
34.0003,64500.4,e,2100,1980
34.0005,64500.7,s,2100,1800
35.0005,66480.7,e,2100,1980
36.0005,68160.7,e,2100,1680
36.0005,68160.8,s,2100,1500
37.0005,70020.8,s,2100,1860
37.0005,70020.8,s,2100,1980
39.0005,74100.8,e,2100,2040
39.0005,74100.8,e,2100,1680
39.0005,74100.8,s,2100,NA
40.0006,75780.9,s,2100,1680
42.0005,79260.8,e,2100,1740
42.0006,79260.9,e,2100,1680
42.0006,79261,s,2100,1620
43.0006,81121,e,2100,1860
43.0006,81121,s,2100,NA
50.0005,94140.8,e,2100,1860
52.0008,97621.3,s,2100,1740
53.0008,99661.3,e,2100,2040
54.0008,101401,s,2100,1740
57.0008,107521,e,2100,2040
58.0006,109261,e,2100,1740
58.0009,109261,s,2100,1500
61.0009,115561,e,2100,2100
61.0009,115561,s,2100,1500
62.0009,117661,e,2100,2100
62.0009,117661,s,2100,1500
76.0009,147061,e,2100,2100
76.0009,147061,s,2100,1500
77.001,148681,s,2100,1620
78.0009,150721,e,2100,2040
79.001,152641,e,2100,1920
79.001,152641,s,2100,1500
80.001,154261,s,2100,1620
82.001,158461,e,2100,2100
83.001,160441,e,2100,1980
84.0011,161942,s,2100,1500
84.0011,161942,s,2100,1740
84.0011,161942,s,2100,1800
84.0011,161942,s,2100,1860
85.0011,163922,e,2100,1980
85.0011,163922,e,2100,1920
85.0011,163922,e,2100,1860
86.0011,165662,s,2100,1740
87.0011,167762,e,2100,2100
88.0011,169622,e,2100,1860
89.0011,171122,s,2100,1500
102.001,197642,e,2100,2040
102.001,197642,s,2100,1500
103.001,199442,s,2100,1800
105.001,203402,e,2100,1980
106.001,205082,e,2100,1680
107.001,206582,s,2100,1500
122.001,237182,e,2100,2040
122.002,237182,s,2100,1500
122.002,237182,s,2100,1980
