batsim_version,consumed_joules,makespan,max_slowdown,max_turnaround_time,max_waiting_time,mean_slowdown,mean_turnaround_time,mean_waiting_time,nb_computing_machines,nb_grouped_switches,nb_jobs,nb_jobs_finished,nb_jobs_killed,nb_jobs_success,nb_machine_switches,scheduling_time,simulation_time,success_rate,time_computing,time_idle,time_sleeping,time_switching_off,time_switching_on
UNKNOWN,1215971.362500,636.007620,467.007140,526.007620,524.007620,90.652497,193.223418,189.133418,10,0,200,200,200,0,0,2.881242,3.080603,0.000000,4366.000000,1971.075930,0.000000,0.000000,0.000000
