time,nb_sleeping,nb_switching_on,nb_switching_off,nb_idle,nb_computing
6e-05,0,0,0,4,6
1.00003,0,0,0,0,10
2.00006,0,0,0,6,4
2.00008,0,0,0,4,6
3.00003,0,0,0,8,2
3.00003,0,0,0,5,5
4.00008,0,0,0,7,3
5.00008,0,0,0,2,8
6.00008,0,0,0,0,10
16,0,0,0,3,7
16,0,0,0,2,8
16.0001,0,0,0,0,10
18,0,0,0,1,9
19.0001,0,0,0,3,7
19.0001,0,0,0,5,5
20.0001,0,0,0,10,0
20.0001,0,0,0,6,4
20.0001,0,0,0,5,5
21.0001,0,0,0,9,1
21.0002,0,0,0,2,8
22.0002,0,0,0,9,1
23.0001,0,0,0,10,0
23.0002,0,0,0,8,2
23.0002,0,0,0,3,7
24.0002,0,0,0,0,10
24.0002,0,0,0,5,5
25.0002,0,0,0,8,2
25.0003,0,0,0,4,6
27.0003,0,0,0,0,10
28.0003,0,0,0,4,6
28.0003,0,0,0,2,8
28.0003,0,0,0,0,10
29.0003,0,0,0,2,8
29.0003,0,0,0,4,6
30.0003,0,0,0,8,2
30.0003,0,0,0,5,5
31.0003,0,0,0,4,6
31.0003,0,0,0,0,10
32.0003,0,0,0,1,9
33.0002,0,0,0,3,7
33.0004,0,0,0,1,9
34.0003,0,0,0,5,5
34.0004,0,0,0,4,6
34.0004,0,0,0,1,9
35.0004,0,0,0,3,7
35.0004,0,0,0,0,10
36.0004,0,0,0,1,9
36.0004,0,0,0,4,6
39.0004,0,0,0,0,10
40.0003,0,0,0,3,7
40.0003,0,0,0,2,8
41.0004,0,0,0,6,4
43.0003,0,0,0,7,3
43.0004,0,0,0,5,5
43.0004,0,0,0,1,9
45.0004,0,0,0,3,7
46.0004,0,0,0,7,3
46.0004,0,0,0,10,0
46.0005,0,0,0,5,5
46.0005,0,0,0,0,10
49.0005,0,0,0,5,5
49.0005,0,0,0,10,0
50.0005,0,0,0,2,8
53.0005,0,0,0,10,0
54.0006,0,0,0,4,6
54.0006,0,0,0,3,7
55.0006,0,0,0,4,6
57.0006,0,0,0,10,0
58.0006,0,0,0,0,10
60.0006,0,0,0,10,0
60.0006,0,0,0,1,9
61.0006,0,0,0,10,0
62.0007,0,0,0,2,8
63.0007,0,0,0,10,0
64.0007,0,0,0,4,6
66.0007,0,0,0,2,8
67.0007,0,0,0,4,6
75.0007,0,0,0,10,0
75.0009,0,0,0,1,9
76.0009,0,0,0,0,10
78.0009,0,0,0,9,1
78.0009,0,0,0,1,9
79.0009,0,0,0,2,8
80.0009,0,0,0,10,0
81.0009,0,0,0,1,9
95.0009,0,0,0,10,0
95.0012,0,0,0,1,9
96.0012,0,0,0,10,0
97.0012,0,0,0,0,10
108.001,0,0,0,10,0
108.001,0,0,0,4,6
108.001,0,0,0,1,9
110.001,0,0,0,4,6
111.001,0,0,0,10,0
112.001,0,0,0,3,7
113.001,0,0,0,0,10
122.001,0,0,0,7,3
122.001,0,0,0,0,10
124.001,0,0,0,7,3
125.001,0,0,0,10,0
125.001,0,0,0,5,5
125.001,0,0,0,0,10
127.001,0,0,0,5,5
127.001,0,0,0,0,10
128.001,0,0,0,5,5
128.001,0,0,0,10,0
128.001,0,0,0,9,1
128.001,0,0,0,6,4
129.001,0,0,0,7,3
129.001,0,0,0,2,8
130.001,0,0,0,7,3
131.001,0,0,0,10,0
131.001,0,0,0,6,4
134.001,0,0,0,10,0
135.001,0,0,0,1,9
148.001,0,0,0,10,0
148.002,0,0,0,1,9
151.002,0,0,0,10,0
152.002,0,0,0,2,8
153.002,0,0,0,10,0
154.002,0,0,0,2,8
156.002,0,0,0,10,0
157.002,0,0,0,2,8
160.002,0,0,0,10,0
161.002,0,0,0,0,10
164.002,0,0,0,10,0
164.002,0,0,0,0,10
174.002,0,0,0,10,0
174.002,0,0,0,1,9
174.002,0,0,0,0,10
177.002,0,0,0,9,1
177.002,0,0,0,1,9
