time,nb_sleeping,nb_switching_on,nb_switching_off,nb_idle,nb_computing
6e-05,0,0,0,9,1
2.00006,0,0,0,10,0
3.00008,0,0,0,0,10
5.00008,0,0,0,10,0
5.00011,0,0,0,7,3
7.00011,0,0,0,10,0
8.00015,0,0,0,4,6
8.00017,0,0,0,1,9
11.0001,0,0,0,7,3
11.0002,0,0,0,10,0
12.0002,0,0,0,2,8
13.0002,0,0,0,10,0
14.0002,0,0,0,9,1
14.0002,0,0,0,5,5
14.0003,0,0,0,0,10
16.0002,0,0,0,4,6
17.0003,0,0,0,9,1
18.0003,0,0,0,4,6
19.0003,0,0,0,9,1
19.0003,0,0,0,8,2
19.0003,0,0,0,5,5
19.0004,0,0,0,3,7
20.0004,0,0,0,5,5
21.0004,0,0,0,3,7
23.0004,0,0,0,5,5
24.0004,0,0,0,0,10
25.0002,0,0,0,1,9
26.0003,0,0,0,0,10
27.0004,0,0,0,5,5
28.0005,0,0,0,0,10
29.0003,0,0,0,1,9
29.0003,0,0,0,0,10
29.0003,0,0,0,1,9
29.0003,0,0,0,4,6
30.0003,0,0,0,5,5
31.0004,0,0,0,3,7
33.0004,0,0,0,5,5
34.0004,0,0,0,4,6
34.0004,0,0,0,2,8
34.0004,0,0,0,0,10
36.0004,0,0,0,1,9
37.0004,0,0,0,3,7
37.0004,0,0,0,5,5
38.0004,0,0,0,0,10
39.0004,0,0,0,5,5
39.0005,0,0,0,1,9
41.0004,0,0,0,6,4
41.0005,0,0,0,10,0
42.0005,0,0,0,4,6
42.0005,0,0,0,3,7
42.0006,0,0,0,2,8
44.0005,0,0,0,8,2
44.0006,0,0,0,9,1
45.0006,0,0,0,1,9
48.0006,0,0,0,9,1
49.0006,0,0,0,2,8
50.0006,0,0,0,9,1
53.0005,0,0,0,10,0
53.0007,0,0,0,0,10
55.0007,0,0,0,10,0
55.0007,0,0,0,6,4
55.0007,0,0,0,1,9
55.0007,0,0,0,0,10
56.0007,0,0,0,4,6
56.0007,0,0,0,0,10
57.0007,0,0,0,5,5
57.0007,0,0,0,6,4
61.0008,0,0,0,0,10
62.0008,0,0,0,6,4
62.0008,0,0,0,1,9
65.0008,0,0,0,6,4
67.0007,0,0,0,10,0
67.0009,0,0,0,4,6
67.0009,0,0,0,0,10
77.0009,0,0,0,4,6
77.0009,0,0,0,1,9
78.0009,0,0,0,7,3
78.0009,0,0,0,1,9
79.0009,0,0,0,4,6
82.001,0,0,0,0,10
83.001,0,0,0,4,6
83.001,0,0,0,0,10
85.001,0,0,0,4,6
87.0011,0,0,0,2,8
89.0011,0,0,0,4,6
90.0009,0,0,0,10,0
90.0011,0,0,0,2,8
92.0011,0,0,0,10,0
93.0011,0,0,0,2,8
95.0011,0,0,0,10,0
98.0012,0,0,0,1,9
99.0012,0,0,0,10,0
100.001,0,0,0,0,10
103.001,0,0,0,10,0
103.001,0,0,0,8,2
103.001,0,0,0,4,6
104.001,0,0,0,8,2
105.001,0,0,0,10,0
105.001,0,0,0,3,7
107.001,0,0,0,10,0
107.001,0,0,0,8,2
109.001,0,0,0,5,5
110.001,0,0,0,7,3
111.001,0,0,0,0,10
124.001,0,0,0,3,7
125.001,0,0,0,10,0
126.001,0,0,0,1,9
140.001,0,0,0,10,0
140.002,0,0,0,3,7
143.002,0,0,0,10,0
144.002,0,0,0,0,10
158.002,0,0,0,10,0
158.002,0,0,0,0,10
161.002,0,0,0,10,0
161.002,0,0,0,0,10
162.002,0,0,0,10,0
163.002,0,0,0,0,10
166.002,0,0,0,10,0
166.002,0,0,0,4,6
166.002,0,0,0,2,8
167.002,0,0,0,8,2
168.002,0,0,0,3,7
171.002,0,0,0,2,8
172.002,0,0,0,3,7
181.002,0,0,0,5,5
182.002,0,0,0,10,0
183.002,0,0,0,3,7
197.002,0,0,0,10,0
197.002,0,0,0,0,10
208.002,0,0,0,10,0
208.002,0,0,0,4,6
209.002,0,0,0,2,8
210.002,0,0,0,8,2
211.002,0,0,0,1,9
214.002,0,0,0,8,2
215.002,0,0,0,2,8
219.002,0,0,0,4,6
220.002,0,0,0,1,9
226.002,0,0,0,7,3
226.002,0,0,0,0,10
227.002,0,0,0,7,3
227.003,0,0,0,1,9
230.002,0,0,0,4,6
230.003,0,0,0,10,0
231.003,0,0,0,7,3
231.003,0,0,0,3,7
232.003,0,0,0,6,4
233.003,0,0,0,2,8
234.003,0,0,0,6,4
237.003,0,0,0,0,10
247.003,0,0,0,4,6
247.003,0,0,0,0,10
247.003,0,0,0,6,4
248.003,0,0,0,10,0
248.003,0,0,0,1,9
259.003,0,0,0,10,0
259.003,0,0,0,0,10
262.003,0,0,0,10,0
262.003,0,0,0,4,6
262.003,0,0,0,2,8
262.003,0,0,0,0,10
264.003,0,0,0,6,4
264.003,0,0,0,8,2
264.003,0,0,0,2,8
264.003,0,0,0,1,9
264.003,0,0,0,0,10
265.003,0,0,0,2,8
265.003,0,0,0,3,7
265.003,0,0,0,1,9
266.003,0,0,0,3,7
267.003,0,0,0,9,1
267.003,0,0,0,0,10
270.003,0,0,0,9,1
270.003,0,0,0,3,7
279.003,0,0,0,4,6
281.003,0,0,0,0,10
285.003,0,0,0,6,4
285.003,0,0,0,0,10
288.003,0,0,0,6,4
288.003,0,0,0,0,10
291.003,0,0,0,6,4
291.003,0,0,0,2,8
291.003,0,0,0,6,4
292.003,0,0,0,1,9
293.003,0,0,0,5,5
294.003,0,0,0,2,8
294.003,0,0,0,1,9
295.003,0,0,0,6,4
295.003,0,0,0,9,1
296.003,0,0,0,2,8
297.003,0,0,0,9,1
298.003,0,0,0,2,8
301.003,0,0,0,9,1
304.003,0,0,0,10,0
305.003,0,0,0,4,6
306.003,0,0,0,10,0
307.003,0,0,0,4,6
308.003,0,0,0,0,10
309.003,0,0,0,4,6
310.003,0,0,0,10,0
311.003,0,0,0,1,9
312.003,0,0,0,10,0
313.003,0,0,0,1,9
315.003,0,0,0,10,0
316.003,0,0,0,3,7
319.003,0,0,0,10,0
320.003,0,0,0,3,7
322.003,0,0,0,10,0
323.004,0,0,0,2,8
326.004,0,0,0,10,0
327.004,0,0,0,0,10
330.004,0,0,0,10,0
330.004,0,0,0,2,8
332.004,0,0,0,10,0
333.004,0,0,0,1,9
344.004,0,0,0,10,0
344.004,0,0,0,5,5
344.004,0,0,0,0,10
346.004,0,0,0,5,5
346.004,0,0,0,0,10
347.004,0,0,0,5,5
349.004,0,0,0,10,0
349.004,0,0,0,4,6
350.004,0,0,0,10,0
351.004,0,0,0,1,9
352.004,0,0,0,10,0
353.004,0,0,0,1,9
355.004,0,0,0,10,0
356.004,0,0,0,3,7
358.004,0,0,0,0,10
359.004,0,0,0,7,3
360.004,0,0,0,0,10
362.004,0,0,0,7,3
362.004,0,0,0,1,9
363.004,0,0,0,7,3
364.004,0,0,0,5,5
364.004,0,0,0,1,9
366.004,0,0,0,3,7
366.004,0,0,0,7,3
367.004,0,0,0,0,10
372.004,0,0,0,3,7
376.004,0,0,0,0,10
378.004,0,0,0,3,7
380.004,0,0,0,10,0
381.004,0,0,0,3,7
384.004,0,0,0,10,0
385.004,0,0,0,3,7
400.004,0,0,0,10,0
400.004,0,0,0,1,9
402.004,0,0,0,10,0
403.004,0,0,0,2,8
403.004,0,0,0,0,10
405.004,0,0,0,8,2
405.004,0,0,0,3,7
405.005,0,0,0,2,8
405.005,0,0,0,1,9
405.005,0,0,0,0,10
406.004,0,0,0,2,8
406.004,0,0,0,7,3
406.005,0,0,0,8,2
407.005,0,0,0,9,1
407.005,0,0,0,5,5
408.005,0,0,0,6,4
408.005,0,0,0,2,8
409.005,0,0,0,6,4
410.005,0,0,0,10,0
411.005,0,0,0,1,9
414.005,0,0,0,10,0
415.005,0,0,0,1,9
417.005,0,0,0,10,0
418.005,0,0,0,1,9
421.005,0,0,0,10,0
422.005,0,0,0,0,10
423.005,0,0,0,10,0
423.005,0,0,0,1,9
425.005,0,0,0,10,0
426.005,0,0,0,2,8
427.005,0,0,0,10,0
428.005,0,0,0,2,8
429.005,0,0,0,10,0
