time,nb_sleeping,nb_switching_on,nb_switching_off,nb_idle,nb_computing
6e-05,0,0,0,6,4
3.00006,0,0,0,10,0
4.00011,0,0,0,8,2
5.00012,0,0,0,4,6
6.00011,0,0,0,6,4
6.00012,0,0,0,2,8
7.00012,0,0,0,6,4
8.0002,0,0,0,5,5
9.00019,0,0,0,6,4
10.0002,0,0,0,2,8
11.0002,0,0,0,6,4
11.0002,0,0,0,4,6
12.0002,0,0,0,6,4
13.0003,0,0,0,0,10
15.0003,0,0,0,6,4
15.0003,0,0,0,5,5
15.0003,0,0,0,4,6
15.0003,0,0,0,3,7
16.0003,0,0,0,4,6
18.0003,0,0,0,5,5
19.0001,0,0,0,9,1
19.0004,0,0,0,2,8
20.0004,0,0,0,9,1
21.0004,0,0,0,0,10
23.0004,0,0,0,9,1
23.0004,0,0,0,2,8
23.0004,0,0,0,0,10
24.0004,0,0,0,2,8
24.0004,0,0,0,1,9
24.0005,0,0,0,0,10
25.0004,0,0,0,7,3
25.0004,0,0,0,1,9
27.0004,0,0,0,7,3
27.0005,0,0,0,6,4
27.0005,0,0,0,3,7
28.0005,0,0,0,6,4
29.0005,0,0,0,1,9
30.0003,0,0,0,2,8
30.0005,0,0,0,3,7
32.0005,0,0,0,8,2
32.0006,0,0,0,7,3
33.0006,0,0,0,0,10
34.0006,0,0,0,1,9
37.0004,0,0,0,2,8
39.0005,0,0,0,3,7
47.0006,0,0,0,10,0
47.0008,0,0,0,0,10
60.0008,0,0,0,10,0
60.0008,0,0,0,0,10
74.0008,0,0,0,10,0
74.0008,0,0,0,1,9
76.0008,0,0,0,10,0
77.0009,0,0,0,8,2
77.0009,0,0,0,2,8
78.0009,0,0,0,8,2
79.0009,0,0,0,10,0
79.0009,0,0,0,4,6
80.0009,0,0,0,10,0
81.0009,0,0,0,2,8
82.0009,0,0,0,0,10
83.0009,0,0,0,2,8
86.001,0,0,0,0,10
87.001,0,0,0,2,8
95.0009,0,0,0,10,0
95.0011,0,0,0,5,5
106.001,0,0,0,0,10
107.001,0,0,0,5,5
107.001,0,0,0,0,10
110.001,0,0,0,5,5
110.001,0,0,0,3,7
111.001,0,0,0,5,5
114.001,0,0,0,4,6
116.001,0,0,0,5,5
117.001,0,0,0,0,10
118.001,0,0,0,5,5
120.001,0,0,0,10,0
120.001,0,0,0,1,9
121.001,0,0,0,10,0
122.001,0,0,0,1,9
123.001,0,0,0,10,0
124.001,0,0,0,3,7
125.001,0,0,0,10,0
126.001,0,0,0,0,10
127.001,0,0,0,10,0
127.001,0,0,0,1,9
129.001,0,0,0,0,10
142.001,0,0,0,9,1
142.001,0,0,0,1,9
143.001,0,0,0,2,8
144.001,0,0,0,10,0
145.002,0,0,0,4,6
145.002,0,0,0,1,9
145.002,0,0,0,0,10
146.002,0,0,0,3,7
146.002,0,0,0,4,6
147.002,0,0,0,10,0
147.002,0,0,0,0,10
157.002,0,0,0,10,0
157.002,0,0,0,1,9
