time,energy,event_type,wattmin,epower
6e-05,0.09,s,2100,1500
3.00008,5760.12,s,2100,1920
4.00008,7860.12,e,2100,2100
6.00012,11700.2,s,2100,1920
14.0001,28500.1,e,2100,2100
14.0001,28500.1,s,2100,1680
14.0001,28500.1,s,2100,1740
14.0001,28500.2,s,2100,1860
15.0001,30600.1,e,2100,2100
15.0001,30600.1,e,2100,2040
15.0001,30600.2,e,2100,1920
16.0001,32280.2,s,2100,1680
16.0001,32280.2,s,2100,1980
17.0001,34380.2,e,2100,2100
17.0001,34380.2,e,2100,NA
19.0001,37980.2,e,2100,1800
19.0002,37980.3,s,2100,1500
21.0002,41580.3,s,2100,1800
22.0002,43440.3,e,2100,1860
23.0002,45000.3,e,2100,1560
23.0002,45000.4,s,2100,1500
25.0002,48960.4,e,2100,1980
26.0003,50460.4,s,2100,1500
39.0003,76200.4,e,2100,1980
39.0005,76200.7,s,2100,1500
39.0005,76200.7,s,2100,1740
41.0005,80160.7,e,2100,1980
42.0005,81900.7,e,2100,1740
42.0005,81900.8,s,2100,1500
42.0005,81900.8,s,2100,1860
43.0005,84000.8,e,2100,2100
43.0005,84000.8,s,2100,1740
45.0005,88200.8,e,2100,2100
45.0005,88200.8,s,2100,1740
47.0005,92400.8,e,2100,2100
47.0006,92400.8,s,2100,1740
47.0006,92400.9,s,2100,1980
50.0006,98700.8,e,2100,2100
55.0005,108001,e,2100,1860
55.0006,108001,s,2100,1620
58.0006,114301,e,2100,2100
58.0006,114301,e,2100,1980
59.0006,115801,s,2100,1500
62.0006,121561,e,2100,1920
63.0007,123061,s,2100,1500
66.0007,128821,e,2100,1920
66.0007,128821,s,2100,1500
66.0008,128821,s,2100,1680
66.0008,128821,s,2100,1980
69.0008,134941,e,2100,2040
69.0008,134941,e,2100,1740
70.0008,136621,s,2100,1680
72.0008,140821,e,2100,2100
72.0008,140821,s,2100,1680
73.0008,142621,s,2100,1800
75.0009,146461,s,2100,1920
76.0008,148441,e,2100,1980
78.0009,152161,e,2100,1860
79.0009,153961,s,2100,1800
80.0009,156061,e,2100,2100
80.0009,156061,s,2100,1800
81.0007,158161,e,2100,2100
82.0008,160081,e,2100,1920
83.0008,161881,s,2100,1800
85.0008,165961,e,2100,2040
93.0009,180361,e,2100,1800
94.0009,181861,s,2100,1500
96.0009,185941,e,2100,2040
97.001,187441,s,2100,1500
98.001,189541,e,2100,2100
98.001,189541,s,2100,1500
100.001,193621,e,2100,2040
101.001,195122,s,2100,1500
104.001,200882,e,2100,1920
105.001,202382,s,2100,1500
116.001,224822,e,2100,2040
116.001,224822,s,2100,1500
117.001,226682,s,2100,1860
119.001,230642,e,2100,1980
119.001,230642,e,2100,1620
120.001,232142,s,2100,1500
120.001,232142,s,2100,1740
123.001,238442,e,2100,2100
123.001,238442,e,2100,1860
123.001,238442,s,2100,1500
124.001,240002,s,2100,1560
125.001,242102,e,2100,2100
125.001,242102,s,2100,2040
127.001,246302,e,2100,2100
127.001,246302,s,2100,2040
129.001,250502,e,2100,2100
139.001,270902,e,2100,2040
139.002,270902,s,2100,1500
139.002,270902,s,2100,1920
140.002,272942,e,2100,2040
141.002,274562,s,2100,1620
141.002,274562,s,2100,1860
141.002,274562,s,2100,2040
142.002,276662,e,2100,2100
142.002,276662,e,2100,1980
142.002,276662,e,2100,1800
143.002,278402,e,2100,1740
143.002,278402,s,2100,1500
144.002,280142,s,2100,1740
146.002,284342,e,2100,2100
146.002,284342,s,2100,1740
149.002,290642,e,2100,2100
149.002,290642,s,2100,1740
152.002,296942,e,2100,2100
152.002,296943,s,2100,1740
154.002,300902,e,2100,1980
155.002,302643,s,2100,1740
157.002,306603,e,2100,1980
158.002,308343,s,2100,1740
160.002,312423,e,2100,2040
161.002,314163,s,2100,1740
161.002,314163,s,2100,1860
163.002,318363,e,2100,2100
164.002,320343,e,2100,1980
164.002,320343,s,2100,1740
165.002,322203,e,2100,1860
166.002,323942,e,2100,1740
166.002,323943,s,2100,1500
166.002,323943,s,2100,1980
167.002,326043,e,2100,2100
169.002,330003,e,2100,1980
169.002,330003,s,2100,1500
170.002,332103,e,2100,2100
170.002,332103,s,2100,1500
182.002,357303,e,2100,2100
182.002,357303,s,2100,1500
194.002,382503,e,2100,2100
194.002,382503,s,2100,1500
194.002,382503,s,2100,1920
196.002,386703,e,2100,2100
196.002,386703,s,2100,1680
196.002,386703,s,2100,1860
197.002,388623,e,2100,1920
198.002,390363,s,2100,1740
198.002,390363,s,2100,1800
198.002,390363,s,2100,1860
199.002,392343,e,2100,1980
199.002,392343,e,2100,1920
200.002,394143,e,2100,1800
201.002,395883,e,2100,1740
202.002,397563,s,2100,1680
203.002,399663,e,2100,2100
203.002,399663,s,2100,1680
205.002,403503,e,2100,1920
206.002,405183,s,2100,1680
207.002,407283,e,2100,2100
208.002,409203,e,2100,1920
209.002,410703,s,2100,1500
211.002,414903,e,2100,2100
211.002,414903,s,2100,1500
213.002,418743,e,2100,1920
214.002,420243,s,2100,1500
215.002,421983,e,2100,1740
216.002,423483,s,2100,1500
216.002,423483,s,2100,1920
218.002,427443,e,2100,1980
219.002,429003,e,2100,1560
219.002,429003,s,2100,1500
220.002,430683,e,2100,1680
221.002,432183,s,2100,1500
222.002,434163,e,2100,1980
223.002,435663,s,2100,1500
226.002,441783,e,2100,2040
227.002,443283,s,2100,1500
227.002,443283,s,2100,2040
228.002,445383,e,2100,2100
229.002,447423,e,2100,2040
229.002,447424,s,2100,1500
244.002,477124,e,2100,1980
244.003,477124,s,2100,1500
254.003,497524,e,2100,2040
254.003,497524,s,2100,1500
267.003,523264,e,2100,1980
267.003,523264,s,2100,1500
270.003,529384,e,2100,2040
271.003,530884,s,2100,1500
273.003,534844,e,2100,1980
274.003,536345,s,2100,1500
275.003,538445,e,2100,2100
275.003,538445,s,2100,1500
276.003,540425,e,2100,1980
276.003,540425,s,2100,NA
277.003,542045,s,2100,1620
278.003,544145,e,2100,2100
278.003,544145,e,2100,1980
279.003,545645,s,2100,1500
279.003,545645,s,2100,2040
282.003,551945,e,2100,2100
293.003,574385,e,2100,2040
293.003,574385,s,2100,1500
296.003,580685,e,2100,2100
296.003,580685,s,2100,1500
296.003,580685,s,2100,1860
297.003,582725,e,2100,2040
298.003,584405,e,2100,1680
298.003,584405,s,2100,NA
298.003,584405,s,2100,1920
298.003,584405,s,2100,2040
299.003,586505,e,2100,2100
299.003,586505,e,2100,1980
301.003,590345,s,2100,1920
303.003,594305,e,2100,1980
308.003,603905,e,2100,1920
308.004,603905,s,2100,1500
309.004,605945,e,2100,2040
310.004,607445,s,2100,1500
311.004,609425,e,2100,1980
312.004,610925,s,2100,1500
327.004,642425,e,2100,2100
327.004,642425,s,2100,1500
327.004,642425,s,2100,1740
327.004,642425,s,2100,2040
329.004,646625,e,2100,2100
329.004,646625,e,2100,1860
329.004,646625,e,2100,1560
330.004,648125,s,2100,1500
340.004,669125,e,2100,2100
340.004,669125,s,2100,1500
341.004,670865,s,2100,1740
343.004,674825,e,2100,1980
343.004,674825,e,2100,1740
343.004,674825,s,2100,1500
343.004,674826,s,2100,1620
343.004,674826,s,2100,1800
345.004,678905,e,2100,2040
345.004,678906,e,2100,1920
346.004,680646,e,2100,1740
346.004,680646,s,2100,1500
346.004,680646,s,2100,1860
348.004,684846,e,2100,2100
348.004,684846,s,2100,1740
348.004,684846,s,2100,1800
348.004,684846,s,2100,1980
348.004,684846,s,2100,2040
349.004,686946,e,2100,2100
349.004,686946,e,2100,1860
349.004,686946,e,2100,1800
350.004,688686,e,2100,1740
350.004,688686,e,2100,1680
350.004,688686,s,2100,1500
