scheduling_time,nb_jobs,nb_jobs_finished,nb_jobs_success,nb_jobs_killed,success_rate,makespan,mean_waiting_time,mean_turnaround_time,mean_slowdown,max_waiting_time,max_turnaround_time,max_slowdown,energy_consumed
2.669544,200,200,0,200,0.0,618.00684,173.303185,177.708185,81.543907,520.00591,530.00591,510.006705,1215070.1925
