scheduling_time,nb_jobs,nb_jobs_finished,nb_jobs_success,nb_jobs_killed,success_rate,makespan,mean_waiting_time,mean_turnaround_time,mean_slowdown,max_waiting_time,max_turnaround_time,max_slowdown,energy_consumed
2.893939,200,200,0,200,0.0,653.00795,221.383902,225.088902,122.642564,516.007905,519.007905,481.005925,1234991.8575
