scheduling_time,nb_jobs,nb_jobs_finished,nb_jobs_success,nb_jobs_killed,success_rate,makespan,mean_waiting_time,mean_turnaround_time,mean_slowdown,max_waiting_time,max_turnaround_time,max_slowdown,energy_consumed
2.525576,200,200,0,200,0.0,536.00678,161.528167,165.088167,87.302173,495.00648,498.00648,338.006765,1034170.1025
