batsim_version,consumed_joules,makespan,max_slowdown,max_turnaround_time,max_waiting_time,mean_slowdown,mean_turnaround_time,mean_waiting_time,nb_computing_machines,nb_grouped_switches,nb_jobs,nb_jobs_finished,nb_jobs_killed,nb_jobs_success,nb_machine_switches,scheduling_time,simulation_time,success_rate,time_computing,time_idle,time_sleeping,time_switching_off,time_switching_on
UNKNOWN,1235950.485000,644.007035,505.006705,523.007005,521.007005,111.750675,210.623366,206.558366,10,0,200,200,200,0,0,2.797679,2.994242,0.000000,4499.000000,1927.070170,0.000000,0.000000,0.000000
