batsim_version,consumed_joules,makespan,max_slowdown,max_turnaround_time,max_waiting_time,mean_slowdown,mean_turnaround_time,mean_waiting_time,nb_computing_machines,nb_grouped_switches,nb_jobs,nb_jobs_finished,nb_jobs_killed,nb_jobs_success,nb_machine_switches,scheduling_time,simulation_time,success_rate,time_computing,time_idle,time_sleeping,time_switching_off,time_switching_on
UNKNOWN,1274231.025000,652.007395,515.007380,528.006945,526.006945,108.205694,218.658457,214.368458,10,0,200,200,200,0,0,2.749603,2.928076,0.000000,4937.000000,1556.073545,0.000000,0.000000,0.000000
