scheduling_time,nb_jobs,nb_jobs_finished,nb_jobs_success,nb_jobs_killed,success_rate,makespan,mean_waiting_time,mean_turnaround_time,mean_slowdown,max_waiting_time,max_turnaround_time,max_slowdown,energy_consumed
2.708947,200,200,0,200,0.0,634.00741,194.843234,198.963234,95.840856,557.00741,559.00741,504.007395,1240631.0475
