time,nb_sleeping,nb_switching_on,nb_switching_off,nb_idle,nb_computing
6e-05,0,0,0,3,7
3.00008,0,0,0,0,10
4.00008,0,0,0,3,7
6.00012,0,0,0,0,10
14.0001,0,0,0,7,3
14.0001,0,0,0,2,8
15.0001,0,0,0,0,10
16.0001,0,0,0,2,8
16.0001,0,0,0,1,9
17.0001,0,0,0,6,4
17.0001,0,0,0,9,1
17.0001,0,0,0,10,0
18.0002,0,0,0,1,9
20.0002,0,0,0,0,10
22.0002,0,0,0,1,9
29.0002,0,0,0,10,0
29.0003,0,0,0,1,9
31.0003,0,0,0,10,0
32.0003,0,0,0,2,8
35.0003,0,0,0,10,0
36.0004,0,0,0,6,4
36.0004,0,0,0,2,8
37.0004,0,0,0,6,4
37.0004,0,0,0,4,6
38.0004,0,0,0,6,4
38.0004,0,0,0,10,0
38.0004,0,0,0,4,6
38.0005,0,0,0,0,10
40.0004,0,0,0,6,4
40.0005,0,0,0,0,10
41.0005,0,0,0,6,4
41.0005,0,0,0,0,10
44.0005,0,0,0,6,4
44.0005,0,0,0,2,8
47.0005,0,0,0,6,4
48.0006,0,0,0,1,9
51.0005,0,0,0,5,5
51.0006,0,0,0,10,0
52.0006,0,0,0,2,8
54.0006,0,0,0,10,0
58.0007,0,0,0,2,8
60.0007,0,0,0,10,0
60.0007,0,0,0,8,2
60.0008,0,0,0,2,8
62.0008,0,0,0,8,2
63.0008,0,0,0,1,9
65.0008,0,0,0,8,2
68.0009,0,0,0,3,7
69.0009,0,0,0,2,8
71.0007,0,0,0,4,6
71.0009,0,0,0,9,1
71.0009,0,0,0,5,5
71.001,0,0,0,0,10
72.0009,0,0,0,1,9
74.0009,0,0,0,5,5
75.001,0,0,0,0,10
76.001,0,0,0,5,5
76.001,0,0,0,2,8
79.001,0,0,0,0,10
84.001,0,0,0,5,5
87.001,0,0,0,1,9
89.001,0,0,0,3,7
89.001,0,0,0,7,3
91.001,0,0,0,10,0
91.0011,0,0,0,0,10
92.0011,0,0,0,10,0
92.0011,0,0,0,2,8
93.0011,0,0,0,0,10
96.0011,0,0,0,2,8
96.0011,0,0,0,1,9
99.0011,0,0,0,2,8
105.001,0,0,0,10,0
105.001,0,0,0,2,8
107.001,0,0,0,10,0
108.001,0,0,0,6,4
108.001,0,0,0,0,10
110.001,0,0,0,4,6
110.001,0,0,0,0,10
111.001,0,0,0,6,4
111.001,0,0,0,4,6
111.001,0,0,0,3,7
113.001,0,0,0,7,3
113.001,0,0,0,9,1
113.001,0,0,0,10,0
113.001,0,0,0,4,6
116.001,0,0,0,10,0
117.001,0,0,0,4,6
118.001,0,0,0,0,10
120.001,0,0,0,6,4
120.001,0,0,0,10,0
120.001,0,0,0,9,1
120.001,0,0,0,8,2
121.001,0,0,0,2,8
121.001,0,0,0,0,10
122.001,0,0,0,1,9
122.001,0,0,0,2,8
123.001,0,0,0,8,2
124.001,0,0,0,10,0
124.002,0,0,0,2,8
127.002,0,0,0,10,0
127.002,0,0,0,0,10
139.002,0,0,0,10,0
139.002,0,0,0,0,10
149.002,0,0,0,10,0
149.002,0,0,0,3,7
149.002,0,0,0,0,10
150.002,0,0,0,3,7
150.002,0,0,0,2,8
151.002,0,0,0,3,7
152.002,0,0,0,10,0
152.002,0,0,0,1,9
162.002,0,0,0,10,0
162.002,0,0,0,2,8
165.002,0,0,0,10,0
166.002,0,0,0,0,10
169.002,0,0,0,10,0
169.002,0,0,0,3,7
170.002,0,0,0,10,0
171.002,0,0,0,2,8
174.002,0,0,0,0,10
175.002,0,0,0,2,8
178.002,0,0,0,0,10
180.002,0,0,0,2,8
180.002,0,0,0,0,10
181.002,0,0,0,2,8
186.002,0,0,0,10,0
186.002,0,0,0,0,10
187.002,0,0,0,10,0
187.002,0,0,0,3,7
188.002,0,0,0,0,10
190.002,0,0,0,7,3
190.002,0,0,0,3,7
193.002,0,0,0,7,3
194.002,0,0,0,0,10
196.002,0,0,0,7,3
196.002,0,0,0,4,6
197.002,0,0,0,7,3
197.002,0,0,0,6,4
198.002,0,0,0,2,8
198.002,0,0,0,1,9
199.002,0,0,0,5,5
200.002,0,0,0,6,4
201.002,0,0,0,9,1
201.002,0,0,0,10,0
201.002,0,0,0,3,7
201.002,0,0,0,1,9
202.002,0,0,0,3,7
203.002,0,0,0,10,0
203.002,0,0,0,1,9
203.002,0,0,0,0,10
205.002,0,0,0,9,1
205.002,0,0,0,10,0
205.002,0,0,0,3,7
208.002,0,0,0,10,0
209.003,0,0,0,1,9
223.003,0,0,0,10,0
223.003,0,0,0,3,7
224.003,0,0,0,10,0
234.003,0,0,0,0,10
235.003,0,0,0,10,0
235.003,0,0,0,1,9
236.003,0,0,0,10,0
237.003,0,0,0,1,9
239.003,0,0,0,10,0
239.003,0,0,0,9,1
239.003,0,0,0,2,8
240.003,0,0,0,3,7
240.003,0,0,0,10,0
241.003,0,0,0,6,4
241.003,0,0,0,5,5
242.003,0,0,0,0,10
244.003,0,0,0,5,5
244.003,0,0,0,6,4
244.003,0,0,0,3,7
245.003,0,0,0,6,4
246.003,0,0,0,0,10
247.003,0,0,0,6,4
247.003,0,0,0,2,8
252.003,0,0,0,6,4
252.003,0,0,0,2,8
254.003,0,0,0,6,4
254.003,0,0,0,4,6
254.003,0,0,0,0,10
256.003,0,0,0,2,8
256.003,0,0,0,6,4
257.003,0,0,0,0,10
259.003,0,0,0,6,4
260.003,0,0,0,2,8
261.003,0,0,0,6,4
261.003,0,0,0,0,10
263.003,0,0,0,4,6
263.003,0,0,0,10,0
264.003,0,0,0,2,8
265.003,0,0,0,10,0
266.003,0,0,0,2,8
269.003,0,0,0,10,0
270.003,0,0,0,0,10
282.003,0,0,0,10,0
282.003,0,0,0,2,8
282.003,0,0,0,1,9
282.003,0,0,0,0,10
283.003,0,0,0,1,9
285.003,0,0,0,2,8
286.003,0,0,0,0,10
287.003,0,0,0,2,8
289.004,0,0,0,1,9
291.004,0,0,0,2,8
295.003,0,0,0,10,0
295.004,0,0,0,0,10
298.004,0,0,0,10,0
298.004,0,0,0,2,8
310.004,0,0,0,10,0
310.004,0,0,0,0,10
312.004,0,0,0,10,0
312.004,0,0,0,4,6
312.004,0,0,0,1,9
312.004,0,0,0,0,10
314.004,0,0,0,3,7
314.004,0,0,0,4,6
314.004,0,0,0,1,9
316.004,0,0,0,4,6
316.004,0,0,0,1,9
318.004,0,0,0,4,6
320.004,0,0,0,0,10
321.004,0,0,0,4,6
321.004,0,0,0,0,10
324.004,0,0,0,4,6
324.004,0,0,0,3,7
324.004,0,0,0,1,9
325.004,0,0,0,7,3
325.004,0,0,0,0,10
326.004,0,0,0,1,9
326.004,0,0,0,3,7
327.004,0,0,0,10,0
328.004,0,0,0,0,10
329.004,0,0,0,10,0
329.004,0,0,0,3,7
331.004,0,0,0,10,0
332.004,0,0,0,1,9
335.004,0,0,0,0,10
336.004,0,0,0,1,9
338.004,0,0,0,0,10
339.004,0,0,0,1,9
347.004,0,0,0,10,0
347.004,0,0,0,2,8
348.004,0,0,0,10,0
349.004,0,0,0,0,10
364.004,0,0,0,10,0
364.004,0,0,0,2,8
365.004,0,0,0,10,0
366.004,0,0,0,6,4
368.004,0,0,0,10,0
369.004,0,0,0,1,9
370.004,0,0,0,10,0
371.005,0,0,0,5,5
371.005,0,0,0,1,9
373.005,0,0,0,6,4
374.005,0,0,0,10,0
375.005,0,0,0,3,7
375.005,0,0,0,2,8
375.005,0,0,0,0,10
376.005,0,0,0,2,8
377.005,0,0,0,9,1
377.005,0,0,0,2,8
379.005,0,0,0,9,1
380.005,0,0,0,1,9
381.005,0,0,0,9,1
382.005,0,0,0,4,6
385.005,0,0,0,5,5
385.005,0,0,0,10,0
386.005,0,0,0,1,9
389.005,0,0,0,10,0
390.005,0,0,0,0,10
405.005,0,0,0,10,0
405.005,0,0,0,0,10
407.005,0,0,0,10,0
407.005,0,0,0,3,7
408.005,0,0,0,0,10
411.005,0,0,0,3,7
412.005,0,0,0,2,8
412.005,0,0,0,0,10
413.005,0,0,0,1,9
417.005,0,0,0,8,2
417.005,0,0,0,4,6
417.005,0,0,0,0,10
418.005,0,0,0,4,6
420.005,0,0,0,2,8
421.005,0,0,0,4,6
422.005,0,0,0,6,4
423.005,0,0,0,1,9
428.005,0,0,0,5,5
429.005,0,0,0,2,8
430.005,0,0,0,0,10
431.005,0,0,0,3,7
431.005,0,0,0,2,8
432.005,0,0,0,3,7
432.005,0,0,0,1,9
433.005,0,0,0,3,7
434.005,0,0,0,5,5
434.005,0,0,0,1,9
435.005,0,0,0,6,4
435.005,0,0,0,10,0
435.005,0,0,0,4,6
439.005,0,0,0,0,10
440.005,0,0,0,4,6
441.005,0,0,0,2,8
442.005,0,0,0,4,6
445.005,0,0,0,0,10
450.005,0,0,0,6,4
450.005,0,0,0,0,10
453.005,0,0,0,6,4
453.005,0,0,0,1,9
454.005,0,0,0,6,4
459.005,0,0,0,5,5
460.005,0,0,0,9,1
462.005,0,0,0,10,0
462.005,0,0,0,2,8
463.005,0,0,0,10,0
464.005,0,0,0,4,6
477.005,0,0,0,10,0
477.006,0,0,0,0,10
491.006,0,0,0,10,0
491.006,0,0,0,1,9
493.006,0,0,0,10,0
494.006,0,0,0,1,9
497.006,0,0,0,10,0
498.006,0,0,0,0,10
500.006,0,0,0,10,0
500.006,0,0,0,1,9
502.006,0,0,0,10,0
503.006,0,0,0,3,7
503.006,0,0,0,1,9
504.006,0,0,0,0,10
505.006,0,0,0,7,3
505.006,0,0,0,9,1
505.006,0,0,0,2,8
506.006,0,0,0,0,10
508.006,0,0,0,7,3
510.006,0,0,0,4,6
511.006,0,0,0,7,3
511.006,0,0,0,4,6
514.006,0,0,0,7,3
514.006,0,0,0,4,6
517.006,0,0,0,5,5
517.006,0,0,0,8,2
517.006,0,0,0,5,5
518.006,0,0,0,8,2
518.006,0,0,0,3,7
521.006,0,0,0,5,5
527.006,0,0,0,1,9
531.006,0,0,0,6,4
541.006,0,0,0,10,0
541.006,0,0,0,0,10
552.006,0,0,0,10,0
552.006,0,0,0,1,9
553.006,0,0,0,10,0
554.006,0,0,0,0,10
556.006,0,0,0,10,0
556.006,0,0,0,1,9
557.006,0,0,0,10,0
558.006,0,0,0,0,10
569.006,0,0,0,10,0
569.007,0,0,0,2,8
583.007,0,0,0,10,0
583.007,0,0,0,2,8
585.007,0,0,0,10,0
586.007,0,0,0,0,10
588.007,0,0,0,10,0
588.007,0,0,0,1,9
600.007,0,0,0,10,0
600.007,0,0,0,2,8
602.007,0,0,0,10,0
603.007,0,0,0,0,10
604.007,0,0,0,10,0
604.007,0,0,0,4,6
606.007,0,0,0,10,0
607.007,0,0,0,0,10
609.007,0,0,0,10,0
609.007,0,0,0,0,10
612.007,0,0,0,10,0
613.007,0,0,0,1,9
614.007,0,0,0,10,0
615.007,0,0,0,7,3
617.007,0,0,0,10,0
618.007,0,0,0,5,5
633.007,0,0,0,10,0
633.007,0,0,0,1,9
634.007,0,0,0,10,0
635.007,0,0,0,4,6
637.007,0,0,0,10,0
638.007,0,0,0,1,9
650.007,0,0,0,10,0
650.008,0,0,0,1,9
653.008,0,0,0,10,0
654.008,0,0,0,1,9
656.008,0,0,0,10,0
657.008,0,0,0,1,9
659.008,0,0,0,10,0
660.008,0,0,0,1,9
661.008,0,0,0,10,0
