time,nb_sleeping,nb_switching_on,nb_switching_off,nb_idle,nb_computing
6e-05,0,0,0,1,9
13.0001,0,0,0,10,0
13.0002,0,0,0,5,5
14.0003,0,0,0,2,8
14.0003,0,0,0,1,9
15.0003,0,0,0,4,6
16.0002,0,0,0,9,1
16.0003,0,0,0,10,0
16.0003,0,0,0,7,3
18.0003,0,0,0,2,8
19.0003,0,0,0,5,5
20.0003,0,0,0,2,8
23.0004,0,0,0,0,10
26.0004,0,0,0,2,8
28.0003,0,0,0,7,3
28.0004,0,0,0,3,7
30.0005,0,0,0,2,8
31.0005,0,0,0,3,7
33.0003,0,0,0,6,4
33.0005,0,0,0,0,10
35.0005,0,0,0,6,4
35.0005,0,0,0,3,7
42.0004,0,0,0,7,3
47.0005,0,0,0,10,0
47.0007,0,0,0,4,6
50.0007,0,0,0,10,0
51.0008,0,0,0,3,7
65.0008,0,0,0,10,0
81.0012,0,0,0,9,1
83.0012,0,0,0,10,0
84.0013,0,0,0,2,8
85.0013,0,0,0,1,9
86.0013,0,0,0,2,8
99.0013,0,0,0,10,0
103.002,0,0,0,3,7
109.002,0,0,0,0,10
111.002,0,0,0,3,7
114.002,0,0,0,10,0
114.002,0,0,0,5,5
114.002,0,0,0,0,10
117.002,0,0,0,5,5
117.002,0,0,0,10,0
117.002,0,0,0,5,5
119.002,0,0,0,0,10
127.002,0,0,0,5,5
132.002,0,0,0,10,0
133.002,0,0,0,4,6
136.002,0,0,0,10,0
137.002,0,0,0,0,10
140.002,0,0,0,10,0
140.002,0,0,0,4,6
142.002,0,0,0,1,9
143.002,0,0,0,7,3
145.002,0,0,0,10,0
146.002,0,0,0,6,4
146.002,0,0,0,3,7
147.002,0,0,0,6,4
148.002,0,0,0,10,0
150.002,0,0,0,3,7
152.002,0,0,0,10,0
153.002,0,0,0,6,4
153.002,0,0,0,5,5
155.002,0,0,0,9,1
155.002,0,0,0,10,0
156.002,0,0,0,5,5
157.002,0,0,0,0,10
158.002,0,0,0,5,5
160.002,0,0,0,10,0
160.002,0,0,0,7,3
162.002,0,0,0,10,0
163.002,0,0,0,2,8
172.002,0,0,0,0,10
175.002,0,0,0,2,8
177.002,0,0,0,10,0
183.003,0,0,0,7,3
185.003,0,0,0,10,0
186.003,0,0,0,0,10
188.003,0,0,0,10,0
188.003,0,0,0,4,6
191.003,0,0,0,10,0
192.003,0,0,0,5,5
199.003,0,0,0,1,9
202.003,0,0,0,6,4
202.003,0,0,0,10,0
202.003,0,0,0,5,5
203.003,0,0,0,1,9
204.003,0,0,0,5,5
205.003,0,0,0,2,8
208.003,0,0,0,5,5
209.003,0,0,0,0,10
212.003,0,0,0,5,5
216.003,0,0,0,10,0
216.003,0,0,0,2,8
216.003,0,0,0,0,10
217.003,0,0,0,8,2
217.003,0,0,0,10,0
218.003,0,0,0,6,4
218.003,0,0,0,1,9
220.003,0,0,0,6,4
221.003,0,0,0,10,0
