batsim_version,consumed_joules,makespan,max_slowdown,max_turnaround_time,max_waiting_time,mean_slowdown,mean_turnaround_time,mean_waiting_time,nb_computing_machines,nb_grouped_switches,nb_jobs,nb_jobs_finished,nb_jobs_killed,nb_jobs_success,nb_machine_switches,scheduling_time,simulation_time,success_rate,time_computing,time_idle,time_sleeping,time_switching_off,time_switching_on
UNKNOWN,1418294.535000,752.009735,502.008640,618.009705,616.009705,112.427902,234.069150,229.714150,10,0,200,200,200,0,0,3.397006,3.640293,0.000000,4838.000000,2553.095115,0.000000,0.000000,0.000000
