scheduling_time,nb_jobs,nb_jobs_finished,nb_jobs_success,nb_jobs_killed,success_rate,makespan,mean_waiting_time,mean_turnaround_time,mean_slowdown,max_waiting_time,max_turnaround_time,max_slowdown,energy_consumed
3.373798,200,200,0,200,0.0,745.00972,248.644697,252.729697,134.687201,698.009705,701.009705,578.00837,1383614.5125
