time,nb_sleeping,nb_switching_on,nb_switching_off,nb_idle,nb_computing
6e-05,0,0,0,4,6
2.00006,0,0,0,10,0
3.00009,0,0,0,9,1
3.00011,0,0,0,1,9
4.00009,0,0,0,2,8
5.00011,0,0,0,0,10
6.00011,0,0,0,8,2
6.00011,0,0,0,10,0
6.00014,0,0,0,9,1
7.00014,0,0,0,0,10
8.00014,0,0,0,9,1
8.00017,0,0,0,7,3
9.00013,0,0,0,8,2
9.00018,0,0,0,3,7
11.0002,0,0,0,5,5
11.0002,0,0,0,10,0
12.0002,0,0,0,2,8
13.0002,0,0,0,10,0
14.0003,0,0,0,6,4
15.0003,0,0,0,10,0
16.0003,0,0,0,6,4
19.0003,0,0,0,1,9
21.0003,0,0,0,6,4
24.0004,0,0,0,0,10
31.0003,0,0,0,4,6
35.0004,0,0,0,10,0
36.0004,0,0,0,5,5
36.0004,0,0,0,2,8
37.0004,0,0,0,7,3
38.0004,0,0,0,4,6
39.0004,0,0,0,7,3
40.0004,0,0,0,2,8
40.0004,0,0,0,0,10
42.0004,0,0,0,5,5
42.0005,0,0,0,0,10
43.0004,0,0,0,2,8
44.0004,0,0,0,7,3
45.0005,0,0,0,1,9
46.0005,0,0,0,7,3
47.0005,0,0,0,2,8
49.0005,0,0,0,7,3
50.0006,0,0,0,3,7
51.0004,0,0,0,6,4
51.0006,0,0,0,1,9
52.0006,0,0,0,6,4
53.0006,0,0,0,0,10
54.0006,0,0,0,6,4
54.0006,0,0,0,0,10
64.0006,0,0,0,4,6
64.0006,0,0,0,3,7
66.0006,0,0,0,9,1
67.0006,0,0,0,10,0
67.0007,0,0,0,2,8
68.0007,0,0,0,10,0
69.0007,0,0,0,1,9
70.0007,0,0,0,10,0
71.0007,0,0,0,0,10
73.0007,0,0,0,10,0
73.0007,0,0,0,5,5
75.0007,0,0,0,10,0
76.0008,0,0,0,0,10
86.0008,0,0,0,10,0
86.0008,0,0,0,7,3
86.0008,0,0,0,0,10
87.0008,0,0,0,3,7
87.0008,0,0,0,0,10
89.0008,0,0,0,7,3
89.0008,0,0,0,10,0
89.0008,0,0,0,3,7
100.001,0,0,0,0,10
102.001,0,0,0,3,7
104.001,0,0,0,10,0
104.001,0,0,0,5,5
107.001,0,0,0,10,0
107.001,0,0,0,5,5
108.001,0,0,0,10,0
108.001,0,0,0,2,8
110.001,0,0,0,10,0
111.001,0,0,0,1,9
114.001,0,0,0,10,0
115.001,0,0,0,7,3
120.001,0,0,0,2,8
123.001,0,0,0,7,3
130.001,0,0,0,10,0
130.001,0,0,0,2,8
133.001,0,0,0,10,0
134.002,0,0,0,1,9
135.002,0,0,0,10,0
