time,energy,event_type,wattmin,epower
6e-05,0.09,s,2100,1500
3.00006,6120.09,e,2100,2040
4.00011,7620.16,s,2100,1500
7.0001,13740.2,e,2100,2040
8.00017,15240.2,s,2100,1500
8.00018,15240.3,s,2100,1740
10.0002,19200.2,e,2100,1980
11.0002,20940.3,e,2100,1740
11.0002,20940.3,s,2100,1500
12.0002,22680.3,s,2100,1740
14.0002,26760.3,e,2100,2040
15.0002,28560.3,e,2100,1800
15.0003,28560.4,s,2100,1500
15.0003,28560.4,s,2100,1560
16.0003,30360.4,e,2100,1800
17.0003,32100.4,e,2100,1740
17.0003,32100.5,s,2100,1500
18.0003,34020.5,e,2100,1920
19.0004,35520.6,s,2100,1500
21.0004,39240.6,e,2100,1860
22.0004,40740.6,s,2100,1500
24.0004,44820.6,e,2100,2040
25.0005,46320.7,s,2100,1500
25.0005,46320.7,s,2100,1620
26.0005,48300.7,e,2100,1980
27.0005,50160.7,e,2100,1860
28.0005,51660.8,s,2100,1500
29.0005,53700.8,e,2100,2040
30.0005,55200.8,s,2100,1500
31.0006,56940.8,s,2100,1740
33.0005,60780.8,e,2100,1920
34.0006,62460.8,e,2100,1680
34.0006,62460.9,s,2100,1500
34.0006,62460.9,s,2100,1740
35.0006,64320.9,e,2100,1860
36.0006,66060.9,e,2100,1740
36.0006,66060.9,s,2100,1500
49.0006,89460.9,e,2100,1800
49.0008,89461.2,s,2100,1500
62.0008,115201,e,2100,1980
62.001,115202,s,2100,1500
65.001,120962,e,2100,1920
66.0011,122462,s,2100,1500
69.0011,128402,e,2100,1980
70.0011,129902,s,2100,1500
70.0011,129902,s,2100,1920
72.0011,134102,e,2100,2100
73.0011,136022,e,2100,1920
73.0012,136022,s,2100,1500
74.0012,138122,e,2100,2100
74.0012,138122,s,2100,1500
76.0012,141482,e,2100,1680
77.0012,142982,s,2100,1500
77.0012,142982,s,2100,1740
78.0012,145082,e,2100,2100
78.0012,145082,s,2100,1860
79.0012,147182,e,2100,2100
79.0013,147182,s,2100,1740
80.0012,149222,e,2100,2040
81.0013,151022,e,2100,1800
82.0013,152522,s,2100,1500
84.0013,156482,e,2100,1980
85.0014,157982,s,2100,1500
86.0014,160022,s,2100,2040
87.0014,162122,e,2100,2100
88.0014,164162,e,2100,2040
89.0014,165662,s,2100,1500
92.0014,171782,e,2100,2040
93.0015,173282,s,2100,1500
93.0015,173282,s,2100,1800
94.0015,175322,e,2100,2040
96.0015,178802,e,2100,1740
96.0015,178802,s,2100,1500
97.0015,180542,s,2100,1740
98.0015,182522,e,2100,1980
98.0015,182522,e,2100,1740
99.0016,184022,s,2100,1500
101.002,188222,e,2100,2100
101.002,188222,s,2100,1500
111.002,208622,e,2100,2040
111.002,208623,s,2100,1500
111.002,208623,s,2100,1920
122.002,231723,e,2100,2100
122.002,231723,s,2100,1680
125.002,238023,e,2100,2100
125.002,238023,s,2100,1920
126.002,240123,e,2100,2100
132.002,251643,e,2100,1920
132.002,251643,s,2100,1500
133.002,253743,e,2100,2100
133.002,253743,s,2100,1500
148.002,284343,e,2100,2040
148.002,284343,s,2100,1500
151.002,290463,e,2100,2040
152.002,291963,s,2100,1500
153.002,294003,e,2100,2040
154.002,295503,s,2100,1500
155.002,297303,s,2100,1800
157.002,301143,e,2100,1920
157.002,301143,e,2100,1620
158.002,302643,s,2100,1500
160.002,306603,e,2100,1980
161.002,308103,s,2100,1500
162.002,310203,e,2100,2100
162.002,310203,s,2100,1500
163.002,312063,e,2100,1860
164.002,313564,s,2100,1500
166.002,317644,e,2100,2040
167.002,319144,s,2100,1500
169.002,322744,e,2100,1800
170.002,324244,s,2100,1500
172.002,327844,e,2100,1800
173.002,329344,s,2100,1500
173.002,329344,s,2100,1920
175.002,333544,e,2100,2100
175.002,333544,e,2100,1680
175.003,333544,s,2100,1500
177.003,337144,s,2100,1800
179.003,340984,e,2100,1920
188.003,357184,e,2100,1800
188.003,357184,s,2100,1500
191.003,363124,s,2100,1980
192.003,365164,e,2100,2040
199.003,379024,e,2100,1980
199.003,379024,s,2100,1500
200.003,381124,e,2100,2100
200.003,381124,s,2100,1500
212.003,405604,e,2100,2040
212.003,405605,s,2100,1500
212.003,405605,s,2100,1920
214.003,409565,e,2100,1980
215.003,411125,s,2100,1560
218.003,417245,e,2100,2040
219.003,418805,s,2100,1560
221.003,423005,e,2100,2100
221.003,423005,s,2100,1560
222.003,424925,e,2100,1920
222.003,424925,e,2100,1860
223.003,426425,s,2100,1500
238.003,457925,e,2100,2100
238.003,457925,s,2100,1500
238.003,457925,s,2100,1860
239.003,460025,e,2100,2100
239.003,460025,e,2100,1740
239.003,460025,s,2100,1500
242.003,465425,e,2100,1800
243.003,466925,s,2100,1500
244.003,468905,s,2100,1980
245.003,470945,e,2100,2040
246.003,472925,e,2100,1980
247.003,474425,s,2100,1500
250.003,480725,e,2100,2100
250.003,480725,s,2100,1500
252.003,484565,e,2100,1920
253.003,486065,s,2100,1500
254.003,487985,e,2100,1920
255.003,489485,s,2100,1500
255.003,489485,s,2100,1920
256.003,491465,e,2100,1980
256.003,491465,s,2100,NA
256.003,491465,s,2100,1680
258.003,495425,e,2100,1980
258.003,495425,e,2100,1860
259.003,497225,e,2100,1800
260.004,498725,s,2100,1500
262.004,502685,e,2100,1980
263.004,504185,s,2100,1500
265.004,508265,e,2100,2040
266.004,509765,s,2100,1500
266.004,509765,s,2100,1980
268.004,513845,e,2100,2040
269.004,515406,s,2100,1560
272.004,521526,e,2100,2040
273.004,523086,s,2100,1560
276.004,529025,e,2100,1980
281.004,538626,s,2100,1920
282.004,540726,e,2100,2100
284.004,544566,s,2100,1920
286.004,548646,e,2100,2040
286.004,548646,s,2100,1620
287.004,550626,e,2100,1980
299.004,572946,e,2100,1860
299.004,572946,s,2100,1500
300.004,574806,e,2100,1860
301.004,576306,s,2100,1500
302.004,578106,s,2100,1800
304.004,582066,e,2100,1980
304.004,582066,e,2100,1680
305.004,583566,s,2100,1500
306.004,585546,e,2100,1980
313.004,596047,s,2100,1500
314.004,598087,e,2100,2040
315.004,599587,s,2100,1500
315.004,599587,s,2100,1560
315.004,599587,s,2100,2040
316.004,601687,e,2100,2100
317.004,603727,e,2100,2040
317.004,603727,s,2100,1560
317.004,603727,s,2100,1680
317.004,603727,s,2100,1740
318.004,605647,e,2100,1920
319.004,607447,e,2100,1800
320.004,609067,e,2100,1620
320.004,609067,s,2100,1560
322.004,612907,e,2100,1920
323.005,614467,s,2100,1560
324.005,616327,e,2100,1860
325.004,617887,e,2100,1560
325.005,617887,s,2100,1500
336.005,639667,e,2100,1980
336.005,639667,s,2100,1500
339.005,645607,e,2100,1980
340.005,647107,s,2100,1500
340.005,647107,s,2100,1560
340.005,647107,s,2100,1800
341.005,649087,s,2100,1980
341.005,649087,s,2100,2040
342.005,651187,e,2100,2100
342.005,651187,e,2100,NA
342.005,651187,s,2100,1980
345.005,657307,e,2100,2040
353.005,673147,e,2100,1980
354.005,674947,e,2100,1800
354.005,674948,s,2100,1560
355.005,677047,e,2100,2100
357.005,681128,e,2100,2040
358.005,682627,s,2100,1500
360.005,686347,e,2100,1860
361.005,687847,s,2100,1500
366.005,696848,s,2100,1800
370.005,704768,s,2100,1980
375.005,715267,e,2100,2100
376.005,717067,s,2100,1800
378.005,721267,e,2100,2100
379.005,723067,e,2100,1800
380.005,724687,s,2100,1620
381.005,726788,e,2100,2100
383.005,730747,e,2100,1980
383.005,730748,s,2100,1500
383.005,730748,s,2100,1860
395.005,755228,e,2100,2040
395.005,755228,s,2100,1680
395.005,755228,s,2100,2040
396.005,757328,e,2100,2100
397.005,759368,e,2100,2040
397.005,759368,e,2100,1860
397.005,759368,s,2100,1500
398.005,761048,s,2100,1680
399.005,763028,e,2100,1980
400.005,764708,e,2100,1680
401.005,766208,s,2100,1500
401.005,766208,s,2100,1800
403.005,770408,e,2100,2100
412.006,786608,s,2100,1800
414.005,790808,e,2100,2100
414.006,790808,e,2100,1800
415.005,792308,s,2100,1500
417.005,796388,e,2100,2040
418.005,797888,s,2100,1500
421.005,804188,e,2100,2100
421.005,804188,s,2100,1500
421.006,804188,s,2100,1680
422.005,806168,s,2100,1980
422.006,806168,s,2100,2040
424.005,810368,e,2100,2100
424.006,810368,e,2100,1920
425.005,811988,e,2100,1620
425.006,811988,e,2100,1560
425.006,811988,s,2100,1500
426.006,813788,e,2100,1800
426.006,813788,s,2100,NA
429.006,819188,e,2100,1800
429.006,819188,s,2100,1500
432.006,824768,e,2100,1860
433.006,826269,s,2100,1500
434.006,828249,s,2100,1980
435.006,830289,e,2100,2040
436.006,831849,e,2100,1560
436.006,831849,s,2100,1500
438.006,835809,e,2100,1980
439.006,837309,s,2100,1500
439.006,837309,s,2100,1620
441.006,841269,e,2100,1980
441.006,841269,s,2100,1860
441.006,841269,s,2100,1980
442.006,843309,e,2100,2040
443.006,845229,e,2100,1920
454.006,865689,e,2100,1860
454.006,865689,s,2100,1500
456.006,869409,e,2100,1860
457.006,870909,s,2100,1500
459.006,874869,e,2100,1980
460.006,876369,s,2100,1500
461.006,878409,e,2100,2040
462.006,879909,s,2100,1500
463.006,881889,e,2100,1980
464.006,883389,s,2100,1500
467.006,888969,e,2100,1860
468.006,890469,s,2100,1500
468.006,890469,s,2100,2040
470.006,894669,e,2100,2100
470.006,894669,s,2100,1560
480.006,915069,e,2100,2040
482.006,919029,e,2100,1980
482.006,919030,s,2100,1500
485.006,925150,e,2100,2040
486.006,926650,s,2100,1500
489.006,932950,e,2100,2100
489.006,932950,s,2100,1500
489.007,932950,s,2100,1740
491.007,937150,e,2100,2100
494.007,942370,s,2100,1740
497.007,948130,e,2100,1920
500.007,953350,s,2100,1740
502.006,957550,e,2100,2100
502.007,957550,e,2100,1860
503.007,959050,s,2100,1500
503.007,959050,s,2100,1920
505.007,963250,e,2100,2100
506.007,965170,e,2100,1920
506.007,965170,s,2100,1500
506.007,965170,s,2100,1740
