time,nb_sleeping,nb_switching_on,nb_switching_off,nb_idle,nb_computing
6e-05,0,0,0,8,2
1.00003,0,0,0,5,5
4.00003,0,0,0,8,2
4.00009,0,0,0,6,4
6.00009,0,0,0,8,2
7.00014,0,0,0,2,8
9.00013,0,0,0,8,2
9.00015,0,0,0,6,4
9.0002,0,0,0,2,8
10.0001,0,0,0,4,6
10.0002,0,0,0,0,10
11.0001,0,0,0,2,8
11.0002,0,0,0,6,4
12.0001,0,0,0,5,5
12.0001,0,0,0,2,8
12.0002,0,0,0,6,4
13.0001,0,0,0,9,1
13.0001,0,0,0,7,3
17.0002,0,0,0,0,10
19.0002,0,0,0,7,3
21.0002,0,0,0,6,4
21.0002,0,0,0,3,7
24.0002,0,0,0,4,6
25.0003,0,0,0,0,10
26.0001,0,0,0,2,8
26.0002,0,0,0,1,9
27.0001,0,0,0,2,8
27.0003,0,0,0,6,4
28.0002,0,0,0,0,10
29.0002,0,0,0,6,4
29.0002,0,0,0,1,9
31.0002,0,0,0,6,4
34.0002,0,0,0,9,1
34.0003,0,0,0,7,3
35.0003,0,0,0,1,9
36.0002,0,0,0,2,8
36.0003,0,0,0,4,6
38.0003,0,0,0,10,0
39.0003,0,0,0,4,6
39.0004,0,0,0,2,8
40.0004,0,0,0,4,6
41.0003,0,0,0,10,0
42.0004,0,0,0,1,9
45.0004,0,0,0,10,0
46.0004,0,0,0,1,9
48.0004,0,0,0,10,0
49.0005,0,0,0,3,7
52.0005,0,0,0,10,0
53.0005,0,0,0,0,10
55.0005,0,0,0,10,0
55.0006,0,0,0,5,5
55.0006,0,0,0,0,10
56.0006,0,0,0,5,5
56.0006,0,0,0,10,0
56.0006,0,0,0,5,5
56.0006,0,0,0,0,10
57.0006,0,0,0,5,5
57.0006,0,0,0,10,0
57.0006,0,0,0,6,4
58.0006,0,0,0,1,9
60.0006,0,0,0,5,5
60.0006,0,0,0,10,0
61.0007,0,0,0,3,7
61.0007,0,0,0,1,9
64.0007,0,0,0,8,2
65.0007,0,0,0,4,6
72.0008,0,0,0,0,10
73.0008,0,0,0,4,6
73.0008,0,0,0,3,7
73.0009,0,0,0,1,9
74.0009,0,0,0,3,7
76.0007,0,0,0,5,5
76.0008,0,0,0,6,4
77.0009,0,0,0,1,9
78.0007,0,0,0,5,5
80.0009,0,0,0,10,0
81.001,0,0,0,5,5
81.001,0,0,0,4,6
82.001,0,0,0,9,1
82.001,0,0,0,8,2
84.001,0,0,0,9,1
84.001,0,0,0,10,0
85.001,0,0,0,1,9
85.001,0,0,0,0,10
88.001,0,0,0,1,9
97.0012,0,0,0,0,10
98.001,0,0,0,9,1
98.001,0,0,0,6,4
98.0011,0,0,0,2,8
99.0011,0,0,0,6,4
99.0012,0,0,0,7,3
100.001,0,0,0,10,0
100.001,0,0,0,5,5
101.001,0,0,0,10,0
101.001,0,0,0,6,4
102.001,0,0,0,4,6
104.001,0,0,0,8,2
104.001,0,0,0,10,0
105.001,0,0,0,2,8
106.001,0,0,0,10,0
107.001,0,0,0,2,8
108.001,0,0,0,10,0
109.001,0,0,0,5,5
109.001,0,0,0,4,6
109.001,0,0,0,2,8
110.001,0,0,0,7,3
110.001,0,0,0,8,2
111.001,0,0,0,6,4
111.001,0,0,0,5,5
112.001,0,0,0,1,9
113.001,0,0,0,0,10
114.001,0,0,0,2,8
114.001,0,0,0,3,7
114.001,0,0,0,2,8
116.001,0,0,0,3,7
117.001,0,0,0,4,6
117.001,0,0,0,1,9
119.001,0,0,0,4,6
119.001,0,0,0,0,10
121.001,0,0,0,4,6
121.001,0,0,0,3,7
122.001,0,0,0,7,3
122.001,0,0,0,0,10
123.001,0,0,0,7,3
123.001,0,0,0,2,8
124.001,0,0,0,4,6
126.001,0,0,0,9,1
126.001,0,0,0,5,5
127.001,0,0,0,9,1
127.001,0,0,0,0,10
128.001,0,0,0,9,1
128.002,0,0,0,4,6
132.001,0,0,0,5,5
133.002,0,0,0,4,6
134.002,0,0,0,5,5
138.002,0,0,0,10,0
138.002,0,0,0,4,6
