time,energy,event_type,wattmin,epower
1.00009,1500.14,s,2100,1500
2.00011,3060.16,s,2100,1560
3.00011,4920.16,e,2100,1860
3.00012,4920.18,s,2100,1560
4.00009,6600.13,e,2100,1680
4.00012,6600.18,e,2100,1620
5.00014,8100.2,s,2100,1500
8.00014,14400.2,e,2100,2100
8.00015,14400.2,s,2100,1500
10.0001,18600.2,e,2100,2100
11.0002,20100.3,s,2100,1500
11.0002,20100.3,s,2100,1920
12.0002,22140.3,e,2100,2040
13.0002,24060.3,e,2100,1920
13.0002,24060.3,s,2100,1500
14.0002,25680.4,s,2100,1620
17.0002,31620.4,e,2100,1980
18.0003,33240.5,s,2100,1620
19.0003,35220.5,e,2100,1980
20.0003,36840.5,s,2100,1620
20.0003,36840.5,s,2100,1740
20.0003,36840.5,s,2100,1920
22.0003,41040.5,e,2100,2100
22.0003,41040.5,e,2100,1980
22.0003,41040.5,e,2100,1800
23.0004,42660.6,s,2100,1620
24.0002,44640.3,e,2100,1980
24.0004,44640.5,e,2100,1860
25.0004,46140.6,s,2100,1500
26.0004,48240.6,e,2100,2100
26.0004,48240.6,s,2100,1500
26.0004,48240.6,s,2100,1680
27.0004,50160.6,e,2100,1920
29.0004,53640.6,e,2100,1740
29.0005,53640.7,s,2100,1500
30.0005,55380.7,e,2100,1740
30.0005,55380.7,s,2100,1500
33.0005,60780.7,e,2100,1800
33.0005,60780.8,s,2100,1500
34.0005,62520.8,s,2100,1740
34.0005,62520.8,s,2100,1920
36.0005,66720.8,e,2100,2100
36.0005,66720.8,e,2100,1920
36.0005,66720.8,s,2100,NA
38.0006,70560.9,s,2100,1920
39.0006,72600.9,s,2100,2040
42.0006,78900.9,e,2100,2100
42.0006,78901,s,2100,2040
44.0005,83100.7,e,2100,2100
44.0005,83100.8,s,2100,1860
44.0006,83100.9,e,2100,1980
46.0005,86940.8,e,2100,1920
47.0005,88740.8,e,2100,1800
47.0006,88740.9,s,2100,1620
50.0006,95040.9,e,2100,2100
50.0006,95040.9,s,2100,1620
51.0006,96900.9,e,2100,1860
51.0006,96900.9,e,2100,NA
51.0006,96900.9,s,2100,1500
51.0006,96900.9,s,2100,1560
52.0006,98520.9,e,2100,1620
52.0006,98520.9,s,2100,1560
53.0006,100501,e,2100,1980
54.0006,102421,e,2100,1920
55.0007,103921,s,2100,1500
56.0007,105961,e,2100,2040
57.0007,107461,s,2100,1500
64.0008,121741,s,2100,2040
65.0008,123841,e,2100,2100
72.0007,138121,e,2100,2040
72.0009,138121,s,2100,1500
82.0009,158521,e,2100,2040
82.0011,158522,s,2100,1500
96.0011,187922,e,2100,2100
96.0011,187922,s,2100,1500
97.0011,189962,e,2100,2040
98.0011,191462,s,2100,1500
98.0011,191462,s,2100,1620
98.0011,191462,s,2100,1740
99.0011,193562,e,2100,2100
100.001,195542,e,2100,1980
100.001,195542,e,2100,1860
100.001,195542,s,2100,1500
101.001,197162,s,2100,1620
103.001,201362,e,2100,2100
104.001,203342,e,2100,1980
105.001,204842,s,2100,1500
118.001,232142,e,2100,2100
118.001,232142,s,2100,1500
120.001,236222,e,2100,2040
121.001,237722,s,2100,1500
122.001,239822,e,2100,2100
122.001,239822,s,2100,1500
122.001,239822,s,2100,1860
125.001,246122,e,2100,2100
125.001,246122,s,2100,1740
128.001,252242,e,2100,2040
129.001,253982,s,2100,1740
129.001,253982,s,2100,1860
131.001,258062,e,2100,2040
132.001,259982,s,2100,1920
133.001,262022,e,2100,2040
134.001,263942,e,2100,1920
134.001,263942,s,2100,1680
136.001,267902,e,2100,1980
137.001,269582,s,2100,1680
138.001,271442,s,2100,1860
140.001,275642,e,2100,2100
140.001,275642,s,2100,1920
140.001,275642,e,2100,2100
152.001,298682,e,2100,1920
152.002,298683,s,2100,1740
153.001,300722,e,2100,2040
153.002,300723,e,2100,1800
154.002,302223,s,2100,1500
156.002,306303,e,2100,2040
157.002,307803,s,2100,1500
160.002,313743,e,2100,1980
161.002,315243,s,2100,1500
162.002,317343,e,2100,2100
162.002,317343,s,2100,1500
163.002,319383,e,2100,2040
164.002,320883,s,2100,1500
179.002,350583,e,2100,1980
179.002,350583,s,2100,1500
181.002,354303,s,2100,1860
182.002,356403,e,2100,2100
183.002,358143,e,2100,1740
184.002,359643,s,2100,1500
187.002,365403,s,2100,1920
199.002,389883,e,2100,2040
199.002,389884,s,2100,1620
200.002,391923,e,2100,2040
201.002,393844,e,2100,1920
202.002,395344,s,2100,1500
215.002,421864,e,2100,2040
215.003,421864,s,2100,1500
216.003,423964,e,2100,2100
216.003,423964,s,2100,1500
217.003,426004,e,2100,2040
218.003,427504,s,2100,1500
218.003,427504,s,2100,1980
219.003,429544,e,2100,2040
219.003,429544,e,2100,1560
220.003,431044,s,2100,1500
220.003,431044,s,2100,1920
221.003,433144,e,2100,2100
221.003,433144,s,2100,1920
223.003,437224,e,2100,2040
232.003,454504,e,2100,1920
232.003,454504,s,2100,1500
235.003,460444,e,2100,1980
236.003,461944,s,2100,1500
237.003,463984,e,2100,2040
238.003,465484,s,2100,1500
240.003,469204,e,2100,1860
241.003,470705,s,2100,1500
244.003,476285,e,2100,1860
245.003,477785,s,2100,1500
248.003,483725,e,2100,1980
249.003,485225,s,2100,1500
250.003,487025,e,2100,1800
251.003,488525,s,2100,1500
251.003,488525,s,2100,1920
252.003,490625,e,2100,2100
252.003,490625,s,2100,1680
261.003,509525,e,2100,2100
261.003,509525,s,2100,1920
263.003,513605,e,2100,2040
265.003,517445,s,2100,1920
267.003,521525,e,2100,2040
267.003,521525,e,2100,1620
267.003,521525,s,2100,1500
268.003,523325,s,2100,1800
269.003,525425,e,2100,2100
269.003,525425,s,2100,1800
272.003,531725,e,2100,2100
272.003,531725,s,2100,1800
273.003,533585,e,2100,1860
274.003,535385,s,2100,1800
277.003,541685,e,2100,2100
279.003,545285,s,2100,1800
279.003,545285,s,2100,1860
279.003,545285,s,2100,1920
279.003,545285,s,2100,1980
280.003,547325,e,2100,2040
281.003,549305,e,2100,1980
281.003,549305,e,2100,1920
283.003,553025,e,2100,1860
283.003,553025,s,2100,1560
284.003,555125,e,2100,2100
284.004,555125,s,2100,1560
284.004,555125,s,2100,1860
285.004,557165,e,2100,2040
285.004,557165,e,2100,1740
286.004,558725,s,2100,1560
288.004,562565,e,2100,1920
289.004,564125,s,2100,1560
290.004,566045,e,2100,1920
291.004,567605,s,2100,1560
292.004,569525,e,2100,1920
293.004,571085,s,2100,1560
294.003,573185,e,2100,2100
295.004,575225,e,2100,2040
296.004,576725,s,2100,1500
298.004,580805,e,2100,2040
300.004,583805,s,2100,1500
302.004,588005,e,2100,2100
302.004,588005,s,2100,1500
302.004,588005,s,2100,1980
303.004,590105,e,2100,2100
305.004,594065,e,2100,1980
305.004,594065,s,2100,1500
308.004,600005,e,2100,1980
309.004,601506,s,2100,1500
309.004,601506,s,2100,1860
315.004,613746,s,2100,2040
317.004,617946,e,2100,2100
317.004,617946,s,2100,2040
318.004,620046,e,2100,2100
323.004,630246,e,2100,2040
323.004,630246,s,2100,1680
323.004,630246,s,2100,1920
324.004,632346,e,2100,2100
325.004,634266,e,2100,1920
325.004,634266,e,2100,1680
326.004,635766,s,2100,1500
327.004,637626,s,2100,1860
329.004,641826,e,2100,2100
329.004,641826,e,2100,NA
329.004,641826,s,2100,1500
332.004,647226,e,2100,1800
333.004,648726,s,2100,1500
343.004,667326,s,2100,1860
344.004,669306,e,2100,1980
345.004,671166,e,2100,1860
345.004,671166,s,2100,1500
347.004,675366,e,2100,2100
347.004,675366,s,2100,1500
347.004,675366,s,2100,1920
349.004,679446,e,2100,2040
360.004,700566,e,2100,1920
360.004,700566,s,2100,1500
375.004,732066,e,2100,2100
375.004,732066,s,2100,1500
376.004,734046,e,2100,1980
377.004,735546,s,2100,1500
377.004,735546,s,2100,1740
387.004,755346,e,2100,1980
387.004,755347,s,2100,1740
390.004,761287,e,2100,1980
391.004,763026,e,2100,1740
391.005,763027,s,2100,1500
393.005,766987,e,2100,1980
394.005,768487,s,2100,1500
396.005,772687,e,2100,2100
396.005,772687,s,2100,1500
398.005,776527,e,2100,1920
399.005,778027,s,2100,1500
399.005,778027,s,2100,1680
400.005,780067,e,2100,2040
414.005,806107,e,2100,1860
414.005,806107,s,2100,1500
416.005,810307,e,2100,2100
416.005,810307,s,2100,1500
417.005,812347,e,2100,2040
418.005,813847,s,2100,1500
420.005,817807,e,2100,1980
421.005,819307,s,2100,1500
424.005,825607,e,2100,2100
424.005,825607,s,2100,1500
425.005,827647,e,2100,2040
426.005,829147,s,2100,1500
428.005,833227,e,2100,2040
429.005,834728,s,2100,1500
432.005,841028,e,2100,2100
432.005,841028,s,2100,1500
432.005,841028,s,2100,1860
443.005,864128,e,2100,2100
446.005,869348,e,2100,1740
446.005,869348,s,2100,1500
447.005,871388,e,2100,2040
448.005,872888,s,2100,1500
451.005,879008,s,2100,2040
454.005,885308,e,2100,2100
457.005,891428,s,2100,2040
458.005,893528,e,2100,2100
458.005,893528,s,2100,1560
459.005,895508,e,2100,1980
459.005,895508,s,2100,1560
460.005,897128,e,2100,1620
462.005,900248,e,2100,1560
463.005,901748,s,2100,1500
465.005,905948,e,2100,2100
465.005,905948,s,2100,1500
465.005,905948,s,2100,1980
466.005,908048,e,2100,2100
467.005,910028,e,2100,1980
467.005,910028,s,2100,1500
468.005,912008,e,2100,1980
468.005,912008,s,2100,1500
469.005,913568,s,2100,1560
469.005,913568,s,2100,1980
470.005,915668,e,2100,2100
472.005,919628,e,2100,1980
473.005,921188,s,2100,1560
474.005,923288,e,2100,2100
474.005,923288,s,2100,1560
477.005,929228,e,2100,1980
478.005,930788,s,2100,1560
481.005,936548,e,2100,1920
482.005,938108,e,2100,1560
482.006,938108,s,2100,1500
492.006,959108,e,2100,2100
492.006,959108,s,2100,1500
495.006,965048,e,2100,1980
496.006,966548,s,2100,1500
496.006,966548,s,2100,1800
497.006,968588,e,2100,2040
498.006,970388,e,2100,1800
498.006,970388,s,2100,1500
498.006,970388,s,2100,1800
500.006,974588,e,2100,2100
500.006,974588,s,2100,1800
501.006,976448,e,2100,1860
501.006,976448,e,2100,NA
502.006,977949,s,2100,1500
505.006,983709,e,2100,1920
506.006,985209,s,2100,1500
509.006,990969,e,2100,1920
510.006,992469,s,2100,1500
522.006,1.01767e+06,e,2100,2100
522.006,1.01767e+06,s,2100,1500
525.006,1.02325e+06,e,2100,1860
526.006,1.02475e+06,s,2100,1500
529.006,1.03105e+06,e,2100,2100
529.006,1.03105e+06,s,2100,1500
532.006,1.03735e+06,e,2100,2100
532.006,1.03735e+06,s,2100,1500
533.006,1.03945e+06,e,2100,2100
533.006,1.03945e+06,s,2100,1500
536.006,1.04539e+06,e,2100,1980
537.006,1.04689e+06,s,2100,1500
537.006,1.04689e+06,s,2100,1800
539.006,1.05109e+06,e,2100,2100
540.006,1.05289e+06,s,2100,1800
551.006,1.07599e+06,e,2100,2100
552.006,1.07779e+06,e,2100,1800
552.006,1.07779e+06,s,2100,1500
555.006,1.08301e+06,e,2100,1740
556.006,1.08451e+06,s,2100,1500
559.006,1.09063e+06,e,2100,2040
563.006,1.09663e+06,s,2100,1500
564.006,1.09867e+06,e,2100,2040
565.006,1.10017e+06,s,2100,1500
567.006,1.10413e+06,e,2100,1980
568.006,1.10563e+06,s,2100,1500
571.006,1.11175e+06,e,2100,2040
572.006,1.11325e+06,s,2100,1500
575.006,1.11901e+06,e,2100,1920
576.006,1.12051e+06,s,2100,1500
577.006,1.12243e+06,e,2100,1920
578.006,1.12393e+06,s,2100,1500
579.006,1.12579e+06,s,2100,1860
580.006,1.12789e+06,e,2100,2100
581.006,1.12975e+06,e,2100,1860
582.006,1.13125e+06,s,2100,1500
582.006,1.13125e+06,s,2100,1920
584.006,1.13545e+06,e,2100,2100
585.006,1.13737e+06,e,2100,1920
585.007,1.13737e+06,s,2100,1500
587.007,1.14133e+06,e,2100,1980
588.007,1.14283e+06,s,2100,1500
591.007,1.14895e+06,e,2100,2040
592.007,1.15045e+06,s,2100,1500
593.007,1.15255e+06,e,2100,2100
593.007,1.15255e+06,s,2100,1500
595.007,1.15639e+06,e,2100,1920
596.007,1.15789e+06,s,2100,1500
597.007,1.15987e+06,e,2100,1980
598.007,1.16137e+06,s,2100,1500
601.007,1.16767e+06,e,2100,2100
601.007,1.16767e+06,s,2100,1500
602.007,1.16977e+06,e,2100,2100
602.007,1.16977e+06,s,2100,1500
605.007,1.17589e+06,e,2100,2040
608.007,1.18039e+06,s,2100,1500
609.007,1.18249e+06,e,2100,2100
609.007,1.18249e+06,s,2100,1500
622.007,1.20667e+06,e,2100,1860
622.007,1.20667e+06,s,2100,1500
625.007,1.21279e+06,e,2100,2040
626.007,1.21429e+06,s,2100,1500
638.007,1.23661e+06,e,2100,1860
638.007,1.23661e+06,s,2100,1500
640.007,1.24057e+06,e,2100,1980
641.007,1.24207e+06,s,2100,1500
644.007,1.24837e+06,e,2100,2100
644.007,1.24837e+06,s,2100,1500
646.007,1.25257e+06,e,2100,2100
