time,energy,event_type,wattmin,epower
6e-05,0.09,s,2100,1500
1.00003,1740.04,s,2100,1740
2.00003,3720.04,e,2100,1980
3.00008,5460.12,s,2100,1740
6.00008,11220.1,e,2100,1920
7.00014,12960.2,s,2100,1740
10.0001,19080.2,e,2100,2040
12.0002,22560.4,s,2100,1740
12.0002,22560.4,s,2100,1800
14.0001,26520.1,e,2100,1980
14.0002,26520.3,e,2100,1740
15.0002,28080.3,e,2100,1560
15.0003,28080.4,s,2100,1500
18.0003,33840.4,e,2100,1920
19.0003,35340.5,s,2100,1500
20.0003,37140.5,e,2100,1800
21.0003,38640.5,s,2100,1500
26.0004,47940.6,s,2100,1860
28.0004,52140.6,e,2100,2100
31.0003,57720.5,e,2100,1860
31.0005,57720.7,s,2100,1500
32.0005,59700.7,e,2100,1980
33.0005,61200.8,s,2100,1500
36.0005,67320.8,e,2100,2040
37.0006,68820.9,s,2100,1500
38.0006,70620.9,s,2100,1800
39.0006,72540.9,e,2100,1920
40.0006,74340.9,e,2100,1800
40.0006,74340.9,s,2100,1500
41.0006,76080.9,e,2100,1740
42.0006,77581,s,2100,1500
43.0006,79621,e,2100,2040
44.0007,81121,s,2100,1500
59.0007,112621,e,2100,2100
59.0007,112621,s,2100,1500
63.0007,120301,s,2100,1920
65.0008,124381,e,2100,2040
66.0008,126301,s,2100,1920
69.0008,132601,e,2100,2100
69.0008,132601,s,2100,1920
71.0008,136561,e,2100,1980
72.0007,138481,e,2100,1920
72.0009,138481,s,2100,1500
72.0009,138481,s,2100,1740
73.0009,140521,e,2100,2040
73.0009,140521,e,2100,1800
74.0009,142021,s,2100,1500
75.0009,143941,s,2100,1920
76.0009,145921,e,2100,1980
77.0009,147841,e,2100,1920
78.0009,149341,s,2100,1500
81.0009,154921,e,2100,1860
82.001,156422,s,2100,1500
85.001,162182,e,2100,1920
86.0011,163682,s,2100,1500
88.0011,167762,e,2100,2040
89.0011,169262,s,2100,1500
91.0011,173462,e,2100,2100
91.0011,173462,s,2100,1500
92.0011,175562,e,2100,2100
92.0011,175562,s,2100,1500
92.0012,175562,s,2100,1740
94.0011,179522,e,2100,1980
94.0012,179522,e,2100,1740
95.0012,181022,s,2100,1500
97.0012,184622,e,2100,1800
98.0012,186122,s,2100,1500
99.0012,188102,e,2100,1980
99.0012,188102,s,2100,1500
100.001,189662,e,2100,1560
100.001,189662,s,2100,1500
100.001,189662,s,2100,1740
103.001,195602,e,2100,1980
103.001,195602,e,2100,1740
104.001,197102,s,2100,1500
105.001,199082,e,2100,1980
106.001,200582,s,2100,1500
108.001,204542,e,2100,1980
109.001,206042,s,2100,1500
109.001,206042,s,2100,1860
111.001,210242,e,2100,2100
112.001,212102,s,2100,1860
113.001,214142,e,2100,2040
114.001,216002,s,2100,1860
117.001,222302,e,2100,2100
117.001,222302,s,2100,1860
123.001,234542,e,2100,2040
123.002,234542,s,2100,1680
123.002,234542,s,2100,1980
123.002,234542,s,2100,2040
125.002,238742,e,2100,2100
125.002,238742,e,2100,1800
126.002,240482,e,2100,1740
126.002,240482,s,2100,NA
129.002,246602,e,2100,2040
