time,nb_sleeping,nb_switching_on,nb_switching_off,nb_idle,nb_computing
6e-05,0,0,0,2,8
2.00006,0,0,0,10,0
3.00009,0,0,0,6,4
4.00011,0,0,0,1,9
5.00009,0,0,0,5,5
5.00011,0,0,0,10,0
6.00014,0,0,0,3,7
9.00013,0,0,0,10,0
10.0002,0,0,0,6,4
11.0002,0,0,0,3,7
12.0002,0,0,0,6,4
13.0002,0,0,0,10,0
14.0002,0,0,0,8,2
14.0003,0,0,0,0,10
17.0003,0,0,0,8,2
17.0003,0,0,0,1,9
19.0003,0,0,0,8,2
20.0003,0,0,0,2,8
21.0003,0,0,0,8,2
22.0004,0,0,0,2,8
24.0004,0,0,0,8,2
25.0002,0,0,0,10,0
25.0004,0,0,0,6,4
26.0004,0,0,0,10,0
27.0004,0,0,0,9,1
27.0004,0,0,0,0,10
28.0004,0,0,0,9,1
28.0005,0,0,0,0,10
30.0004,0,0,0,1,9
30.0005,0,0,0,10,0
31.0005,0,0,0,3,7
31.0005,0,0,0,2,8
34.0005,0,0,0,9,1
34.0005,0,0,0,10,0
35.0005,0,0,0,0,10
50.0005,0,0,0,10,0
50.0005,0,0,0,1,9
51.0005,0,0,0,0,10
52.0005,0,0,0,1,9
64.0005,0,0,0,10,0
64.0007,0,0,0,5,5
64.0008,0,0,0,3,7
64.0008,0,0,0,1,9
64.0008,0,0,0,0,10
66.0007,0,0,0,5,5
67.0008,0,0,0,7,3
67.0008,0,0,0,8,2
69.0008,0,0,0,0,10
70.0008,0,0,0,8,2
71.0008,0,0,0,1,9
72.0008,0,0,0,8,2
73.0009,0,0,0,0,10
74.0008,0,0,0,2,8
76.0009,0,0,0,10,0
77.0008,0,0,0,5,5
78.0008,0,0,0,10,0
78.0008,0,0,0,7,3
78.0008,0,0,0,5,5
78.0009,0,0,0,1,9
79.0009,0,0,0,5,5
80.0009,0,0,0,0,10
81.0008,0,0,0,3,7
81.0008,0,0,0,5,5
82.0009,0,0,0,2,8
82.0009,0,0,0,7,3
83.0009,0,0,0,0,10
85.0009,0,0,0,3,7
86.0009,0,0,0,10,0
87.0009,0,0,0,1,9
90.0009,0,0,0,10,0
91.001,0,0,0,5,5
91.001,0,0,0,1,9
92.001,0,0,0,6,4
93.001,0,0,0,1,9
94.001,0,0,0,5,5
94.001,0,0,0,10,0
95.001,0,0,0,0,10
98.001,0,0,0,10,0
98.0011,0,0,0,0,10
101.001,0,0,0,10,0
101.001,0,0,0,3,7
101.001,0,0,0,0,10
102.001,0,0,0,7,3
102.001,0,0,0,3,7
102.001,0,0,0,1,9
103.001,0,0,0,4,6
105.001,0,0,0,8,2
105.001,0,0,0,10,0
106.001,0,0,0,0,10
108.001,0,0,0,10,0
108.001,0,0,0,0,10
109.001,0,0,0,10,0
109.001,0,0,0,5,5
112.001,0,0,0,0,10
114.001,0,0,0,5,5
114.001,0,0,0,3,7
115.001,0,0,0,1,9
117.001,0,0,0,3,7
118.001,0,0,0,5,5
121.001,0,0,0,10,0
121.001,0,0,0,3,7
124.001,0,0,0,10,0
125.001,0,0,0,2,8
132.001,0,0,0,0,10
140.001,0,0,0,8,2
140.001,0,0,0,3,7
143.001,0,0,0,5,5
146.002,0,0,0,0,10
148.002,0,0,0,5,5
148.002,0,0,0,2,8
155.001,0,0,0,7,3
157.002,0,0,0,0,10
159.002,0,0,0,7,3
159.002,0,0,0,2,8
160.002,0,0,0,7,3
161.002,0,0,0,2,8
162.002,0,0,0,5,5
162.002,0,0,0,10,0
163.002,0,0,0,4,6
165.002,0,0,0,10,0
166.002,0,0,0,6,4
168.002,0,0,0,4,6
168.002,0,0,0,2,8
169.002,0,0,0,6,4
169.002,0,0,0,8,2
170.002,0,0,0,1,9
171.002,0,0,0,3,7
171.002,0,0,0,10,0
172.002,0,0,0,1,9
172.002,0,0,0,0,10
173.002,0,0,0,9,1
173.002,0,0,0,1,9
174.002,0,0,0,2,8
175.002,0,0,0,10,0
176.002,0,0,0,1,9
178.002,0,0,0,10,0
179.002,0,0,0,3,7
179.002,0,0,0,2,8
180.002,0,0,0,9,1
181.002,0,0,0,2,8
182.002,0,0,0,3,7
184.002,0,0,0,10,0
185.002,0,0,0,4,6
187.002,0,0,0,10,0
188.002,0,0,0,4,6
189.002,0,0,0,10,0
190.002,0,0,0,9,1
190.002,0,0,0,2,8
191.002,0,0,0,1,9
192.002,0,0,0,2,8
193.002,0,0,0,9,1
193.002,0,0,0,10,0
194.002,0,0,0,2,8
196.002,0,0,0,10,0
197.002,0,0,0,6,4
199.002,0,0,0,10,0
200.002,0,0,0,1,9
202.002,0,0,0,10,0
203.002,0,0,0,2,8
217.002,0,0,0,10,0
217.003,0,0,0,0,10
232.003,0,0,0,10,0
232.003,0,0,0,5,5
234.003,0,0,0,0,10
235.003,0,0,0,5,5
235.003,0,0,0,0,10
237.003,0,0,0,5,5
237.003,0,0,0,1,9
240.003,0,0,0,5,5
243.003,0,0,0,10,0
243.003,0,0,0,3,7
246.003,0,0,0,1,9
249.003,0,0,0,3,7
255.003,0,0,0,10,0
255.003,0,0,0,2,8
257.003,0,0,0,10,0
258.003,0,0,0,6,4
260.003,0,0,0,10,0
261.003,0,0,0,0,10
262.003,0,0,0,10,0
262.003,0,0,0,0,10
263.003,0,0,0,10,0
263.003,0,0,0,3,7
265.003,0,0,0,10,0
268.003,0,0,0,4,6
269.003,0,0,0,10,0
270.003,0,0,0,3,7
272.003,0,0,0,10,0
